loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,16094440,32,5,0,0,0,0,-1,3,0,0,0,10,1,1,1000,22,3,0,0,1198,229,-639,538,0,-1,0,0,-1,-1,41,-144,2017,191,158,308,277,241,217,424,409,,,,,,,,,,,
1,16096409,33,5,0,0,0,0,1,2,0,0,0,10,1,1,1000,22,3,0,0,1197,228,-639,538,-1,-3,1,0,-5,-12,48,-152,2017,195,167,308,276,240,217,464,408,3,0,0,1,1,,,,,,
2,16098379,34,5,1,0,0,0,1,1,0,0,0,10,1,2,1000,22,3,0,0,1196,229,-639,538,0,-1,0,0,-14,-6,42,-161,2017,185,162,310,275,241,217,504,407,3,0,0,1,1,,,,,,
3,16100350,34,5,0,0,0,0,1,2,0,0,0,10,1,2,1000,22,3,0,0,1197,235,-639,538,1,-3,1,1,-19,-15,49,-150,2017,189,162,309,275,240,218,544,407,3,0,0,1,1,,,,,,
4,16102320,33,5,0,0,0,0,1,4,0,0,0,10,1,2,1000,22,3,0,0,1197,236,-639,537,0,-2,-1,12,-3,0,53,-155,2017,181,159,309,274,239,258,545,407,3,0,0,1,1,,,,,,
5,16104289,34,5,0,0,0,0,4,3,0,0,0,10,1,2,1000,22,3,0,0,1197,235,-639,537,-1,-2,0,19,-16,-10,48,-152,2030,197,160,310,271,239,298,546,407,3,0,0,1,1,,,,,,
6,16106257,34,5,1,0,0,0,3,1,0,0,0,10,1,2,1000,22,3,0,0,1196,234,-639,538,0,0,1,14,-20,-11,48,-166,2027,175,161,311,272,241,299,586,408,3,0,0,1,1,,,,,,
7,16108224,34,5,1,0,0,0,3,2,0,0,0,10,1,2,1000,22,3,0,0,1196,233,-638,538,0,-1,0,7,-23,-15,50,-161,2031,186,159,310,270,241,339,588,407,3,0,0,1,1,,,,,,
8,16110189,34,6,0,0,0,0,3,2,0,0,0,10,1,2,1000,22,3,0,0,1197,186,-638,538,1,0,0,10,-22,-4,52,-151,2029,183,159,308,271,240,339,551,439,3,0,0,1,1,,,,,,
9,16114123,34,6,0,0,0,0,4,1,0,0,0,10,1,2,1000,22,3,0,0,1197,186,-638,538,0,0,1,20,-22,-10,46,-156,2036,189,159,308,270,239,379,550,440,3,0,0,1,1,,,,,,
