loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,11452140,1,0,0,0,0,0,0,-1,0,0,0,10,1,1,1000,1,0,0,0,1528,176,-408,619,0,0,-1,1,0,-2,10,20,2059,158,162,162,164,291,285,295,296,,,,,,,,,,,
1,11454109,1,0,1,0,0,0,-2,0,0,0,0,10,1,1,1000,1,0,0,0,1528,176,-408,620,0,0,0,-6,-17,-3,13,21,2058,152,162,162,165,294,325,295,296,3,0,0,1,1,,,,,,
2,11456077,0,-1,0,0,0,0,-1,-1,0,0,0,10,1,1,1000,1,0,0,0,1528,177,-408,620,-1,0,0,-5,1,-2,5,19,2051,156,162,162,164,292,365,296,296,3,0,0,1,1,,,,,,
3,11458044,1,-1,0,0,0,0,1,-1,0,0,0,10,1,1,1000,1,0,0,0,1529,153,-409,620,0,0,0,-5,-3,6,16,21,2052,166,172,163,165,291,363,336,297,3,0,0,1,1,,,,,,
4,11460011,0,-1,1,0,0,0,-1,0,0,0,0,10,1,1,1000,1,0,0,0,1529,153,-409,619,1,1,-1,-6,-27,-4,10,22,2044,150,166,161,165,292,403,335,296,3,0,0,1,1,,,,,,
5,11461979,0,-1,0,0,0,0,0,-1,0,0,0,10,1,1,1000,1,0,0,0,1528,154,-408,619,0,-1,-1,-4,-8,8,12,20,2049,154,171,162,165,291,402,375,296,3,0,0,1,1,,,,,,
6,11463947,1,-2,0,0,0,0,1,-2,0,0,0,10,1,1,1000,1,0,0,0,1528,154,-408,619,-1,1,-1,-4,-5,-6,8,17,2053,161,169,162,165,290,442,374,296,3,0,0,1,1,,,,,,
7,11465916,0,-2,1,0,0,0,-1,-2,0,0,0,10,1,1,1000,1,0,0,0,1528,154,-408,619,-1,0,-2,-13,-23,4,9,20,2042,145,170,161,166,291,482,373,295,3,0,0,1,1,,,,,,
8,11467886,-1,-3,0,0,0,0,-1,-3,0,0,0,10,1,1,1000,1,0,0,0,1529,113,-407,619,-1,0,-1,-7,-12,10,4,21,2053,148,169,160,165,291,483,336,327,3,0,0,1,1,,,,,,
9,11471825,1,-3,0,0,0,0,1,-3,0,0,0,10,1,1,1000,1,0,0,0,1529,112,-407,618,0,1,0,-10,-1,9,8,20,2062,161,169,161,164,291,523,336,327,3,0,0,1,1,,,,,,
10,11475764,1,-3,1,0,0,0,0,-3,0,0,0,10,1,1,1000,1,0,0,0,1528,114,-407,618,-1,2,0,-9,-13,-8,5,19,2058,150,161,160,163,290,524,376,326,3,0,0,1,1,,,,,,
11,11479704,1,-3,1,0,0,0,-1,-2,0,0,0,10,1,1,1000,1,0,0,0,1528,114,-407,618,-1,2,1,-12,-19,4,11,23,2057,150,165,159,164,292,564,377,326,3,0,0,1,1,,,,,,
12,11483641,3,-4,1,0,0,0,2,-3,0,0,0,10,1,1,1000,1,0,0,0,1528,113,-407,618,-2,2,1,-9,3,13,5,17,2072,169,163,159,163,290,604,379,325,3,0,0,1,1,,,,,,
13,11487577,2,-4,1,0,0,0,0,-3,0,0,0,10,1,1,1000,1,0,0,0,1529,190,-406,618,-1,3,1,-11,-9,-7,13,20,2063,143,143,159,162,289,605,419,326,3,0,0,1,1,,,,,,
14,11491512,1,-5,1,0,0,0,-1,-5,0,0,0,10,1,1,1000,1,0,0,0,1528,191,-405,618,-1,2,2,-9,-11,-13,7,23,2083,151,156,159,162,290,606,459,327,3,0,0,1,1,,,,,,
15,11495447,3,-5,1,0,0,0,2,-5,0,0,0,10,1,1,1000,1,0,0,0,1527,190,-405,618,0,2,1,-10,-10,14,9,18,2062,161,161,160,163,290,604,499,326,3,0,0,1,1,,,,,,
16,11499383,3,-5,1,0,0,0,1,-3,0,0,0,10,1,1,1000,1,0,0,0,1527,190,-405,617,0,2,0,1,-14,-9,10,20,2071,148,158,159,162,289,567,563,-5757243,3,0,0,1,1,,,,,,
17,11505287,2,-6,1,0,0,0,-1,-5,0,0,0,10,1,1,1000,1,0,0,0,1527,190,-405,617,0,2,1,-4,-25,-2,8,29,2056,154,159,158,164,291,607,564,-5757242,3,0,0,1,1,,,,,,
