loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],debug[4],debug[5],debug[6],debug[7],motor[0],motor[1],motor[2],motor[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
771,115632977,2,2,0,0,0,0,1,1,0,0,0,3,7,-1,1000,0,1,0,0,1671,-9,783,0,0,0,0,1,1,-58,-15,2043,142,279,299,0,0,0,1,0,161,154,222,206,1,7,0,1,1,18,128625057,128625059,9184,5,3388
772,115633970,2,2,0,0,0,0,1,1,0,0,0,3,7,-1,1000,0,1,0,0,1671,-9,783,0,0,0,0,2,-1,-54,-14,2041,148,279,299,0,0,0,1,0,160,153,267,186,1,7,0,1,1,18,128625057,128625059,9184,5,3388
773,115634963,2,2,0,0,0,0,1,1,0,0,0,3,7,-1,1000,0,1,0,0,1671,-9,783,0,0,0,0,3,-1,-55,-13,2039,145,279,299,0,0,0,1,-1,161,153,284,196,1,7,0,1,1,18,128625057,128625059,9184,5,3388
774,115635956,3,2,0,0,0,0,1,1,0,0,0,3,7,-1,1000,0,1,0,0,1671,-9,783,0,0,0,0,2,0,-52,-13,2035,147,279,299,0,0,0,-2,-2,161,155,315,191,1,7,0,1,1,18,128625057,128625059,9184,5,3388
775,115636951,3,2,0,0,0,0,2,1,0,0,0,3,7,-1,1000,0,1,0,0,1671,-9,783,0,0,0,0,3,1,-49,-13,2037,146,279,299,0,0,0,0,-1,162,156,339,190,1,7,0,1,1,18,128625057,128625059,9184,5,3388
776,115637947,4,2,0,0,0,0,2,1,0,0,0,3,7,-1,1000,0,1,0,0,1670,0,783,0,0,0,0,2,0,-50,-8,2037,145,280,299,0,0,0,-1,0,161,155,328,230,1,7,0,1,1,18,128625057,128625059,9184,5,3388
777,115638942,4,2,0,0,0,0,2,1,0,0,0,3,7,-1,1000,0,1,0,0,1670,0,783,0,0,0,0,1,-3,-45,-14,2023,148,279,299,0,0,0,2,0,162,155,373,210,1,7,0,1,1,18,128625057,128625059,9184,5,3388
778,115639937,4,2,0,0,0,0,3,1,0,0,0,3,7,-1,1000,0,1,0,0,1670,0,783,0,0,0,0,3,-2,-44,-11,2030,146,279,299,0,0,0,0,0,164,157,390,220,1,7,0,1,1,18,128625057,128625059,9184,5,3388
779,115640932,4,2,0,0,0,0,3,1,0,0,0,3,7,-1,1000,0,1,0,0,1670,0,783,0,0,0,0,2,-8,-42,-14,2022,148,279,299,0,0,0,0,0,163,154,421,216,1,7,0,1,1,18,128625057,128625059,9184,5,3388
780,115641926,4,2,0,0,0,0,3,1,0,0,0,3,7,-1,1000,0,1,0,0,1670,0,783,0,0,0,0,2,-9,-44,-9,2026,148,279,299,0,0,0,0,1,160,152,445,218,1,7,0,1,1,18,128625057,128625059,9184,5,3388
781,115642920,4,2,0,0,0,0,3,1,0,0,0,3,7,-1,1000,0,1,0,0,1668,4,808,0,0,0,0,2,-8,-41,-11,2023,148,279,299,0,0,0,0,0,165,156,434,217,1,7,0,1,1,18,128625057,128625059,9184,5,3388
782,115643914,4,2,0,0,0,0,3,1,0,0,0,3,7,-1,1000,0,1,0,0,1668,4,808,0,1,0,0,2,-6,-43,-7,2024,148,279,299,0,0,0,2,4,160,154,479,217,1,7,0,1,1,18,128625057,128625059,9184,5,3388
783,115644909,4,2,1,0,0,0,3,1,0,0,0,3,7,-1,1000,0,1,0,0,1668,4,808,0,0,0,0,5,-5,-44,-9,2023,148,279,299,0,0,0,-1,-1,162,155,496,216,1,7,0,1,1,18,128625057,128625059,9184,5,3388
784,115645904,4,2,1,0,0,0,3,0,0,0,0,3,7,-1,1000,0,1,0,0,1667,7,808,0,0,0,0,3,-5,-40,-13,2024,148,279,299,0,0,0,0,-4,158,153,488,256,1,7,0,1,1,18,128625057,128625059,9184,5,3388
896,115661810,1,2,0,0,0,0,1,0,0,0,0,3,7,-1,1000,0,1,0,0,1672,25,783,0,0,0,0,0,0,-32,-22,2051,159,215,306,0,0,0,0,0,161,158,169,164,1,7,0,1,1,18,128625057,128625059,9184,5,3388
897,115662804,1,2,0,0,0,0,1,0,0,0,0,3,7,-1,1000,0,1,0,0,1672,25,783,0,0,0,0,-1,3,-32,-22,2051,159,215,306,0,0,0,0,0,163,159,209,164,1,7,0,1,1,18,128625057,128625059,9184,5,3388
898,115663798,1,1,0,0,0,0,1,0,0,0,0,3,7,-1,1000,0,1,0,0,1671,17,783,0,0,0,0,0,2,-31,-27,2051,159,215,306,0,0,0,0,1,162,157,189,204,1,7,0,1,1,18,128625057,128625059,9184,5,3388
899,115664792,1,1,0,0,0,0,1,0,0,0,0,3,7,-1,1000,0,1,0,0,1671,17,783,0,-1,0,0,2,1,-31,-24,2051,159,215,306,0,0,0,1,0,162,159,239,186,1,7,0,1,1,18,128625057,128625059,9184,5,3388
900,115665783,1,1,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1671,17,783,0,1,0,0,1,-2,-30,-25,2051,159,215,306,0,0,0,1,0,163,157,254,196,1,7,0,1,1,18,128625057,128625059,9184,5,3388
901,115666774,1,1,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1670,15,783,0,0,0,0,1,0,-36,-20,2050,168,218,306,0,0,0,1,-1,162,157,243,231,1,7,0,1,1,18,128625057,128625059,9184,5,3388
902,115667765,0,1,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1670,15,783,0,0,0,0,2,-5,-30,-22,2050,163,217,306,0,0,0,7,5,163,156,288,213,1,7,0,1,1,18,128625057,128625059,9184,5,3388
903,115668756,0,1,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1670,16,783,0,1,0,0,1,0,-31,-21,2053,166,218,306,0,0,0,7,6,162,156,305,222,1,7,0,1,1,18,128625057,128625059,9184,5,3388
904,115669748,0,1,0,0,0,0,1,0,0,0,0,3,7,-1,1000,0,1,0,0,1670,16,783,0,0,0,0,5,2,-30,-22,2055,167,216,306,0,0,0,3,2,160,156,336,216,1,7,0,1,1,18,128625057,128625059,9184,5,3388
905,115670740,0,1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1670,16,783,0,0,0,0,1,6,-36,-21,2054,166,217,306,0,0,0,0,-1,161,156,360,219,1,7,0,1,1,18,128625057,128625059,9184,5,3388
906,115671732,0,2,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1669,19,783,0,0,0,0,3,4,-29,-25,2054,169,217,306,0,0,0,1,1,160,161,353,257,1,7,0,1,1,18,128625057,128625059,9184,5,3388
907,115672725,0,1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1669,19,783,0,-1,0,0,2,9,-36,-46,2034,171,217,306,0,0,0,0,0,161,160,320,-11,1,7,0,1,1,18,128625057,128625059,9184,5,3388
908,115673718,0,1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1669,19,783,0,-1,0,0,1,8,-35,-46,2034,172,216,306,0,0,0,-1,0,161,163,376,121,1,7,0,1,1,18,128625057,128625059,9184,5,3388
909,115674712,0,0,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1668,16,782,0,-1,-1,0,1,9,-35,-46,2022,158,215,305,0,0,0,0,2,161,163,349,95,1,7,0,1,1,18,128625057,128625059,9184,5,3388
910,115675706,-1,1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1668,16,782,0,0,0,0,-1,4,-32,-46,2028,165,216,305,0,0,0,2,1,161,160,402,108,1,7,0,1,1,18,128625057,128625059,9184,5,3388
911,115676700,-1,1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1668,16,782,0,0,0,0,-1,-1,-27,-49,2025,160,215,305,0,0,0,3,1,159,157,415,102,1,7,0,1,1,18,128625057,128625059,9184,5,3388
912,115677693,-1,1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1668,16,782,0,0,0,0,-1,-4,-24,-50,2026,161,215,305,0,0,0,4,6,159,158,448,105,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1024,115693622,0,2,-1,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1665,108,782,0,0,0,1,0,0,-22,-28,2059,111,206,315,1,0,0,0,0,171,168,167,158,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1025,115694616,0,2,-1,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1665,109,782,0,0,0,1,0,0,-22,-29,2058,110,206,315,1,0,0,1,2,170,168,207,159,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1026,115695609,0,2,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1665,109,782,0,1,0,1,0,3,-18,-28,2058,110,205,315,1,0,0,-2,-3,170,168,227,158,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1027,115696603,0,1,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1665,108,782,0,0,0,1,-1,7,-24,-28,2059,110,205,315,1,0,0,-7,-6,169,169,257,157,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1028,115697597,0,0,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1664,107,782,0,0,0,1,0,5,-15,-29,2059,110,205,315,1,0,0,-4,-3,169,172,247,197,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1029,115698590,0,1,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1664,107,782,0,-1,0,1,-1,7,-18,-28,2059,110,204,315,1,0,0,-3,-4,173,173,292,177,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1030,115699583,0,1,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1664,106,782,0,-1,0,1,0,5,-13,-28,2059,110,204,315,1,0,0,-1,-3,175,174,309,188,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1031,115700575,0,1,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1664,106,782,0,0,0,1,0,5,-10,-27,2059,110,205,315,1,0,0,-3,-3,170,169,340,184,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1032,115701565,0,1,0,0,0,0,-3,0,0,0,0,3,7,-1,1000,0,1,0,0,1664,106,782,0,0,0,1,-3,-3,-5,-27,2059,110,204,315,1,0,0,0,-1,166,165,364,186,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1033,115702555,-1,1,0,0,0,0,-4,0,0,0,0,3,7,-1,1000,0,1,0,0,1663,107,782,0,0,1,1,-1,0,-13,-26,2059,127,204,315,1,0,0,-1,0,171,167,352,225,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1034,115703545,-1,1,-1,0,0,0,-4,0,0,0,0,3,7,-1,1000,0,1,0,0,1663,108,782,0,0,0,1,-1,-2,-10,-18,2059,118,205,315,1,0,0,5,4,169,166,398,205,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1035,115704537,-1,1,-1,0,0,0,-4,0,0,0,0,3,7,-1,1000,0,1,0,0,1663,108,782,0,0,0,1,-4,4,-14,-22,2059,122,204,315,1,0,0,3,3,169,166,415,213,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1036,115705529,0,1,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1663,108,782,0,0,0,1,-2,6,-19,-14,2058,120,203,315,1,0,0,-4,-5,168,166,446,209,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1037,115706521,0,1,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1663,108,782,0,0,0,1,-2,11,-20,-9,2055,121,203,315,1,0,0,-3,-3,170,170,470,211,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1038,115707514,0,1,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1662,101,782,0,0,-1,1,-2,5,-14,-15,2056,120,203,315,1,0,0,-3,-2,169,174,463,250,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1039,115708507,1,1,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1662,100,782,0,-1,0,1,-3,8,-19,-9,2055,120,202,315,1,0,0,-1,-2,174,176,506,230,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1040,115709500,1,1,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1662,100,782,0,0,0,1,-3,5,-16,-7,2057,119,202,315,1,0,0,-2,-2,170,172,447,816,1,7,0,1,1,18,128625057,128625059,9184,5,3388
1041,115711488,0,1,0,0,0,0,-2,-1,0,0,0,3,7,-1,1000,0,1,0,0,1662,100,782,0,0,0,1,-4,2,-16,-8,2056,119,203,315,1,0,0,-1,-2,169,170,516,522,1,7,0,1,1,4092,128625209,128625293,313,1,0
1042,115713478,0,0,0,0,0,0,-3,-1,0,0,0,3,7,-1,1000,0,1,0,0,1662,100,782,0,0,0,1,-5,-4,-11,-4,2056,119,202,315,1,0,0,1,1,165,168,521,665,1,7,0,1,1,4092,128625209,128625293,313,1,0
1043,115715470,0,0,0,0,0,0,-3,-1,0,0,0,3,7,-1,1000,0,1,0,0,1661,94,782,0,0,1,1,-4,-2,-18,-2,2059,118,200,316,1,0,0,0,6,173,170,518,633,1,7,0,1,1,4092,128625209,128625293,313,1,0
1044,115717462,0,0,0,0,0,0,-2,-1,0,0,0,3,7,-1,1000,0,1,0,0,1661,95,782,0,0,0,1,-3,-3,-14,-3,2057,118,201,315,1,0,0,1,4,169,169,559,648,1,7,0,1,1,4092,128625209,128625293,313,1,0
1045,115719454,0,0,0,0,0,0,-2,-1,0,0,0,3,7,-1,1000,0,1,0,0,1661,95,782,0,0,0,1,-3,2,-17,-1,2058,116,200,315,1,0,0,-2,3,171,169,578,640,1,7,0,1,1,4092,128625209,128625293,313,1,0
1046,115721449,0,-1,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1661,95,782,0,0,0,1,-3,6,-17,-1,2057,115,199,315,1,0,0,-6,-2,168,169,608,638,1,7,0,1,1,4092,128625209,128625293,313,1,0
1047,115723447,1,-1,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1661,95,782,0,0,0,1,-3,11,-18,-1,2057,115,199,315,1,0,0,-6,-1,174,174,633,641,1,7,0,1,1,4092,128625209,128625293,313,1,0
1048,115725443,2,-1,0,0,0,0,1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1660,82,781,0,0,-1,1,-3,10,-13,0,2057,115,198,314,1,0,0,-6,-1,171,178,627,679,1,7,0,1,1,4092,128625209,128625293,313,1,0
1049,115727439,2,-1,0,0,0,0,1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1660,82,781,0,0,0,1,-5,13,-11,-2,2056,114,198,314,1,0,0,-4,-1,174,176,670,660,1,7,0,1,1,4092,128625209,128625293,313,1,0
1050,115729435,2,-2,0,0,0,0,1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1660,82,781,0,0,0,1,-2,6,-5,-1,2056,114,198,314,1,0,0,-5,-1,169,174,688,671,1,7,0,1,1,4092,128625209,128625293,313,1,0
1051,115731429,1,-1,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1660,83,781,0,1,0,1,-4,3,-2,-2,2071,114,199,314,1,0,0,-2,-1,165,168,719,665,1,7,0,1,1,4092,128625209,128625293,313,1,0
1052,115733423,0,-1,-1,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1660,83,781,0,-1,0,1,-4,-2,1,-2,2060,114,198,314,1,0,0,5,6,167,170,743,668,1,7,0,1,1,4092,128625209,128625293,313,1,0
1053,115735417,0,-1,-1,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1659,81,782,0,0,1,1,-4,-3,-3,-2,2065,114,198,315,1,0,0,1,6,170,170,731,706,1,7,0,1,1,4092,128625209,128625293,313,1,0
1054,115737409,0,-1,-1,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1659,81,782,0,0,0,1,-7,-1,-4,-3,2060,114,198,314,1,0,0,-1,6,164,170,777,687,1,7,0,1,1,4092,128625209,128625293,313,1,0
1055,115739401,1,-1,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1659,81,782,0,-1,0,1,-3,2,-7,-3,2059,116,197,314,1,0,0,-6,-1,168,170,794,696,1,7,0,1,1,4092,128625209,128625293,313,1,0
1056,115741393,1,-1,0,0,0,0,1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1659,80,782,0,0,0,1,-6,2,-8,-3,2059,115,197,314,1,0,0,-9,-2,168,174,748,1331,1,7,0,1,1,4092,128625209,128625293,313,1,0
1057,115744379,1,-1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1659,80,782,0,0,0,1,-3,6,-7,-3,2059,115,196,314,1,0,0,-7,-1,172,177,811,1013,1,7,0,1,1,4092,128625209,128625293,313,1,0
1058,115747365,2,-1,0,0,0,0,2,0,0,0,0,3,7,-1,1000,0,1,0,0,1659,79,782,0,-1,0,1,-6,4,-8,-5,2059,116,195,314,1,0,0,-7,-1,172,177,819,1173,1,7,0,1,1,4092,128625209,128625293,313,1,0
1059,115750350,2,-1,0,0,0,0,1,0,0,0,0,3,7,-1,1000,0,1,0,0,1659,79,782,0,0,0,1,-4,2,-3,-4,2059,115,195,314,1,0,0,-5,-1,174,177,855,1093,1,7,0,1,1,4092,128625209,128625293,313,1,0
1060,115753335,2,0,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1659,79,782,0,1,0,1,-7,-2,-1,-3,2059,116,196,314,1,0,0,-5,-1,168,170,877,1134,1,7,0,1,1,4092,128625209,128625293,313,1,0
1061,115756319,2,0,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1658,86,782,0,0,0,1,-5,0,-9,3,2059,116,196,314,1,0,0,-5,5,175,171,862,1153,1,7,0,1,1,4092,128625209,128625293,313,1,0
1062,115759303,2,0,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1658,86,782,0,1,0,1,-7,-6,-2,0,2059,116,197,314,1,0,0,0,7,169,170,909,1143,1,7,0,1,1,4092,128625209,128625293,313,1,0
1063,115762288,1,0,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1658,87,782,0,-1,0,1,-4,-4,-6,0,2060,116,196,314,1,0,0,-2,8,170,170,925,1147,1,7,0,1,1,4092,128625209,128625293,313,1,0
1064,115765273,1,0,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1658,87,782,0,1,0,1,-7,0,-7,11,2059,117,196,314,1,0,0,-8,3,166,170,957,1145,1,7,0,1,1,4092,128625209,128625293,313,1,0
1065,115768258,1,0,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1658,87,782,0,0,0,1,-3,2,-15,5,2059,116,195,314,1,0,0,-12,-1,166,170,981,1147,1,7,0,1,1,4092,128625209,128625293,313,1,0
1066,115771242,2,0,0,0,0,0,0,1,0,0,0,3,7,-1,1000,0,1,0,0,1657,79,782,0,0,-1,1,-5,2,-7,1,2058,114,196,314,1,0,0,-10,3,166,180,978,1186,1,7,0,1,1,4092,128625209,128625293,313,1,0
1067,115774225,3,0,0,0,0,0,0,1,0,0,0,3,7,-1,1000,0,1,0,0,1657,78,782,0,1,0,1,-4,7,-16,1,2052,115,194,314,1,0,0,-11,1,171,179,1019,1166,1,7,0,1,1,4092,128625209,128625293,313,1,0
1068,115777208,3,1,0,0,0,0,0,1,0,0,0,3,7,-1,1000,0,1,0,0,1657,78,782,0,-1,0,1,-4,1,-13,1,2055,114,195,314,1,0,0,-7,2,170,178,1038,1177,1,7,0,1,1,4092,128625209,128625293,313,1,0
1069,115780190,3,1,0,0,0,0,-1,2,0,0,0,3,7,-1,1000,0,1,0,0,1657,78,782,0,0,0,1,-3,1,-11,0,2051,115,194,314,1,0,0,-7,1,168,174,1068,1171,1,7,0,1,1,4092,128625209,128625293,313,1,0
1070,115783172,3,1,0,0,0,0,-2,2,0,0,0,3,7,-1,1000,0,1,0,0,1657,78,782,0,0,0,1,-5,-5,-6,-2,2049,114,194,314,1,0,0,-5,2,162,169,1093,1175,1,7,0,1,1,4092,128625209,128625293,313,1,0
1071,115786153,2,1,0,0,0,0,-2,2,0,0,0,3,7,-1,1000,0,1,0,0,1656,82,782,0,0,0,1,-4,-1,-13,3,2050,114,194,314,1,0,0,-6,6,170,170,1080,1213,1,7,0,1,1,4092,128625209,128625293,313,1,0
1072,115789134,2,1,0,0,0,0,-2,2,0,0,0,3,7,-1,1000,0,1,0,0,1656,83,782,0,1,0,1,-1,-5,-8,0,2047,115,195,314,1,0,0,-3,8,165,169,1049,1898,1,7,0,1,1,4092,128625209,128625293,313,1,0
1073,115793109,2,2,0,0,0,0,-2,1,0,0,0,3,7,-1,1000,0,1,0,0,1656,83,782,0,0,0,1,-3,-1,-12,1,2045,114,194,314,1,0,0,-8,4,166,169,1104,1555,1,7,0,1,1,4092,128625209,128625293,313,1,0
1074,115797084,3,2,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,0,1,0,0,1656,83,782,0,-1,0,1,-1,2,-14,0,2046,114,194,314,1,0,0,-14,-1,164,169,1116,1732,1,7,0,1,1,4092,128625209,128625293,313,1,0
1075,115801047,3,2,0,0,0,0,0,1,0,0,0,3,8,-1,1000,0,1,0,0,1656,83,782,0,0,0,1,-1,6,-17,0,2044,114,194,314,1,0,0,-11,-1,172,175,1150,1651,1,7,0,1,1,4092,128625209,128625293,313,1,0
1076,115805008,3,2,0,0,0,0,1,1,0,0,0,3,8,-1,1000,0,1,0,0,1655,84,782,0,0,-1,1,-1,3,-12,-2,2045,113,195,313,1,0,0,-12,0,168,179,1139,1731,1,7,0,1,1,4092,128625209,128625293,313,1,0
1077,115808969,3,3,0,0,0,0,1,1,0,0,0,3,8,-1,1000,0,1,0,0,1655,83,782,0,0,0,1,-1,5,-14,-1,2044,113,194,313,1,0,0,-9,0,174,179,1184,1691,1,7,0,1,1,4092,128625209,128625293,313,1,0
1078,115812930,3,3,0,0,0,0,0,1,0,0,0,3,8,-1,1000,0,1,0,0,1655,83,782,0,0,0,1,-2,2,-9,0,2044,113,194,313,1,0,0,-8,0,171,177,1201,1713,1,7,0,1,1,4092,128625209,128625293,313,1,0
1079,115816889,2,3,0,0,0,0,-1,1,0,0,0,3,8,-1,1000,0,1,0,0,1655,83,782,0,0,0,1,0,-1,-4,1,2042,113,195,313,1,0,0,-7,0,165,171,1232,1702,1,7,0,1,1,4092,128625209,128625293,313,1,0
1080,115820848,2,3,0,0,0,0,-2,1,0,0,0,3,8,-1,1000,0,1,0,0,1655,83,782,0,1,0,1,-1,-7,0,0,2043,113,195,313,1,0,0,1,6,167,171,1256,1707,1,7,0,1,1,4092,128625209,128625293,313,1,0
1081,115824807,2,3,0,0,0,0,-2,0,0,0,0,3,8,-1,1000,0,1,0,0,1654,86,783,0,0,0,1,0,-4,-8,2,2042,112,196,313,1,0,0,-3,5,171,169,1244,1744,1,7,0,1,1,4092,128625209,128625293,313,1,0
1082,115828764,2,3,0,0,0,0,-2,0,0,0,0,3,8,-1,1000,0,1,0,0,1654,86,783,0,0,0,1,-1,-6,-4,2,2039,112,195,313,1,0,0,-2,5,168,170,1290,1725,1,7,0,1,1,4092,128625209,128625293,313,1,0
1083,115832721,2,3,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1654,86,783,0,0,0,1,1,-2,-10,2,2040,112,195,313,1,0,0,-8,0,167,169,1307,1734,1,7,0,1,1,4092,128625209,128625293,313,1,0
1084,115836678,2,3,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1654,85,783,0,0,0,1,1,1,-10,3,2038,113,194,313,1,0,0,-12,-3,170,172,1338,1730,1,7,0,1,1,4092,128625209,128625293,313,1,0
1085,115840635,2,2,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1654,85,783,0,0,0,1,0,6,-14,4,2036,112,194,313,1,0,0,-10,-1,174,176,1362,1731,1,7,0,1,1,4092,128625209,128625293,313,1,0
1086,115844592,3,2,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1652,74,667,-1,0,0,0,0,3,-11,7,2038,112,194,313,0,0,0,-11,-2,174,174,1356,1734,1,7,0,1,1,4092,128625209,128625293,313,1,0
1087,115848550,3,2,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1652,74,667,0,0,0,0,0,5,-11,5,2036,112,194,313,0,0,0,-9,-1,177,177,1399,1730,1,7,0,1,1,4092,128625209,128625293,313,1,0
1088,115852509,3,2,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1652,74,667,0,0,0,0,1,0,-12,6,2037,112,194,313,0,0,0,-8,-1,173,172,1417,1734,1,7,0,1,1,4092,128625209,128625293,313,1,0
1536,115820892,1,2,0,0,0,0,0,1,0,0,0,3,7,-1,1000,0,1,0,0,1675,0,784,0,0,0,0,0,0,-30,-13,2058,155,205,315,0,0,0,0,0,168,158,173,162,1,7,0,1,1,4092,128625209,128625293,313,1,0
1537,115821885,1,2,0,0,0,0,-1,1,0,0,0,3,7,-1,1000,0,1,0,0,1675,0,784,0,0,0,0,1,-3,-28,-13,2058,155,205,315,0,0,0,2,2,164,154,213,164,1,7,0,1,1,4092,128625209,128625293,313,1,0
1538,115822876,1,2,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1675,1,784,0,1,0,0,2,-8,-28,-13,2058,155,206,315,0,0,0,7,9,164,156,233,164,1,7,0,1,1,4092,128625209,128625293,313,1,0
1539,115823869,0,2,0,0,0,0,-2,0,0,0,0,3,7,-1,1000,0,1,0,0,1675,1,784,0,0,0,0,1,-8,-28,-12,2059,154,205,315,0,0,0,2,5,161,155,263,162,1,7,0,1,1,4092,128625209,128625293,313,1,0
1540,115824862,0,1,0,0,0,0,-2,-1,0,0,0,3,7,-1,1000,0,1,0,0,1675,1,784,0,-1,0,0,5,-7,-30,-12,2058,154,205,315,0,0,0,-1,3,160,155,288,163,1,7,0,1,1,4092,128625209,128625293,313,1,0
1541,115825855,0,1,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,0,1,0,0,1675,0,784,0,0,0,0,3,-3,-31,-11,2058,153,206,315,0,0,0,-6,-1,161,156,315,162,1,7,0,1,1,4092,128625209,128625293,313,1,0
1542,115826849,1,1,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,0,1,0,0,1674,-3,784,0,0,-1,0,4,-4,-29,-11,2052,143,203,315,0,0,0,-3,1,160,162,307,126,1,7,0,1,1,4092,128625209,128625293,313,1,0
1543,115827842,1,1,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1674,-3,784,0,-1,0,0,3,0,-32,-14,2050,147,204,315,0,0,0,-2,0,167,164,351,144,1,7,0,1,1,4092,128625209,128625293,313,1,0
1544,115828835,1,1,0,0,0,0,0,0,0,0,0,3,7,-1,1000,0,1,0,0,1674,-4,784,0,0,0,0,1,3,-32,-9,2056,143,202,315,0,0,0,-1,0,168,167,369,135,1,7,0,1,1,4092,128625209,128625293,313,1,0
