loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7206365,-6,12,-8,0,0,0,-2,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,117,-342,696,2,0,7,1,-1,4,77,48,2046,233,148,169,150,397,296,371,280,,,,,,,,,,,
1,7208334,-5,12,-9,0,0,0,0,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,116,-342,693,0,1,0,11,-29,9,83,48,2058,245,149,173,149,396,336,370,283,3,0,0,1,1,,,,,,
2,7210303,-4,11,-1,0,0,0,1,0,0,0,0,1,1,-3,1000,-2,9,0,0,1567,114,-342,686,1,1,5,-20,-29,-2,39,65,2079,228,152,168,144,397,376,371,283,3,0,0,1,1,,,,,,
3,7212271,-7,11,-7,0,0,0,-3,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,116,-342,694,1,0,9,-5,18,10,98,66,2053,236,144,168,147,398,416,371,280,3,0,0,1,1,,,,,,
4,7214240,-5,11,-10,0,0,0,0,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,116,-343,693,0,1,0,1,-37,6,81,40,2064,250,147,171,148,397,456,370,283,3,0,0,1,1,,,,,,
5,7216209,-2,10,-2,0,0,0,0,-1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,114,-343,686,0,1,4,-26,-32,4,28,54,2066,224,150,168,147,397,496,371,281,3,0,0,1,1,,,,,,
6,7218177,-6,10,-6,0,0,0,-3,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,116,-342,692,1,-1,8,7,1,-1,105,79,2063,237,142,167,147,400,536,371,280,3,0,0,1,1,,,,,,
7,7220147,-4,10,-10,0,0,0,0,1,0,0,0,1,1,-3,1000,-2,9,0,0,1566,115,-342,691,2,-1,7,-12,-5,3,62,68,2028,222,160,169,150,402,535,411,277,3,0,0,1,1,,,,,,
8,7222118,-3,9,-4,0,0,0,0,-1,0,0,0,1,1,-3,1000,-2,9,0,0,1565,116,-344,691,-6,0,8,-7,-26,-19,85,23,2045,227,135,174,147,401,535,374,309,3,0,0,1,1,,,,,,
9,7226057,-5,10,-5,0,0,0,-2,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,107,-342,690,2,1,6,-3,0,12,71,77,2048,233,147,166,145,403,538,414,309,3,0,0,1,1,,,,,,
10,7229997,-3,12,-11,0,0,0,0,2,0,0,0,1,1,-3,1000,-2,9,0,0,1567,106,-343,694,-4,-1,6,5,-12,-7,90,13,2035,245,141,174,147,403,578,413,311,3,0,0,1,1,,,,,,
11,7233937,-3,10,-4,0,0,0,-1,0,0,0,0,1,1,-3,1000,-2,9,0,0,1567,105,-342,688,-1,0,-1,-8,-40,-1,32,45,2029,219,148,169,143,403,618,413,311,3,0,0,1,1,,,,,,
12,7237878,-4,9,-4,0,0,0,-1,0,0,0,0,1,1,-3,1000,-2,9,0,0,1567,106,-341,690,-1,1,12,-5,-5,-11,66,51,2040,232,144,169,143,405,658,412,310,3,0,0,1,1,,,,,,
13,7241819,-6,10,-10,0,0,0,-2,2,0,0,0,1,1,-3,1000,-2,9,0,0,1567,108,-342,695,0,0,1,18,-8,1,84,20,2015,225,145,172,143,403,698,413,311,3,0,0,1,1,,,,,,
14,7245759,-3,9,-4,0,0,0,1,0,0,0,0,1,1,-3,1000,-2,9,0,0,1567,106,-341,688,-3,0,2,-12,-34,4,35,35,2038,229,149,170,141,402,738,413,312,3,0,0,1,1,,,,,,
15,7249700,-4,8,-4,0,0,0,-2,1,0,0,0,1,1,-3,1000,-2,9,0,0,1567,106,-339,689,1,0,8,-10,-1,-8,60,51,2028,225,146,169,141,402,778,412,308,3,0,0,1,1,,,,,,
