loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7911198,-3,15,-6,0,0,0,0,1,0,0,0,1,0,-3,1000,-1,10,0,0,1535,188,-319,665,1,-1,2,0,1,-1,81,39,2046,240,148,203,161,401,282,378,270,,,,,,,,,,,
1,7913166,1,14,-1,0,0,0,4,0,0,0,0,1,0,-3,1000,-1,10,0,0,1535,185,-318,660,0,0,-2,-5,-31,-11,49,39,2068,250,150,205,158,400,322,379,269,3,0,0,1,1,,,,,,
2,7915133,-1,13,-1,0,0,0,1,-1,0,0,0,1,0,-3,1000,-1,10,0,0,1533,187,-312,661,1,1,1,-2,-13,-5,69,29,2062,273,143,193,159,398,322,381,309,3,0,0,1,1,,,,,,
3,7917099,-1,14,-6,0,0,0,2,0,0,0,0,1,0,-3,1000,-1,10,0,0,1533,189,-313,665,1,0,1,8,5,8,85,18,2047,261,144,199,160,397,362,381,310,3,0,0,1,1,,,,,,
4,7919066,2,15,-4,0,0,0,5,-1,0,0,0,1,0,-3,1000,-1,10,0,0,1533,187,-313,663,0,-1,-3,-9,-25,12,62,14,2076,286,145,197,159,398,402,380,312,3,0,0,1,1,,,,,,
5,7921034,1,14,0,0,0,0,3,-2,0,0,0,1,0,-3,1000,-1,10,0,0,1533,186,-313,660,1,-1,2,-5,-15,4,63,38,2075,257,144,196,158,400,442,379,310,3,0,0,1,1,,,,,,
6,7923002,-1,13,-6,0,0,0,2,-3,0,0,0,1,0,-3,1000,-1,10,0,0,1532,185,-311,660,5,-1,1,-1,-21,44,60,43,2072,238,144,194,157,402,443,419,310,3,0,0,1,1,,,,,,
7,7924971,0,15,-7,0,0,0,4,-1,0,0,0,1,0,-3,1000,-1,10,0,0,1532,185,-312,660,3,-1,-8,11,-41,20,79,26,2085,260,146,198,157,401,483,418,312,3,0,0,1,1,,,,,,
8,7926940,2,14,0,0,0,0,6,-3,0,0,0,1,0,-3,1000,-1,10,0,0,1532,184,-311,655,2,-1,1,-3,-46,29,30,45,2099,241,150,195,154,402,446,450,3971658,21,31,0,0,1,,,,,,
9,7930877,1,14,-4,0,0,0,4,-2,0,0,0,1,0,-3,1000,-1,10,0,0,1532,185,-311,660,5,-1,-1,11,-7,17,75,34,2076,250,144,194,156,401,486,451,3971654,21,31,0,0,1,,,,,,
10,7934813,1,15,-6,0,0,0,5,-1,0,0,0,1,0,-3,1000,-1,10,0,0,1531,186,-310,660,3,-1,0,-3,-19,14,51,57,2072,235,147,194,157,402,486,491,3971654,21,31,0,0,1,,,,,,
11,7938750,5,14,-1,0,0,0,7,-4,0,0,0,1,0,-3,1000,-1,10,0,0,1530,185,-313,660,0,-3,1,3,-22,-15,74,-1,2071,262,155,200,157,400,485,531,3971653,21,31,0,0,1,,,,,,
12,7942687,2,14,-2,0,0,0,3,-4,0,0,0,1,0,-3,1000,-1,10,0,0,1530,187,-312,662,4,-1,1,-2,-4,-2,90,59,2068,240,148,195,156,402,525,532,3971650,21,31,0,0,1,,,,,,
13,7946623,2,15,-6,0,0,0,6,-4,0,0,0,1,0,-3,1000,-1,10,0,0,1530,187,-313,666,0,-2,4,11,3,-13,90,-3,2052,251,148,197,156,401,565,532,3971653,21,31,0,0,1,,,,,,
