loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8253291,-4,-41,1,0,0,0,2,1,0,0,0,10,1,1,1000,-4,-28,0,0,1158,188,-355,613,-1,0,0,2,1,3,-197,39,2009,164,318,158,308,238,467,209,453,,,,,,,,,,,
1,8255259,-3,-42,1,0,0,0,3,0,0,0,0,10,1,1,1000,-4,-28,0,0,1158,188,-355,612,-2,-2,-2,16,-6,-6,-203,40,2009,169,319,160,308,237,507,209,453,3,0,0,1,1,,,,,,
2,8257228,-4,-42,1,0,0,0,2,-1,0,0,0,10,1,1,1000,-4,-28,0,0,1158,189,-355,612,-1,1,0,-14,-1,3,-187,55,2009,175,317,157,308,235,547,208,453,3,0,0,1,1,,,,,,
3,8259198,-4,-42,0,0,0,0,0,-2,0,0,0,10,1,1,1000,-4,-28,0,0,1158,189,-355,612,-1,-1,-3,15,-3,-2,-184,58,2009,174,316,159,307,235,587,207,452,3,0,0,1,1,,,,,,
4,8261169,-4,-43,0,0,0,0,1,-3,0,0,0,10,1,1,1000,-4,-28,0,0,1157,188,-354,612,-2,-1,-1,1,-7,-4,-180,54,2012,174,316,158,308,235,587,247,451,3,0,0,1,1,,,,,,
5,8263141,-4,-42,0,0,0,0,2,-3,0,0,0,10,1,0,1000,-4,-28,0,0,1156,189,-354,611,0,-1,-3,7,11,-13,-180,47,1997,174,310,159,307,235,587,287,450,3,0,0,1,1,,,,,,
6,8265113,-4,-43,-1,0,0,0,1,-5,0,0,0,10,1,0,1000,-4,-28,0,0,1156,189,-353,612,-1,0,1,5,12,-10,-180,59,2004,189,313,158,307,236,627,288,449,3,0,0,1,1,,,,,,
7,8267084,-4,-43,-2,0,0,0,-1,-5,0,0,0,10,1,0,1000,-4,-28,0,0,1157,130,-352,613,1,0,-1,3,-1,-23,-190,70,2018,181,318,156,305,236,627,328,449,3,0,0,1,1,,,,,,
8,8269055,-3,-43,-1,0,0,0,1,-5,0,0,0,10,1,0,1000,-4,-28,0,0,1157,130,-352,613,1,1,2,3,10,-15,-196,54,2011,179,315,158,305,236,590,360,-4141944,3,0,0,1,1,,,,,,
9,8272994,-2,-42,-1,0,0,0,3,-4,0,0,0,10,1,0,1000,-4,-28,0,0,1154,131,-361,612,0,0,-1,3,0,-36,-209,79,2005,162,316,147,306,238,590,360,-4141904,3,0,0,1,1,,,,,,
10,8276932,-1,-43,-2,0,0,0,3,-4,0,0,0,10,1,0,1000,-4,-28,0,0,1154,130,-361,612,0,1,3,4,14,-19,-204,62,2008,175,315,152,306,240,630,360,-4141904,3,0,0,1,1,,,,,,
11,8280871,-1,-43,-2,0,0,0,1,-4,0,0,0,10,1,0,1000,-4,-28,0,0,1154,130,-361,613,-1,0,-2,-3,-5,-39,-197,79,2006,172,314,146,306,238,670,359,-4141905,3,0,0,1,1,,,,,,
12,8284811,-1,-43,-1,0,0,0,1,-3,0,0,0,10,1,1,1000,-4,-28,0,0,1155,283,-361,613,-1,1,1,3,-1,-23,-194,74,2014,173,311,149,309,237,670,399,-4141906,3,0,0,1,1,,,,,,
13,8288752,-1,-42,-1,0,0,0,2,-1,0,0,0,10,1,1,1000,-4,-28,0,0,1155,283,-361,612,-2,0,-4,-7,-12,-38,-202,67,2010,163,312,150,307,237,710,398,-4141905,3,0,0,1,1,,,,,,
