loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,10294221,16,-1,-5,0,0,0,7,5,0,0,0,10,1,1,1000,12,-2,0,0,1612,111,-426,639,-1,-1,3,-2,-2,-1,-5,-89,2019,183,148,254,258,288,316,408,441,,,,,,,,,,,
1,10296190,17,-4,-2,0,0,0,6,-3,0,0,0,10,1,1,1000,12,-2,0,0,1612,111,-425,635,-1,2,1,-4,-22,5,-40,-66,1997,191,148,252,254,283,356,410,440,3,0,0,1,1,,,,,,
2,10298154,15,-4,0,0,0,0,1,-1,0,0,0,10,1,1,1000,12,-2,0,0,1613,241,-423,636,-2,3,2,1,-25,24,-36,-77,2024,159,106,255,253,287,360,450,443,3,0,0,1,1,,,,,,
3,10300118,17,-3,-5,0,0,0,8,1,0,0,0,10,1,1,1000,12,-2,0,0,1613,240,-424,641,-2,2,2,2,-31,29,-16,-103,2048,208,126,259,251,286,400,449,443,3,0,0,1,1,,,,,,
4,10302083,18,-3,-2,0,0,0,7,1,0,0,0,10,1,1,1000,12,-2,0,0,1612,239,-425,641,-7,2,3,-5,-32,8,-25,-101,2049,187,121,257,249,287,399,489,442,3,0,0,1,1,,,,,,
5,10304049,17,-2,-1,0,0,0,1,5,0,0,0,10,1,1,1000,12,-2,0,0,1612,240,-425,642,-3,2,9,7,5,25,-20,-99,2024,153,123,256,253,291,439,489,441,3,0,0,1,1,,,,,,
6,10306014,18,-1,-6,0,0,0,6,6,0,0,0,10,1,1,1000,12,-2,0,0,1612,240,-425,646,-6,1,4,0,-14,26,-9,-125,2046,190,120,260,250,289,479,490,442,3,0,0,1,1,,,,,,
7,10307979,19,0,-2,0,0,0,7,4,0,0,0,10,1,1,1000,12,-2,0,0,1613,193,-426,645,-9,1,6,-1,-6,-6,-20,-124,2046,195,137,257,248,283,478,530,441,3,0,0,1,1,,,,,,
8,10309945,17,0,-3,0,0,0,0,5,0,0,0,10,1,1,1000,12,-2,0,0,1612,191,-424,646,-5,3,6,5,-13,43,-34,-124,2061,146,89,258,245,289,481,493,473,3,0,0,1,1,,,,,,
9,10313880,18,2,-6,0,0,0,8,10,0,0,0,10,1,1,1000,12,-2,0,0,1611,194,-425,644,-6,0,6,-1,-10,3,-32,-85,2052,234,158,256,250,284,478,533,473,3,0,0,1,1,,,,,,
10,10317815,18,1,-3,0,0,0,4,3,0,0,0,10,1,1,1000,12,-2,0,0,1611,194,-424,640,-4,3,7,-22,-16,24,-60,-71,2037,201,124,254,250,284,518,533,471,3,0,0,1,1,,,,,,
11,10321749,17,3,-4,0,0,0,2,11,0,0,0,10,1,1,1000,12,-2,0,0,1611,196,-424,642,-4,0,8,9,12,21,-46,-101,2016,165,141,254,253,288,558,533,473,3,0,0,1,1,,,,,,
12,10325684,18,3,-7,0,0,0,7,7,0,0,0,10,1,1,1000,12,-2,0,0,1613,187,-425,641,-2,0,6,-7,5,5,-48,-85,2013,203,170,253,256,284,552,573,472,3,0,0,1,1,,,,,,
13,10329620,18,1,-3,0,0,0,4,4,0,0,0,10,1,1,1000,12,-2,0,0,1612,186,-426,642,-8,0,7,-3,-5,2,-45,-99,2056,195,172,255,250,285,553,613,472,3,0,0,1,1,,,,,,
14,10333555,19,2,-6,0,0,0,6,8,0,0,0,10,1,1,1000,12,-2,0,0,1611,187,-425,641,0,1,6,2,4,28,-47,-92,2000,172,132,253,256,288,560,653,473,3,0,0,1,1,,,,,,
15,10337490,20,4,-6,0,0,0,10,12,0,0,0,10,1,1,1000,12,-2,0,0,1611,187,-426,640,-5,-1,-1,2,-24,18,-28,-101,2066,210,149,256,250,284,600,652,474,3,0,0,1,1,,,,,,
16,10341426,20,2,-3,0,0,0,7,7,0,0,0,10,1,1,1000,12,-2,0,0,1611,186,-425,637,-2,0,5,-12,-12,32,-46,-58,2040,204,140,251,255,284,563,716,-5178135,3,0,0,1,1,,,,,,
17,10347331,19,3,-6,0,0,0,4,12,0,0,0,10,2,1,1000,12,-2,0,0,1610,188,-424,636,1,1,-2,-7,-12,39,-33,-79,2012,172,98,253,252,288,567,756,-5178135,3,0,0,1,1,,,,,,
18,10353235,21,4,-5,0,0,0,13,13,0,0,0,10,2,1,1000,12,-2,0,0,1609,187,-425,635,-2,-1,2,-13,-10,4,-36,-51,2014,246,156,251,256,284,566,796,-5178134,3,0,0,1,1,,,,,,
19,10359139,22,2,-1,0,0,0,10,7,0,0,0,10,1,1,1000,12,-2,0,0,1609,186,-423,633,2,1,2,-26,-8,19,-47,-7,2014,236,129,249,258,285,606,795,-5178136,3,0,0,1,1,,,,,,
20,10365044,21,3,-6,0,0,0,6,14,0,0,0,10,1,1,1000,12,-2,0,0,1609,187,-424,638,-1,-2,5,2,18,11,-33,-89,1965,172,141,254,262,290,646,794,-5178136,3,0,0,1,1,,,,,,
21,10370950,24,4,-3,0,0,0,16,11,0,0,0,10,1,1,1000,12,-2,0,0,1609,185,-425,634,-1,0,-3,-20,-26,11,-47,-48,2049,260,134,252,252,282,686,794,-5178136,3,0,0,1,1,,,,,,
22,10376855,21,4,0,0,0,0,4,11,0,0,0,10,1,1,1000,12,-2,0,0,1608,184,-423,634,-2,0,1,-5,-15,25,-25,-73,2032,170,83,254,253,287,688,834,-5178135,3,0,0,1,1,,,,,,
23,10382760,23,4,-6,0,0,0,11,13,0,0,0,10,1,1,1000,12,-2,0,0,1607,185,-423,634,4,-1,-1,-9,2,15,-37,-54,2006,213,121,252,256,288,690,874,-5178136,3,0,0,1,1,,,,,,
24,10388666,25,5,-3,0,0,0,14,14,0,0,0,10,2,1,1000,12,-2,0,0,1607,183,-424,630,1,-1,-7,-7,-22,10,-26,-63,2058,211,100,252,251,284,653,970,16222,3,0,0,1,1,,,,,,
25,10396540,25,4,0,0,0,0,11,11,0,0,0,10,2,1,1000,12,-2,0,0,1609,174,-423,631,3,0,-2,-2,-19,27,-32,-58,2060,209,112,254,250,288,656,1010,16223,3,0,0,1,1,,,,,,
26,10404413,24,5,-6,0,0,0,8,16,0,0,0,10,2,1,1000,12,-2,0,0,1609,175,-423,638,2,-1,-2,10,3,24,-23,-114,2011,167,104,257,255,289,696,1011,16224,3,0,0,1,1,,,,,,
27,10412286,26,5,-2,0,0,0,15,12,0,0,0,10,1,1,1000,12,-2,0,0,1609,174,-424,632,1,-1,-10,1,-40,34,-42,-86,2079,226,107,254,246,284,736,1010,16224,3,0,0,1,1,,,,,,
28,10420160,24,5,0,0,0,0,5,13,0,0,0,10,1,1,1000,12,-2,0,0,1608,173,-423,632,0,1,-5,12,-27,48,-36,-101,2073,169,65,258,246,288,740,1050,16223,3,0,0,1,1,,,,,,
29,10428035,24,7,-6,0,0,0,9,16,0,0,0,10,1,1,1000,12,-2,0,0,1608,174,-424,638,-2,-2,-7,29,-26,45,-21,-131,2064,194,86,261,251,289,780,1050,16225,3,0,0,1,1,,,,,,
30,10435909,25,5,-1,0,0,0,12,10,0,0,0,10,1,1,1000,12,-2,0,0,1608,173,-423,632,-1,1,-10,5,-50,41,-55,-107,2089,210,74,257,244,285,820,1051,16224,3,0,0,1,1,,,,,,
31,10443783,24,5,1,0,0,0,7,13,0,0,0,10,1,1,1000,12,-2,0,0,1608,174,-422,632,0,1,-4,18,-17,39,-38,-99,2052,164,81,253,248,289,860,1050,16223,3,0,0,1,1,,,,,,
32,10451658,25,6,-5,0,0,0,12,16,0,0,0,10,1,1,1000,12,-2,0,0,1608,173,-422,637,-1,1,-5,27,-32,35,-25,-141,2083,204,76,261,245,289,823,1178,-5193884,3,0,0,1,1,,,,,,
33,10461502,25,5,-1,0,0,0,13,13,0,0,0,10,1,1,1000,12,-2,0,0,1608,172,-422,631,0,3,-9,12,-41,41,-50,-103,2074,188,78,254,245,287,863,1178,-5193884,3,0,0,1,1,,,,,,
34,10471345,24,6,0,0,0,0,10,16,0,0,0,10,0,1,1000,12,-2,0,0,1608,172,-422,632,1,2,2,16,-16,48,-37,-114,2069,166,77,254,245,291,903,1179,-5193885,3,0,0,1,1,,,,,,
35,10481187,24,6,-6,0,0,0,11,18,0,0,0,10,0,1,1000,12,-2,0,0,1608,173,-422,638,0,2,-5,20,-43,42,-29,-139,2051,181,76,258,246,291,943,1180,-5193883,3,0,0,1,1,,,,,,
18,28,-9,45,45,-3,3,-2,-7,40,0,2,-1,5,0,2,3,0,0,0,0,1612,0,-2,0,-7,0,0,-4,-16,-16,8,-17,12,126,151,128,123,13,3,80,1,3,0,0,1,1,,,,,,
19,29,-9,45,45,-3,3,-2,-12,42,0,2,-1,5,0,2,3,0,0,0,0,1611,-1,0,1,-5,1,0,2,-13,23,20,-17,28,93,117,130,119,18,5,120,1,3,0,0,1,1,,,,,,
20,30,-8,47,41,-3,3,-2,-4,47,0,2,-1,5,0,2,3,0,0,0,0,1611,-3,-1,5,-7,-2,-2,19,-32,-4,53,-46,74,147,133,134,118,17,45,119,1,3,0,0,1,1,,,,,,
21,31,-8,45,46,-3,3,-2,-8,39,0,2,-1,5,0,2,3,0,0,0,0,1611,-3,0,0,-6,2,-5,-5,-35,-5,12,14,35,134,125,128,122,16,85,120,0,3,0,0,1,1,,,,,,
22,32,-9,47,45,-3,3,-2,-10,45,0,2,-1,5,0,2,3,0,0,0,0,1611,-2,0,2,-5,-3,2,20,-5,-12,32,-40,32,86,129,130,122,20,48,280,5225856,3,0,0,1,1,,,,,,
23,2001,-8,47,41,-3,3,-2,-5,43,0,2,-1,5,0,2,3,0,0,0,0,1610,-1,-1,2,-5,0,-1,3,-30,-30,28,-4,33,130,166,127,127,17,43,320,5225857,3,0,0,1,1,,,,,,
24,3969,-8,47,46,-3,3,-2,-8,43,0,2,-1,5,0,2,3,0,0,0,0,1610,-2,0,-4,-5,0,-5,2,-27,-34,20,9,39,110,148,124,125,19,83,321,5225856,3,0,0,1,1,,,,,,
25,5937,-9,47,44,-3,3,-2,-9,45,0,2,-1,5,0,2,3,0,0,0,0,1611,27,1,-4,-1,2,-4,10,-33,-7,17,2,15,98,122,125,128,21,86,361,5225855,3,0,0,1,1,,,,,,
26,7906,-7,49,42,-3,3,-2,-2,49,0,2,-1,5,0,2,3,0,0,0,0,1611,25,0,-3,-5,0,-11,18,-55,-1,43,-6,76,150,133,127,123,15,126,360,5225856,3,0,0,1,1,,,,,,
27,9876,-8,49,47,-3,3,-2,-9,45,0,2,-1,5,0,2,3,0,0,0,0,1610,24,1,-3,-7,2,-6,16,-59,1,29,-14,83,106,118,127,121,16,128,400,5225856,3,0,0,1,1,,,,,,
28,11845,-8,50,44,-3,3,-2,-9,50,0,2,-1,5,0,2,3,0,0,0,0,1609,25,2,-3,-3,1,-10,18,-58,26,35,-10,50,108,92,127,122,18,131,440,5225857,3,0,0,1,1,,,,,,
