loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,12238368,-2,-23,0,0,0,0,1,2,0,0,0,10,1,1,1000,-2,-16,0,0,1246,164,-742,587,0,-1,0,1,1,0,-113,2,2038,162,242,158,236,240,382,226,374,,,,,,,,,,,
1,12240337,-2,-24,1,0,0,0,1,0,0,0,0,10,1,1,1000,-2,-16,0,0,1247,135,-742,588,0,-1,-1,3,-5,23,-110,-1,2047,162,253,159,235,240,380,266,372,3,0,0,1,1,,,,,,
2,12242308,-3,-23,1,0,0,0,-1,0,0,0,0,10,1,1,1000,-2,-16,0,0,1247,136,-742,588,-1,-1,-2,8,-16,18,-97,13,2042,165,246,157,235,238,420,265,373,3,0,0,1,1,,,,,,
3,12244280,-3,-22,1,0,0,0,0,3,0,0,0,10,1,1,1000,-2,-16,0,0,1246,137,-742,588,-1,-1,0,6,-28,20,-106,-4,2026,163,236,158,236,239,421,305,372,3,0,0,1,1,,,,,,
4,12246252,-3,-22,1,0,0,0,-1,3,0,0,0,10,1,1,1000,-2,-16,0,0,1246,137,-743,588,0,-2,0,31,-12,20,-94,7,2034,161,242,156,235,239,461,306,372,3,0,0,1,1,,,,,,
5,12248223,-3,-24,1,0,0,0,0,1,0,0,0,10,1,1,1000,-2,-16,0,0,1246,137,-742,588,-1,0,-2,17,-33,18,-105,8,2030,176,239,156,235,237,501,307,372,3,0,0,1,1,,,,,,
6,12250193,-3,-25,1,0,0,0,0,-1,0,0,0,10,1,1,1000,-2,-16,0,0,1247,172,-742,589,0,0,-1,27,-29,40,-104,8,2044,168,251,155,233,237,501,347,372,3,0,0,1,1,,,,,,
7,12252164,-3,-26,1,0,0,0,0,0,0,0,0,10,1,1,1000,-2,-16,0,0,1251,171,-742,589,1,0,-1,19,-29,3,-109,13,2034,172,242,154,234,237,502,387,371,3,0,0,1,1,,,,,,
8,12254135,-3,-25,2,0,0,0,1,0,0,0,0,10,1,1,1000,-2,-16,0,0,1250,170,-742,588,-1,1,-2,25,-33,34,-113,3,2027,170,229,155,234,237,504,350,403,3,0,0,1,1,,,,,,
9,12258074,-3,-25,1,0,0,0,1,-1,0,0,0,10,1,1,1000,-2,-16,0,0,1249,171,-742,588,1,0,-1,20,-17,13,-101,9,2031,171,241,155,233,237,503,390,403,3,0,0,1,1,,,,,,
10,12262014,-3,-25,1,0,0,0,0,0,0,0,0,10,1,1,1000,-2,-16,0,0,1249,170,-742,588,0,0,-2,11,-40,21,-109,2,2026,170,235,155,233,238,543,389,402,3,0,0,1,1,,,,,,
11,12265954,-3,-25,1,0,0,0,-1,1,0,0,0,10,1,1,1000,-2,-16,0,0,1250,235,-742,588,1,1,-2,19,-37,43,-111,10,2033,170,238,154,233,239,544,429,403,3,0,0,1,1,,,,,,
12,12269893,-4,-25,1,0,0,0,-1,3,0,0,0,10,1,1,1000,-2,-16,0,0,1250,236,-742,586,-1,0,-6,31,-67,42,-104,-2,2029,153,236,156,233,241,584,429,404,3,0,0,1,1,,,,,,
13,12273833,-3,-25,1,0,0,0,1,1,0,0,0,10,1,1,1000,-2,-16,0,0,1249,237,-743,586,0,1,-4,29,-62,71,-111,-5,2036,169,257,157,232,241,582,469,403,3,0,0,1,1,,,,,,
14,12277774,-3,-25,-1,0,0,0,1,3,0,0,0,10,1,1,1000,-2,-16,0,0,1249,237,-743,587,-1,-1,-7,26,-81,70,-103,-9,2027,158,245,157,232,242,622,468,402,3,0,0,1,1,,,,,,
15,12281718,-3,-25,0,0,0,0,0,2,0,0,0,10,1,1,1000,-2,-16,0,0,1249,237,-743,586,3,-1,-5,19,-73,70,-103,-3,2031,159,250,156,232,243,662,463,401,3,0,0,1,1,,,,,,
