loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9633394,15,-26,1,0,0,0,-4,-1,0,0,0,10,2,2,1000,10,-16,0,0,1163,223,-259,640,1,1,0,1,0,1,-101,-61,2021,158,264,202,303,214,348,309,455,,,,,,,,,,,
1,9635363,17,-24,0,0,0,0,0,3,0,0,0,10,2,2,1000,10,-16,0,0,1163,222,-260,641,0,0,1,14,6,1,-101,-87,2041,158,264,204,303,212,388,308,457,3,0,0,1,1,,,,,,
2,9637333,17,-26,0,0,0,0,0,-1,0,0,0,10,2,2,1000,10,-16,0,0,1165,213,-261,641,-1,-1,1,6,-17,-17,-101,-74,2050,169,293,203,302,211,385,348,457,3,0,0,1,1,,,,,,
3,9639303,15,-29,-1,0,0,0,-5,-4,0,0,0,10,2,2,1000,10,-16,0,0,1165,214,-260,641,1,-1,1,19,26,-10,-101,-57,2009,149,278,202,303,212,425,347,456,3,0,0,1,1,,,,,,
4,9641274,18,-31,0,0,0,0,1,-4,0,0,0,10,2,2,1000,10,-16,0,0,1164,215,-262,642,0,-2,1,10,8,-42,-86,-65,2019,193,312,202,304,212,423,387,455,3,0,0,1,1,,,,,,
5,9643247,17,-34,1,0,0,0,-1,-8,0,0,0,10,2,2,1000,10,-16,0,0,1164,215,-261,642,1,-1,5,-13,36,-18,-93,-32,2023,192,295,200,301,212,463,385,453,3,0,0,1,1,,,,,,
6,9645220,16,-35,-2,0,0,0,-2,-6,0,0,0,10,2,2,1000,10,-16,0,0,1164,215,-260,645,1,-1,3,17,26,-39,-89,-68,1984,165,303,202,305,215,503,388,454,3,0,0,1,1,,,,,,
7,9647189,17,-35,2,0,0,0,1,-7,0,0,0,10,2,2,1000,10,-16,0,0,1164,215,-260,641,1,0,0,-2,3,-30,-91,-44,2036,191,299,202,301,214,543,389,454,3,0,0,1,1,,,,,,
8,9649159,17,-36,1,0,0,0,-2,-10,0,0,0,10,2,2,1000,10,-16,0,0,1163,214,-260,642,3,0,2,13,6,-5,-96,-56,2033,170,313,202,301,213,545,352,486,3,0,0,1,1,,,,,,
9,9653097,17,-35,-1,0,0,0,-1,-5,0,0,0,10,2,2,1000,10,-16,0,0,1163,214,-261,642,1,-1,-3,9,-4,-11,-93,-78,2032,165,306,205,301,214,585,353,487,3,0,0,1,1,,,,,,
