loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,12122567,38,-23,-1,0,0,0,-9,4,0,0,0,11,1,1,1000,22,-13,0,0,1187,376,-653,621,1,0,3,2,-1,2,-99,-169,2024,148,220,263,337,203,338,446,586,,,,,,,,,,,
1,12124535,40,-22,-3,0,0,0,-1,6,0,0,0,11,1,1,1000,22,-13,0,0,1186,382,-653,620,1,-3,2,5,2,19,-95,-169,2003,175,242,263,342,207,338,486,587,3,0,0,1,1,,,,,,
2,12126503,39,-25,0,0,0,0,-5,-2,0,0,0,11,1,1,1000,22,-13,0,0,1186,382,-652,616,3,2,-4,10,-23,3,-97,-108,2028,209,231,258,335,205,378,485,585,3,0,0,1,1,,,,,,
3,12128472,38,-24,-2,0,0,0,-7,4,0,0,0,11,1,1,1000,22,-13,0,0,1186,383,-652,620,2,-2,7,-12,4,17,-96,-164,1985,140,236,261,342,207,418,484,585,3,0,0,1,1,,,,,,
4,12130442,39,-25,-2,0,0,0,-3,-1,0,0,0,11,1,1,1000,22,-13,0,0,1186,382,-652,618,1,1,-5,7,-9,22,-96,-140,2018,207,233,261,337,204,458,483,588,3,0,0,1,1,,,,,,
5,12132412,39,-27,1,0,0,0,-6,-6,0,0,0,12,1,1,1000,22,-13,0,0,1185,380,-653,618,-2,0,1,0,-22,1,-102,-152,2050,203,265,261,335,202,456,523,590,3,0,0,1,1,,,,,,
6,12134380,36,-26,-4,0,0,0,-12,0,0,0,0,12,1,1,1000,22,-13,0,0,1184,382,-652,618,5,0,-3,5,0,51,-108,-146,1986,138,183,261,340,206,460,563,590,3,0,0,1,1,,,,,,
7,12136349,38,-29,0,0,0,0,-4,-11,0,0,0,11,1,1,1000,22,-13,0,0,1188,381,-653,619,-4,-2,0,-4,-5,-26,-106,-149,2060,227,295,261,338,202,455,603,589,3,0,0,1,1,,,,,,
8,12138319,36,-30,-1,0,0,0,-14,-10,0,0,0,11,1,1,1000,22,-13,0,0,1188,382,-652,621,3,0,3,-7,38,11,-107,-127,1998,167,239,258,339,206,418,635,-6076443,3,0,0,1,1,,,,,,
9,12142257,37,-30,-3,0,0,0,-8,-8,0,0,0,11,1,1,1000,22,-13,0,0,1188,382,-652,621,-3,-2,3,-8,21,-11,-106,-155,2052,215,267,264,344,209,458,636,-6076440,3,0,0,1,1,,,,,,
