loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9437415,1,24,-2,0,0,0,0,1,0,0,0,1,0,-3,1000,1,17,0,0,1151,70,-334,638,0,0,1,0,-1,0,123,2,2029,261,148,260,164,350,197,352,212,,,,,,,,,,,
1,9439384,2,24,-2,0,0,0,2,2,0,0,0,1,0,-3,1000,1,17,0,0,1152,152,-334,638,-1,0,2,-5,-1,-3,126,5,2029,273,155,260,164,349,196,392,211,3,0,0,1,1,,,,,,
2,9441353,0,24,0,0,0,0,-2,0,0,0,0,1,0,-3,1000,1,17,0,0,1156,151,-334,638,-2,1,2,2,9,-21,124,-11,2038,246,131,262,164,351,197,432,211,3,0,0,1,1,,,,,,
3,9443323,0,23,-2,0,0,0,-1,0,0,0,0,1,0,-3,1000,1,17,0,0,1156,151,-333,640,-1,1,3,-25,15,-13,118,-13,2020,259,143,260,165,351,237,431,211,3,0,0,1,1,,,,,,
4,9445293,1,23,-2,0,0,0,0,0,0,0,0,1,0,-3,1000,1,17,0,0,1155,152,-333,640,-2,1,1,-13,21,-6,122,0,2029,268,145,260,165,347,235,471,212,3,0,0,1,1,,,,,,
5,9447262,0,24,-1,0,0,0,0,-1,0,0,0,1,0,-3,1000,1,17,0,0,1155,152,-333,640,-1,2,5,-6,16,-5,116,-6,2019,254,145,259,165,347,275,472,213,3,0,0,1,1,,,,,,
6,9449230,0,24,-2,0,0,0,1,-2,0,0,0,1,0,-3,1000,1,17,0,0,1156,141,-333,640,-1,1,3,-14,1,-2,116,-4,2024,265,154,261,165,348,275,512,213,3,0,0,1,1,,,,,,
7,9451198,0,24,-1,0,0,0,0,-3,0,0,0,1,0,-3,1000,1,17,0,0,1156,141,-333,639,-1,1,7,5,1,1,104,-5,2006,246,150,260,164,347,315,513,212,3,0,0,1,1,,,,,,
8,9453165,0,25,-2,0,0,0,2,-1,0,0,0,1,0,-3,1000,1,17,0,0,1156,142,-333,640,-2,2,6,-22,7,2,116,-8,2014,255,151,261,164,348,278,545,-4734243,3,0,0,1,1,,,,,,
9,9457100,2,25,-1,0,0,0,5,0,0,0,0,1,0,-3,1000,1,17,0,0,1156,141,-333,639,-1,0,4,-4,6,6,115,-6,2032,266,150,260,162,346,318,545,-4734244,3,0,0,1,1,,,,,,
10,9461036,2,24,-1,0,0,0,3,-2,0,0,0,1,0,-3,1000,1,17,0,0,1156,142,-333,638,-1,2,9,14,-8,0,102,-7,1997,235,151,260,163,347,358,544,-4734245,3,0,0,1,1,,,,,,
11,9464972,3,24,-2,0,0,0,4,-2,0,0,0,1,0,-3,1000,1,17,0,0,1157,159,-333,638,0,0,6,1,-19,3,110,-4,2014,255,163,260,162,348,359,584,-4734244,3,0,0,1,1,,,,,,
12,9468907,2,24,-1,0,0,0,2,-1,0,0,0,1,0,-3,1000,1,17,0,0,1157,159,-332,637,1,1,9,15,-21,3,101,-5,1995,232,155,260,161,348,399,584,-4734245,3,0,0,1,1,,,,,,
13,9472843,2,24,-2,0,0,0,2,0,0,0,0,1,0,-3,1000,1,17,0,0,1157,159,-332,638,0,1,9,-2,-13,-7,111,-2,2002,241,158,260,160,348,439,583,-4734244,3,0,0,1,1,,,,,,
14,9476779,2,25,-2,0,0,0,2,3,0,0,0,1,0,-3,1000,1,17,0,0,1154,157,-341,638,-1,1,8,6,-21,4,110,2,2021,234,182,269,161,348,439,582,-4734204,3,0,0,1,1,,,,,,
15,9480714,2,25,0,0,0,0,2,1,0,0,0,1,0,-3,1000,1,17,0,0,1154,157,-341,636,0,1,12,30,-20,-2,89,0,1995,226,174,264,164,349,479,582,-4734205,3,0,0,1,1,,,,,,
16,9484650,3,25,-1,0,0,0,5,1,0,0,0,1,0,-3,1000,1,17,0,0,1155,134,-341,636,1,1,10,17,-40,5,98,-1,2005,233,189,267,162,351,479,545,-4734141,3,0,0,1,1,,,,,,
17,9490554,2,25,0,0,0,0,4,1,0,0,0,1,0,-3,1000,1,17,0,0,1159,133,-340,636,-1,1,11,25,-25,5,93,-2,2000,224,173,264,163,351,477,585,-4734140,3,0,0,1,1,,,,,,
18,9496457,3,26,0,0,0,0,5,2,0,0,0,1,0,-3,1000,1,17,0,0,1158,132,-340,636,0,1,10,24,-30,5,89,-1,2001,222,174,263,162,352,479,625,-4734140,3,0,0,1,1,,,,,,
19,9502361,3,27,0,0,0,0,6,5,0,0,0,1,0,-3,1000,1,17,0,0,1158,132,-341,637,0,1,4,13,-11,8,112,-1,2021,233,173,263,162,351,519,624,-4734139,3,0,0,1,1,,,,,,
20,9508267,3,27,1,0,0,0,6,3,0,0,0,1,0,-3,1000,1,17,0,0,1158,132,-341,636,0,1,11,42,-36,14,82,-1,2003,223,174,264,163,351,559,621,-4734139,3,0,0,1,1,,,,,,
21,9514174,2,26,0,0,0,0,7,4,0,0,0,1,0,-3,1000,1,17,0,0,1159,126,-341,637,1,1,8,26,-41,6,93,-8,2012,216,172,264,162,351,559,661,-4734138,3,0,0,1,1,,,,,,
22,9520080,2,27,0,0,0,0,6,6,0,0,0,1,0,-3,1000,1,17,0,0,1159,126,-341,637,0,0,7,25,-35,8,104,-4,2026,226,173,264,160,351,599,661,-4734138,3,0,0,1,1,,,,,,
23,9525987,1,27,0,0,0,0,5,6,0,0,0,1,0,-3,1000,1,17,0,0,1159,126,-341,637,0,0,11,27,-42,8,103,1,2011,211,172,264,161,351,639,660,-4734138,3,0,0,1,1,,,,,,
24,9531894,2,26,-1,0,0,0,8,4,0,0,0,1,0,-3,1000,1,17,0,0,1159,126,-341,638,1,-1,5,31,-26,11,98,-4,2029,238,173,263,159,351,602,756,31810,3,0,0,1,1,,,,,,
25,9539769,1,25,0,0,0,0,6,2,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-341,638,0,2,11,38,-44,11,88,-1,1997,208,173,263,161,350,642,756,31810,3,0,0,1,1,,,,,,
26,9547645,1,25,0,0,0,0,7,3,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-340,638,1,0,11,19,-30,7,88,-2,2009,223,173,263,161,350,682,755,31810,3,0,0,1,1,,,,,,
27,9555524,1,26,0,0,0,0,8,5,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-340,638,-1,0,7,24,-24,10,106,-1,2023,221,171,262,160,350,722,750,31809,3,0,0,1,1,,,,,,
28,9563405,1,26,0,0,0,0,8,4,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-341,637,1,0,14,50,-31,12,102,4,2009,213,173,261,160,349,762,750,31809,3,0,0,1,1,,,,,,
29,9571287,2,25,0,0,0,0,10,3,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-341,638,-1,0,6,23,-22,15,90,-1,2013,232,173,261,160,348,802,749,31809,3,0,0,1,1,,,,,,
30,9579169,2,25,1,0,0,0,9,2,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-341,638,0,0,11,35,-38,9,89,1,2004,216,172,260,160,348,842,750,31808,3,0,0,1,1,,,,,,
31,9587050,3,25,2,0,0,0,8,2,0,0,0,1,0,-3,1000,1,17,0,0,1159,127,-340,637,0,0,11,19,-35,12,82,0,1999,218,171,260,160,349,882,750,31808,3,0,0,1,1,,,,,,
32,9594932,3,25,1,0,0,0,9,3,0,0,0,1,0,-3,1000,1,17,0,0,1158,126,-340,637,1,0,10,22,-42,17,85,18,2001,238,181,258,159,347,881,713,31936,3,0,0,1,1,,,,,,
33,9604782,2,25,1,0,0,0,8,3,0,0,0,1,0,-3,1000,1,17,0,0,1157,127,-340,637,0,0,11,23,-31,4,80,6,2000,216,167,261,159,348,881,753,31937,3,0,0,1,1,,,,,,
34,9614631,3,25,1,0,0,0,10,3,0,0,0,1,0,-3,1000,1,17,0,0,1157,127,-340,638,0,1,9,13,-35,8,76,12,2005,240,175,259,159,348,921,753,31937,3,0,0,1,1,,,,,,
35,9624481,4,25,2,0,0,0,10,3,0,0,0,1,0,-3,1000,1,17,0,0,1157,126,-340,637,0,0,7,20,-41,17,73,9,2007,232,171,260,160,348,961,752,31936,3,0,0,1,1,,,,,,
36,9634331,4,24,2,0,0,0,8,1,0,0,0,1,0,-3,1000,1,17,0,0,1156,125,-340,638,0,0,8,21,-31,5,76,5,2012,215,159,256,159,350,963,792,31937,3,0,0,1,1,,,,,,
37,9644180,5,24,1,0,0,0,11,1,0,0,0,1,0,-3,1000,1,17,0,0,1156,125,-340,639,0,0,2,7,-12,2,84,0,2023,233,165,258,159,350,1003,792,31937,3,0,0,1,1,,,,,,
38,9654030,5,25,1,0,0,0,10,0,0,0,0,1,0,-3,1000,1,17,0,0,1156,125,-340,639,0,-1,7,39,-22,6,76,2,2014,222,163,258,159,349,1043,791,31936,3,0,0,1,1,,,,,,
39,9663881,5,25,1,0,0,0,12,-1,0,0,0,1,0,-3,1000,1,17,0,0,1160,124,-340,639,0,-1,4,25,-24,8,84,-4,2017,227,166,259,158,350,1043,831,31935,3,0,0,1,1,,,,,,
40,9673732,5,25,1,0,0,0,12,-1,0,0,0,1,0,-3,1000,1,17,0,0,1160,124,-340,638,0,-2,1,24,-32,10,78,-1,2019,229,163,258,157,350,1006,991,4829376,3,0,0,1,1,,,,,,
41,9685552,5,25,1,0,0,0,10,-1,0,0,0,1,0,-3,1000,1,17,0,0,1160,124,-340,639,1,-1,6,23,-32,4,82,0,2013,224,164,257,158,350,1046,990,4829375,3,0,0,1,1,,,,,,
42,9697373,4,25,0,0,0,0,11,1,0,0,0,1,0,-3,1000,1,17,0,0,1160,125,-340,640,0,0,0,12,-12,2,88,-6,2018,226,162,257,158,350,1086,989,4829375,3,0,0,1,1,,,,,,
43,9709194,5,25,1,0,0,0,14,-1,0,0,0,1,0,-3,1000,1,17,0,0,1160,124,-341,639,0,-1,3,40,-22,7,84,-3,2030,239,163,258,157,349,1126,990,4829376,3,0,0,1,1,,,,,,
44,9721014,5,25,2,0,0,0,14,-3,0,0,0,1,0,-3,1000,1,17,0,0,1160,123,-341,638,0,0,5,28,-38,5,69,-4,2014,229,163,256,158,349,1166,990,4829377,3,0,0,1,1,,,,,,
45,9732835,4,25,1,0,0,0,13,-2,0,0,0,1,0,-3,1000,1,17,0,0,1160,123,-341,639,1,0,-2,15,-27,1,81,-3,2021,231,162,257,157,351,1206,989,4829377,3,0,0,1,1,,,,,,
46,9744656,3,25,1,0,0,0,10,-3,0,0,0,1,1,-3,1000,1,17,0,0,1159,124,-341,639,0,0,1,26,-18,6,80,5,2024,222,154,253,157,350,1206,1029,4829378,3,0,0,1,1,,,,,,
47,9756476,3,25,1,0,0,0,12,-3,0,0,0,1,1,-3,1000,1,17,0,0,1159,124,-341,640,-1,0,-1,16,-4,3,82,-3,2026,234,159,255,157,349,1246,1029,4829379,3,0,0,1,1,,,,,,
48,9768297,3,25,2,0,0,0,12,-3,0,0,0,1,1,-3,1000,1,17,0,0,1159,124,-341,639,-2,0,-3,30,-22,3,78,1,2035,236,158,255,158,348,1209,1221,9642567,3,0,0,1,1,,,,,,
49,9782087,2,24,2,0,0,0,10,-4,0,0,0,1,1,-3,1000,1,17,0,0,1159,124,-341,638,0,2,0,14,-27,8,78,6,2023,230,159,254,157,349,1249,1220,9642568,3,0,0,1,1,,,,,,
50,9795877,2,24,1,0,0,0,12,-3,0,0,0,1,1,-3,1000,1,17,0,0,1158,126,-341,638,1,2,-2,19,-48,20,78,15,2026,251,172,253,157,347,1249,1260,9642568,3,0,0,1,1,,,,,,
51,9809668,2,24,1,0,0,0,11,-3,0,0,0,1,1,-3,1000,1,17,0,0,1157,125,-341,638,0,2,-1,19,-21,19,77,13,2024,234,160,252,157,347,1247,1300,9642567,3,0,0,1,1,,,,,,
52,9823459,2,24,1,0,0,0,13,-1,0,0,0,1,1,-3,1000,1,17,0,0,1157,126,-341,639,0,2,0,15,-30,17,80,13,2029,244,168,252,157,347,1287,1301,9642568,3,0,0,1,1,,,,,,
53,9837249,3,24,1,0,0,0,13,-2,0,0,0,1,1,-3,1000,1,17,0,0,1157,125,-341,638,-1,2,-4,13,-34,20,75,13,2037,249,164,252,157,346,1327,1301,9642567,3,0,0,1,1,,,,,,
54,9851040,2,24,1,0,0,0,10,-2,0,0,0,1,1,-3,1000,1,17,0,0,1157,125,-341,637,1,3,3,29,-50,10,78,26,2018,230,166,252,159,348,1367,1300,9642567,3,0,0,1,1,,,,,,
55,9864831,2,24,0,0,0,0,12,-1,0,0,0,1,1,-3,1000,1,17,0,0,1157,125,-341,638,0,2,-2,0,-23,15,73,5,2026,240,164,252,158,349,1407,1301,9642567,3,0,0,1,1,,,,,,
56,9878621,2,24,0,0,0,0,12,0,0,0,0,1,1,-2,1000,1,17,0,0,1156,123,-341,638,0,2,0,15,-17,18,68,22,2022,245,168,252,159,349,1406,1264,9642791,3,0,0,1,1,,,,,,
57,9894380,2,24,1,0,1,0,12,0,0,0,0,1,1,-2,1000,1,17,1,0,1157,23,-341,638,0,2,0,7,-24,13,76,14,2024,250,167,253,158,351,1406,1304,9642790,3,0,0,1,1,,,,,,
58,9910140,2,25,1,0,1,0,11,0,0,0,0,1,1,6,1000,1,17,1,1,1157,23,-341,638,0,1,-6,6,-31,16,77,18,2031,246,169,252,160,351,1446,1303,9642790,3,0,0,1,1,,,,,,
59,9925900,2,26,2,0,2,0,8,-1,0,0,0,1,1,6,1001,1,17,1,3,1156,22,-341,638,-1,1,-3,10,-23,5,85,26,2041,252,161,253,158,354,1446,1343,9642791,3,0,0,1,1,,,,,,
60,9941669,34,42,2,0,2,0,8,0,0,0,4,23,1,6,1001,1,17,1,3,1163,11,-343,637,0,3,-4,48,-28,10,82,20,2038,250,166,252,159,354,1478,1359,9642823,3,0,0,1,1,,,,,,
61,9957438,35,43,1,0,3,0,11,3,0,0,4,23,1,6,1004,1,17,2,6,1163,10,-343,639,0,1,-9,41,-15,9,102,14,2069,268,164,253,160,353,1518,1359,9642823,3,0,0,1,1,,,,,,
62,9973208,34,43,2,0,4,0,9,2,0,0,4,23,1,6,1007,1,17,2,9,1162,11,-343,639,-2,2,-6,47,-13,-6,90,17,2061,257,154,254,159,355,1517,1399,9642822,3,0,0,1,1,,,,,,
63,9988978,33,42,2,0,5,0,9,1,0,0,4,23,1,6,1010,1,17,2,13,1161,10,-343,639,-1,0,-7,43,-34,-6,95,11,2071,262,159,257,158,359,1517,1439,9642823,3,0,0,1,1,,,,,,
64,10004747,33,42,1,0,6,0,8,1,0,0,4,23,1,6,1014,1,17,2,16,1161,10,-343,639,-1,1,-6,48,-19,-9,104,14,2076,259,158,255,163,359,1557,1440,9642823,3,0,0,1,1,,,,,,
512,9689363,1,25,3,1,14,2,-1,-2,0,0,0,1,1,20,1035,1,17,2,42,1150,182,-370,632,0,1,0,1,0,4,135,-7,2030,296,164,316,148,376,201,397,202,3,0,0,1,1,,,,,,
513,9691331,1,26,3,1,15,2,1,1,0,0,0,1,1,20,1038,1,17,2,45,1149,183,-370,631,0,0,0,-4,-11,25,137,2,2022,315,164,319,149,380,201,437,203,3,0,0,1,1,,,,,,
514,9693298,2,27,2,1,16,2,1,2,0,0,0,1,1,20,1041,1,17,2,47,1149,183,-370,632,0,0,1,14,-14,25,143,-6,2036,308,168,319,152,379,241,437,202,3,0,0,1,1,,,,,,
515,9695266,2,27,3,1,17,2,2,1,0,0,0,1,1,20,1044,1,17,2,49,1150,312,-370,632,-2,-1,1,7,-27,27,142,-1,2032,319,164,324,150,384,240,477,201,3,0,0,1,1,,,,,,
516,9697234,0,26,3,1,19,2,-1,1,0,0,0,1,1,20,1047,1,17,2,52,1150,312,-369,633,-1,1,0,11,-34,28,155,16,2033,312,170,320,160,383,280,478,202,3,0,0,1,1,,,,,,
517,9699201,-1,26,1,1,20,2,-1,1,0,0,0,1,1,20,1050,1,17,2,55,1150,312,-369,634,-1,-1,3,-3,-18,27,165,-1,2044,320,171,323,163,383,320,478,203,3,0,0,1,1,,,,,,
518,9701177,31,42,5,1,20,3,-1,0,-2,0,1,9239,10,20,1050,4,19,2,55,1155,318,-367,641,-1,40,2,4,-25,27,192,23,2038,318,170,321,161,415,336,510,219,3,0,0,1,1,,,,,,
519,9703152,30,41,4,2,21,3,-2,-3,-2,0,1,9239,10,20,1052,4,19,2,57,1155,318,-366,643,-2,18,5,-2,-33,20,188,20,2039,323,173,324,172,415,376,510,220,3,0,0,1,1,,,,,,
520,9705128,30,41,7,2,22,4,-3,-4,-2,0,1,9239,10,20,1054,4,19,2,59,1155,318,-366,640,0,30,-2,10,-29,30,195,26,2054,313,178,323,171,414,416,509,220,3,0,0,1,1,,,,,,
576,9720856,2,28,4,2,33,4,0,1,0,0,0,1,1,21,1073,1,17,2,78,1147,405,-370,631,0,0,1,1,0,2,123,-21,2053,387,170,432,150,459,213,498,202,3,0,0,1,1,,,,,,
577,9722825,2,27,2,2,34,4,0,0,0,0,0,1,1,21,1074,1,17,2,80,1146,406,-370,632,0,0,2,0,-11,20,123,-21,2052,386,181,440,152,466,214,538,201,3,0,0,1,1,,,,,,
578,9724794,1,27,2,2,35,5,0,1,0,0,0,1,1,21,1075,1,17,2,81,1145,405,-370,632,1,0,1,1,1,12,130,-11,2053,394,170,443,153,474,214,578,204,3,0,0,1,1,,,,,,
579,9726772,33,43,2,2,35,5,-1,3,-1,0,3,1,-32702,21,1075,5636,1555,2,81,1152,405,-330,627,2,0,2,2,-3,14,126,-16,2052,422,191,473,160,474,214,579,203,3,0,0,1,1,,,,,,
