loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,10939522,-6,15,4,0,0,0,-2,-1,0,0,0,1,0,-3,1000,-4,11,0,0,1228,241,-499,691,0,0,-4,1,0,-3,64,30,2025,240,203,226,158,363,257,318,229,,,,,,,,,,,
1,10941490,-6,16,3,0,0,0,-2,1,0,0,0,1,0,-3,1000,-4,11,0,0,1229,0,-499,691,3,-1,-4,6,6,3,57,46,2026,248,203,222,154,361,257,358,230,3,0,0,1,1,,,,,,
2,10943457,-6,16,-1,0,0,0,1,0,0,0,0,1,0,-3,1000,-4,11,0,0,1229,0,-499,695,0,-1,-2,13,3,7,50,4,2008,246,203,228,157,361,297,358,231,3,0,0,1,1,,,,,,
3,10945425,-7,17,3,0,0,0,-1,1,0,0,0,1,0,-3,1000,-4,11,0,0,1229,0,-499,689,0,-1,-10,11,-7,3,61,48,2033,245,203,224,153,360,337,357,230,3,0,0,1,1,,,,,,
4,10947394,-5,17,3,0,0,0,1,-2,0,0,0,1,0,-3,1000,-4,11,0,0,1229,0,-499,691,1,0,-1,6,-4,3,33,25,2013,245,203,223,155,359,377,356,230,3,0,0,1,1,,,,,,
5,10949363,-6,17,-1,0,0,0,1,-1,0,0,0,1,0,-3,1000,-4,11,0,0,1228,1,-499,692,5,1,-5,9,-7,20,44,38,2004,220,203,222,156,361,377,396,231,3,0,0,1,1,,,,,,
6,10951331,-6,19,3,0,0,0,1,3,0,0,0,1,0,-3,1000,-4,11,0,0,1226,0,-394,692,2,-5,-3,5,-12,32,23,46,2045,250,251,222,153,360,374,395,271,3,0,0,1,1,,,,,,
7,10953300,-5,19,4,0,0,0,1,-1,0,0,0,1,0,-3,1000,-4,11,0,0,1226,0,-394,692,1,-2,0,1,-23,28,7,44,2019,235,230,222,155,360,414,394,271,3,0,0,1,1,,,,,,
8,10955270,-7,18,-1,0,0,0,-2,-2,0,0,0,1,0,-3,1000,-4,11,0,0,1226,1,-393,696,3,-2,0,-26,0,26,7,39,1982,242,241,223,158,361,377,426,5485779,3,0,0,1,1,,,,,,
9,10959208,-8,20,3,0,0,0,-2,5,0,0,0,1,0,-3,1000,-4,11,0,0,1226,2,-394,692,1,-3,-3,7,-17,34,38,57,2046,238,231,221,152,361,417,427,5485780,3,0,0,1,1,,,,,,
10,10963145,-7,21,3,0,0,0,1,5,0,0,0,1,0,-3,1000,-4,11,0,0,1225,1,-395,691,4,-3,0,-3,7,11,24,33,1994,255,236,223,155,360,417,467,5485780,3,0,0,1,1,,,,,,
11,10967083,-8,19,0,0,0,0,-3,0,0,0,0,1,0,-3,1000,-4,11,0,0,1226,131,-394,692,4,-2,0,0,-29,31,36,14,2018,181,231,224,154,365,417,507,5485779,45,93,0,-2,0,,,,,,
12,10971022,-9,20,4,0,0,0,-4,7,0,0,0,1,0,-3,1000,-4,11,0,0,1226,132,-394,688,3,-3,-2,11,-5,11,77,59,2055,218,229,220,148,365,457,506,5485780,45,93,0,-2,0,,,,,,
13,10974961,-7,20,0,0,0,0,2,7,0,0,0,1,0,-3,1000,-4,11,0,0,1226,130,-395,693,2,-3,4,11,-13,19,39,-11,2042,203,231,224,149,365,497,507,5485781,45,93,0,-2,0,,,,,,
14,10978899,-7,18,1,0,0,0,-1,1,0,0,0,1,0,-3,1000,-4,11,0,0,1226,130,-394,689,3,-2,-7,2,-23,19,26,24,2001,202,233,222,152,365,537,508,5485779,45,93,0,-2,0,,,,,,
15,10982836,-8,19,5,0,0,0,-2,5,0,0,0,1,0,-3,1000,-4,11,0,0,1226,131,-394,686,3,-3,2,-4,-11,10,62,49,2057,199,229,219,149,367,577,508,5485780,45,93,0,-2,0,,,,,,
16,10986774,-8,19,-1,0,0,0,2,6,0,0,0,1,0,-3,1000,-4,11,0,0,1227,84,-394,686,10,-3,-2,4,-7,16,55,29,1983,179,231,220,153,366,577,471,5485844,45,93,0,-2,0,,,,,,
17,10992680,-7,19,1,0,0,0,2,5,0,0,0,1,0,-3,1000,-4,11,0,0,1227,83,-394,680,6,-2,-7,-2,-17,11,41,39,2014,179,234,221,151,365,617,472,5485842,45,93,0,-2,0,,,,,,
18,10998585,-7,18,5,0,0,0,1,4,0,0,0,1,0,-3,1000,-4,11,0,0,1227,83,-394,677,8,-3,-1,4,-20,2,47,68,2016,174,232,216,151,367,657,473,5485842,45,93,0,-2,0,,,,,,
19,11004489,-7,16,-1,0,0,0,0,1,0,0,0,1,0,-3,1000,-4,11,0,0,1227,83,-393,685,8,-1,2,-6,5,0,31,28,1968,176,232,219,154,367,697,473,5485841,45,93,0,-2,0,,,,,,
20,11010394,-6,18,1,0,0,0,1,4,0,0,0,1,0,-3,1000,-4,11,0,0,1227,83,-394,681,8,-4,-6,5,-8,9,56,46,2011,175,230,218,151,366,737,472,5485841,45,93,0,-2,0,,,,,,
