loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,6679217,-3,16,-5,0,0,0,-6,-2,0,0,0,1,0,-3,1000,-1,12,0,0,1560,147,-211,643,1,0,4,2,0,3,85,25,2044,241,165,186,148,429,285,410,268,,,,,,,,,,,
1,6681185,-3,17,-4,0,0,0,-3,4,0,0,0,1,0,-3,1000,-1,12,0,0,1560,147,-211,640,0,-1,1,13,-9,11,102,18,2076,241,160,187,141,429,325,410,270,3,0,0,1,1,,,,,,
2,6683154,-3,18,-1,0,0,0,-1,2,0,0,0,1,0,-3,1000,-1,12,0,0,1562,129,-212,639,-4,-1,2,6,-13,-13,97,-7,2055,259,166,189,145,428,324,450,269,3,0,0,1,1,,,,,,
3,6685124,-3,17,-4,0,0,0,-6,-1,0,0,0,1,0,-3,1000,-1,12,0,0,1562,129,-211,643,0,-1,3,-4,14,-9,102,26,2021,244,161,187,153,431,364,449,267,3,0,0,1,1,,,,,,
4,6687095,-2,17,-6,0,0,0,1,2,0,0,0,1,0,-3,1000,-1,12,0,0,1561,128,-210,643,0,-3,2,1,1,-16,92,14,2008,269,169,185,151,425,364,489,266,3,0,0,1,1,,,,,,
5,6689066,-1,18,-2,0,0,0,2,2,0,0,0,1,0,-3,1000,-1,12,0,0,1559,127,-128,641,0,-6,2,-2,3,12,73,17,2000,256,192,196,152,427,362,487,306,3,0,0,1,1,,,,,,
6,6691036,-2,16,-2,0,0,0,-3,-2,0,0,0,1,0,-3,1000,-1,12,0,0,1559,128,-128,642,0,-2,8,-25,25,-11,93,50,1977,248,181,187,154,431,402,487,305,3,0,0,1,1,,,,,,
7,6693006,-2,17,-7,0,0,0,0,2,0,0,0,1,0,-3,1000,-1,12,0,0,1559,129,-128,647,1,-3,2,1,28,14,93,-1,1978,259,186,194,153,430,442,488,307,3,0,0,1,1,,,,,,
8,6694975,-1,19,-1,0,0,0,5,7,0,0,0,1,0,-3,1000,-1,12,0,0,1559,128,-129,640,-2,-2,0,-5,-7,0,92,24,2038,263,184,190,145,428,405,520,-3355049,3,0,0,1,1,,,,,,
9,6698912,-3,19,-2,0,0,0,-1,5,0,0,0,1,0,-3,1000,-1,12,0,0,1558,126,-128,640,4,0,0,3,-4,25,89,32,2029,243,178,194,146,432,407,560,-3355049,3,0,0,1,1,,,,,,
10,6702850,-5,19,-5,0,0,0,-2,5,0,0,0,1,0,-3,1000,-1,12,0,0,1556,125,-157,641,2,2,1,-1,-6,16,121,33,2059,255,158,192,143,432,407,560,-3355009,3,0,0,1,1,,,,,,
11,6706788,-2,19,-2,0,0,0,6,5,0,0,0,1,0,-3,1000,-1,12,0,0,1556,123,-157,637,0,1,-4,12,-38,21,86,18,2098,281,169,197,139,431,447,561,-3355008,3,0,0,1,1,,,,,,
