loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8778445,4,11,-3,0,0,0,2,-3,0,0,0,1,0,-3,1000,2,8,0,0,1165,141,-398,568,-1,0,2,0,1,2,74,-14,2038,200,158,212,194,285,211,294,231,,,,,,,,,,,
1,8780413,4,10,-2,0,0,0,1,-4,0,0,0,1,0,-3,1000,2,8,0,0,1165,141,-397,566,-1,0,0,-15,-11,-3,64,-14,2025,190,158,211,194,285,251,295,230,3,0,0,1,1,,,,,,
2,8782380,3,11,0,0,0,0,0,-1,0,0,0,1,0,-3,1000,2,8,0,0,1164,142,-397,565,-3,1,0,-8,-3,2,79,5,2046,217,145,211,193,284,253,335,230,3,0,0,1,1,,,,,,
3,8784347,4,11,-4,0,0,0,3,-2,0,0,0,1,0,-3,1000,2,8,0,0,1161,141,-406,565,-2,5,-1,-11,-3,9,87,-6,2042,192,155,227,191,285,252,333,270,3,0,0,1,1,,,,,,
4,8786315,3,10,-4,0,0,0,3,-3,0,0,0,1,0,-3,1000,2,8,0,0,1161,141,-406,564,-3,4,-4,-26,-12,1,79,0,2035,215,152,221,194,282,292,332,270,3,0,0,1,1,,,,,,
5,8788283,3,9,1,0,0,0,2,-3,0,0,0,1,0,-3,1000,2,8,0,0,1161,141,-405,558,-1,4,-5,-16,-25,7,59,-2,2031,174,155,223,193,285,332,333,270,3,0,0,1,1,,,,,,
6,8790250,3,8,-1,0,0,0,2,-4,0,0,0,1,0,-3,1000,2,8,0,0,1161,141,-405,562,-2,3,1,-6,-14,0,76,-5,2033,194,151,222,192,285,372,333,270,3,0,0,1,1,,,,,,
7,8792217,3,7,-4,0,0,0,2,-5,0,0,0,1,0,-3,1000,2,8,0,0,1161,141,-405,565,0,3,-3,-20,-1,2,80,-3,2024,202,151,224,193,283,412,335,269,3,0,0,1,1,,,,,,
8,8794181,3,7,0,0,0,0,2,-5,0,0,0,1,0,-3,1000,2,8,0,0,1161,142,-405,560,-1,3,-5,-11,-5,2,64,-4,2028,181,152,222,191,284,375,367,-4404700,3,0,0,1,1,,,,,,
9,8796144,3,6,-3,0,0,0,2,-6,0,0,0,1,0,-3,1000,2,8,0,0,1161,142,-405,563,1,3,-1,-16,-9,1,78,-3,2022,205,151,223,192,282,415,367,-4404701,3,0,0,1,1,73,-144,106,-148,235,80
10,8798107,1,5,-2,0,0,0,0,-7,0,0,0,1,0,-3,1000,2,8,0,0,1159,143,-434,564,1,2,-3,-12,-10,-14,69,-6,2020,193,125,207,190,282,416,367,-4404661,3,0,0,1,1,73,-144,106,-148,235,80
11,8800069,2,6,0,0,0,0,2,-5,0,0,0,1,0,-3,1000,2,8,0,0,1159,142,-434,561,1,1,-3,-5,-3,-12,75,-5,2049,199,138,214,189,283,456,369,-4404660,3,0,0,1,1,73,-144,106,-148,235,80
12,8802028,2,5,-3,0,0,0,3,-8,0,0,0,1,0,-3,1000,2,8,0,0,1159,141,-434,565,0,2,0,-7,-7,-13,75,-5,2034,222,130,210,189,282,496,370,-4404660,3,0,0,1,1,73,-144,106,-148,235,80
13,8803987,1,4,-1,0,0,0,0,-10,0,0,0,1,0,-3,1000,2,8,0,0,1159,142,-433,562,0,2,-5,-15,-23,-14,59,-5,2010,190,136,212,192,282,536,370,-4404660,3,0,0,1,1,73,-144,106,-148,235,80
14,8805947,0,3,1,0,0,0,0,-10,0,0,0,1,0,-3,1000,2,8,0,0,1159,142,-432,560,0,2,-2,-16,-20,-3,70,10,2038,198,133,211,190,285,576,369,-4404660,3,0,0,1,1,73,-144,106,-148,235,80
15,8807907,1,4,-3,0,0,0,3,-10,0,0,0,1,0,-3,1000,2,8,0,0,1160,200,-432,560,5,2,-3,-10,-14,11,69,17,2012,208,157,209,192,284,575,409,-4404659,3,0,0,1,1,73,-144,106,-148,235,80
