loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7912447,-6,7,3,0,0,0,-2,-3,0,0,0,1,0,-3,1000,-3,6,0,0,1229,129,-302,605,0,1,-2,0,1,-1,33,27,2040,197,188,177,148,304,239,262,214,,,,,,,,,,,
1,7914416,-6,8,2,0,0,0,-1,1,0,0,0,1,0,-3,1000,-3,6,0,0,1228,127,-302,604,1,2,-4,2,6,0,44,39,2031,211,188,174,146,301,238,302,213,3,0,0,1,1,,,,,,
2,7916385,-6,8,1,0,0,0,2,1,0,0,0,1,0,-3,1000,-3,6,0,0,1226,128,-349,604,0,3,-3,1,3,9,44,34,2030,184,181,175,146,303,240,302,253,3,0,0,1,1,,,,,,
3,7918353,-6,8,2,0,0,0,1,0,0,0,0,1,0,-3,1000,-3,6,0,0,1226,128,-350,603,-1,2,-4,-1,-10,9,46,42,2034,197,186,174,146,302,280,302,253,3,0,0,1,1,,,,,,
4,7920321,-7,8,4,0,0,0,-2,-1,0,0,0,1,0,-3,1000,-3,6,0,0,1226,128,-349,601,1,4,-3,-6,-10,-1,45,61,2026,190,183,171,146,301,320,303,254,3,0,0,1,1,,,,,,
5,7922288,-7,7,3,0,0,0,-2,-1,0,0,0,1,0,-3,1000,-3,6,0,0,1226,128,-349,603,-1,2,-2,-8,-4,16,45,41,2033,193,185,172,145,301,360,303,254,3,0,0,1,1,,,,,,
6,7924256,-7,8,1,0,0,0,-4,0,0,0,0,1,0,-3,1000,-3,6,0,0,1226,128,-350,605,0,2,0,0,-9,9,60,42,2032,191,183,173,146,299,400,302,254,3,0,0,1,1,,,,,,
7,7926224,-7,8,3,0,0,0,-6,-3,0,0,0,1,0,-3,1000,-3,6,0,0,1227,187,-350,605,-3,2,-2,-7,-1,13,50,35,2046,188,184,172,144,299,400,342,255,3,0,0,1,1,,,,,,
8,7928191,-6,8,5,0,0,0,-4,-3,0,0,0,1,0,-3,1000,-3,6,0,0,1227,187,-350,604,-1,2,-1,-7,6,4,35,42,2041,189,184,170,145,299,363,374,3972225,3,0,0,1,1,,,,,,
9,7932127,-6,9,2,0,0,0,-4,0,0,0,0,1,0,-3,1000,-3,6,0,0,1227,187,-350,607,-3,1,1,-11,12,7,50,20,2043,188,181,172,144,299,403,373,3972225,3,0,0,1,1,,,,,,
