loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7561468,-1,14,-2,0,0,0,-3,-3,0,0,0,1,0,-3,1000,0,10,0,0,1595,247,-425,657,0,0,2,1,-1,2,65,17,2032,219,167,193,158,426,298,414,302,,,,,,,,,,,
1,7563436,-2,15,-2,0,0,0,-3,3,0,0,0,1,0,-3,1000,0,10,0,0,1595,248,-425,656,0,0,2,7,-4,2,89,15,2056,219,161,191,155,426,338,414,304,3,0,0,1,1,,,,,,
2,7565405,-1,14,1,0,0,0,0,-2,0,0,0,1,0,-3,1000,0,10,0,0,1594,246,-426,656,-2,-1,3,-1,-26,-31,74,-10,2041,234,180,196,157,422,335,454,303,3,0,0,1,1,,,,,,
3,7567374,-2,13,0,0,0,0,-4,-4,0,0,0,1,0,-3,1000,0,10,0,0,1593,247,-425,657,1,-1,2,8,-23,-3,79,-6,2064,192,159,193,156,424,338,494,303,3,0,0,1,1,,,,,,
4,7569344,-3,14,-3,0,0,0,-3,0,0,0,0,1,0,-3,1000,0,10,0,0,1593,248,-426,660,0,-3,1,24,-17,-18,111,-20,2066,217,164,196,153,423,378,493,304,3,0,0,1,1,,,,,,
5,7571323,-4,16,-7,0,0,0,37,0,2,-2,5,1,0,-3,1000,0,10,0,0,1593,248,-426,662,8,-2,1,15,-20,-16,94,-12,2063,221,147,200,124,423,395,492,309,3,0,0,1,1,1,-4,0,-1,7,68
6,7573302,-4,16,-5,0,0,0,37,-5,2,-2,5,1,0,-3,1000,0,10,0,0,1593,247,-426,661,4,-1,4,15,-19,-15,62,-12,2047,211,156,197,141,422,435,493,307,3,0,0,1,1,1,-4,0,-1,7,68
7,7575280,-4,15,-9,0,0,0,34,-5,2,-2,5,1,0,-3,1000,0,10,0,0,1593,247,-425,666,7,0,1,10,1,-13,88,-16,2021,216,149,198,135,421,475,493,306,3,0,0,1,1,1,-4,0,-1,7,68
8,7577258,-3,17,-6,0,0,0,37,0,2,-2,5,1,0,-3,1000,0,10,0,0,1593,247,-426,662,4,-2,-2,28,-39,-13,111,-12,2090,213,149,197,131,421,515,494,307,3,0,0,1,1,1,-4,0,-1,7,68
64,7592960,0,15,2,0,0,0,4,-2,0,0,0,1,0,-3,1000,0,10,0,0,1593,211,-425,657,-1,0,-1,0,0,2,51,-25,2039,199,158,221,165,423,298,407,299,3,0,0,1,1,1,-4,0,-1,7,68
65,7594928,-1,13,0,0,0,0,0,-6,0,0,0,1,0,-3,1000,0,10,0,0,1593,212,-424,659,-1,1,-1,4,24,7,40,-21,2005,192,161,221,166,424,338,407,298,3,0,0,1,1,1,-4,0,-1,7,68
66,7596897,-1,14,-1,0,0,0,1,1,0,0,0,1,0,-3,1000,0,10,0,0,1593,213,-425,659,-1,-1,-1,14,-4,-9,87,-24,2052,195,154,221,163,426,378,406,299,3,0,0,1,1,1,-4,0,-1,7,68
67,7598866,0,13,1,0,0,0,4,-2,0,0,0,1,0,-3,1000,0,10,0,0,1592,210,-426,658,-3,0,1,5,-2,-9,77,-41,2024,209,170,226,168,425,378,446,299,3,0,0,1,1,1,-4,0,-1,7,68
68,7600836,0,12,0,0,0,0,0,-5,0,0,0,1,0,-3,1000,0,10,0,0,1591,212,-426,659,0,1,0,14,-15,7,84,-54,2049,165,154,225,164,428,379,486,298,3,0,0,1,1,1,-4,0,-1,7,68
69,7602806,0,13,-3,0,0,0,1,-1,0,0,0,1,0,-3,1000,0,10,0,0,1591,212,-427,661,-2,-2,0,24,14,-4,117,-56,2053,193,156,225,163,427,419,486,298,3,0,0,1,1,1,-4,0,-1,7,68
70,7604777,1,14,2,0,0,0,3,-1,0,0,0,1,0,-3,1000,0,10,0,0,1591,212,-428,655,-1,0,-3,39,-25,-9,90,-55,2078,174,156,226,158,428,459,485,298,3,0,0,1,1,1,-4,0,-1,7,68
71,7606748,1,12,-1,0,0,0,1,-6,0,0,0,1,0,-3,1000,0,10,0,0,1591,212,-427,659,-1,1,3,-14,6,-5,69,-54,2018,183,158,224,163,428,499,485,297,3,0,0,1,1,1,-4,0,-1,7,68
72,7608720,-1,15,-1,0,0,0,-2,2,0,0,0,1,0,-3,1000,0,10,0,0,1590,213,-426,658,-1,1,-1,9,25,2,72,5,2060,203,157,219,159,426,499,448,361,3,0,0,1,1,1,-4,0,-1,7,68
73,7612660,0,14,1,0,0,0,3,0,0,0,0,1,1,-3,1000,0,10,0,0,1589,212,-427,658,-2,0,0,-2,-8,-17,75,-47,2034,204,167,223,161,422,499,488,361,3,0,0,1,1,1,-4,0,-1,7,68
74,7616600,-1,12,0,0,0,0,-2,-5,0,0,0,1,1,-3,1000,0,10,0,0,1589,213,-426,659,0,3,1,-18,17,5,39,-18,1990,190,166,221,169,421,539,489,359,3,0,0,1,1,1,-4,0,-1,7,68
75,7620539,0,15,-1,0,0,0,-1,2,0,0,0,1,1,-3,1000,0,10,0,0,1589,214,-427,661,0,-1,3,20,9,-3,99,-33,2041,197,161,221,162,421,579,489,359,3,0,0,1,1,1,-4,0,-1,7,68
76,7624481,2,15,1,0,0,0,3,1,0,0,0,1,1,-3,1000,0,10,0,0,1585,212,-433,652,-1,0,0,0,14,-3,71,-39,2003,188,158,247,179,422,580,488,357,3,0,0,1,1,1,-4,0,-1,7,68
77,7628418,1,14,3,0,0,0,1,-4,0,0,0,1,0,-3,1000,0,10,0,0,1585,212,-432,649,1,1,-1,12,-7,-13,45,-35,1997,180,165,234,171,422,620,490,356,3,0,0,1,1,1,-4,0,-1,7,68
78,7632355,0,13,-1,0,0,0,-2,-4,0,0,0,1,0,-3,1000,0,10,0,0,1585,213,-431,653,0,0,3,-21,19,-4,65,-30,1976,184,162,238,178,424,660,491,356,3,0,0,1,1,1,-4,0,-1,7,68
79,7636291,0,15,0,0,0,0,0,2,0,0,0,1,0,-3,1000,0,10,0,0,1585,213,-433,650,-2,-1,-5,22,-3,-15,90,-41,2024,182,159,237,170,424,700,491,357,3,0,0,1,1,1,-4,0,-1,7,68
80,7640227,0,17,-6,0,0,1,40,2,1,-1,3,1,0,-3,1000,9,10,0,0,1585,213,-433,650,-1,0,-2,0,6,-9,77,-31,1993,172,159,202,176,426,700,497,356,3,0,0,1,1,1,-4,0,-1,7,68
81,7644164,0,14,-8,0,0,1,39,-4,1,-1,3,1,0,-3,1000,9,10,0,0,1585,212,-431,654,1,2,4,-14,7,-16,36,-37,1962,179,162,219,175,425,663,593,3828328,3,0,0,1,1,1,-4,0,-1,7,68
