loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8077344,3,7,-9,0,0,0,0,1,0,0,0,1,0,-3,1000,3,5,0,0,1663,194,-296,652,0,0,2,0,-1,-3,37,-21,2032,226,158,205,208,363,311,389,337,,,,,,,,,,,
1,8079313,4,7,2,0,0,0,1,1,0,0,0,1,0,-3,1000,3,5,0,0,1662,192,-296,652,-8,-1,3,-5,-6,-30,29,-67,2032,226,120,210,207,361,313,429,337,3,0,0,1,1,,,,,,
2,8081281,4,7,-1,0,0,0,0,0,0,0,0,1,0,-3,1000,3,5,0,0,1662,192,-296,658,-4,0,11,-26,27,2,24,-47,2021,220,143,207,209,362,353,430,336,3,0,0,1,1,,,,,,
3,8083252,3,9,-6,0,0,0,0,2,0,0,0,1,0,-3,1000,3,5,0,0,1664,174,-295,658,-4,0,5,-18,38,-12,16,-11,2024,225,158,202,209,364,350,470,330,3,0,0,1,1,,,,,,
4,8085225,4,7,1,0,0,0,1,1,0,0,0,1,0,-3,1000,3,5,0,0,1664,174,-295,651,-4,2,4,-26,0,-4,-24,-29,2027,196,153,202,208,365,390,471,330,3,0,0,1,1,,,,,,
5,8087198,3,7,-3,0,0,0,-1,1,0,0,0,1,0,-3,1000,3,5,0,0,1663,176,-294,651,1,2,4,-17,-1,17,-6,-16,2023,192,152,203,207,366,390,511,330,3,0,0,1,1,,,,,,
6,8089171,4,8,-5,0,0,0,0,3,0,0,0,1,0,-3,1000,3,5,0,0,1662,172,-295,650,0,0,3,-23,19,6,-11,11,2025,216,180,197,207,364,386,551,338,3,0,0,1,1,,,,,,
7,8091127,5,7,1,0,0,0,0,1,0,0,0,1,0,-3,1000,3,5,0,0,1662,171,-294,645,0,2,-1,-22,7,7,-46,-2,2020,180,172,200,205,366,426,560,337,3,0,0,1,1,,,,,,
8,8093083,3,6,-3,0,0,0,-1,1,0,0,0,1,0,-3,1000,3,5,0,0,1662,172,-293,650,0,2,7,-32,31,8,-32,3,1995,193,176,198,208,366,389,592,4054759,3,0,0,1,1,,,,,,
9,8097008,4,6,-6,0,0,0,0,2,0,0,0,1,0,-3,1000,3,5,0,0,1662,172,-293,649,-2,2,-1,-11,4,2,-22,0,2021,203,169,201,204,363,429,592,4054759,3,0,0,1,1,,,,,,
10,8100933,3,6,2,0,0,0,0,1,0,0,0,1,0,-3,1000,3,5,0,0,1661,171,-292,648,-9,1,4,-24,4,-1,-23,-30,2020,199,137,205,206,362,435,632,4054758,3,0,0,1,1,,,,,,
11,8104859,4,5,-4,0,0,0,0,1,0,0,0,1,0,-3,1000,3,5,0,0,1661,171,-291,656,-5,1,8,-34,13,-10,-27,-29,2000,213,153,203,207,360,475,632,4054757,3,0,0,1,1,,,,,,
12,8108784,4,8,-4,0,0,0,-1,4,0,0,0,1,0,-3,1000,3,5,0,0,1662,95,-290,654,-9,3,4,-36,34,-6,-22,13,2010,225,156,198,206,360,472,672,4054758,3,0,0,1,1,,,,,,
13,8112709,5,7,2,0,0,0,-1,2,0,0,0,1,0,-3,1000,3,5,0,0,1662,95,-289,649,-9,4,8,-47,9,-8,-69,0,2003,196,160,200,206,364,512,672,4054758,3,0,0,1,1,,,,,,
14,8116633,5,8,-4,0,0,0,-2,3,0,0,0,1,0,-3,1000,3,5,0,0,1661,96,-289,650,-2,4,5,-37,8,19,-39,25,1998,202,176,198,206,365,509,712,4054759,3,0,0,1,1,,,,,,
