loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7458241,2,20,3,0,0,0,-1,-1,0,0,0,1,1,-3,1000,2,14,0,0,1576,182,-296,601,0,1,1,3,-2,0,85,-11,2046,225,164,239,158,453,287,457,315,,,,,,,,,,,
1,7460210,-1,21,-2,0,0,0,-3,1,0,0,0,1,1,-3,1000,2,14,0,0,1576,184,-297,604,-2,2,6,18,27,-2,117,-9,2039,225,160,239,158,452,327,459,316,3,0,0,1,1,,,,,,
2,7462173,2,20,-1,0,0,0,0,0,0,0,0,1,1,-3,1000,2,14,0,0,1571,183,-298,602,-1,-2,4,10,3,-8,78,-20,2040,221,183,267,160,453,326,457,356,3,0,0,1,1,,,,,,
3,7464135,1,20,5,0,0,0,-1,0,0,0,0,1,1,-3,1000,2,14,0,0,1571,182,-297,596,-2,1,7,7,-13,-7,62,-7,2038,195,175,253,159,455,366,458,357,3,0,0,1,1,,,,,,
4,7466103,-1,26,11,1,0,-1,-1,0,2,3,40,1,1,-3,1000,2,14,0,0,1571,180,-297,596,-1,0,5,8,-5,-6,71,-4,2042,207,186,269,219,450,385,450,335,3,0,0,1,1,,,,,,
5,7468072,-3,27,3,1,0,-1,-2,1,2,3,40,1,1,-3,1000,2,14,0,0,1570,179,-295,596,6,3,5,4,14,9,57,36,2036,183,198,257,191,449,382,490,334,3,0,0,1,1,,,,,,
6,7470042,0,26,9,1,0,-1,1,-1,2,3,40,1,1,-3,1000,2,14,0,0,1571,249,-297,596,-6,-3,6,0,1,-26,77,-11,2039,218,191,267,204,447,382,530,333,3,0,0,1,1,,,,,,
7,7472012,-1,27,10,1,0,-1,-1,-1,2,3,40,1,1,-3,1000,2,14,0,0,1571,248,-297,596,3,-1,9,-6,3,-4,52,17,2038,187,196,262,198,449,422,531,331,3,0,0,1,1,,,,,,
8,7473981,-3,27,2,1,0,-1,-1,0,2,3,40,1,1,-3,1000,2,14,0,0,1571,250,-297,604,-2,-1,13,9,41,-9,105,-2,2019,219,188,264,204,447,462,532,332,3,0,0,1,1,,,,,,
64,7489736,2,22,-5,0,0,0,1,1,0,0,0,1,1,-3,1000,2,14,0,0,1574,252,-296,600,0,-1,-1,0,-1,-9,119,-17,2058,262,158,256,189,450,292,459,311,3,0,0,1,1,,,,,,
65,7491705,4,20,5,0,0,0,2,0,0,0,0,1,1,-3,1000,2,14,0,0,1574,251,-295,594,-2,0,1,-4,-26,-11,75,-17,2057,232,164,255,186,454,332,458,311,3,0,0,1,1,,,,,,
66,7493674,3,20,0,0,0,0,1,0,0,0,0,1,1,-3,1000,2,14,0,0,1573,253,-295,595,6,3,0,6,-20,29,88,-15,2054,229,161,254,187,457,332,498,312,3,0,0,1,1,,,,,,
67,7495642,2,21,-4,0,0,0,1,1,0,0,0,1,1,-3,1000,2,14,0,0,1573,254,-295,597,0,1,-3,8,-22,17,124,-18,2054,250,159,256,186,455,372,499,315,3,0,0,1,1,,,,,,
68,7497609,2,20,4,0,0,0,3,-1,0,0,0,1,1,-3,1000,2,14,0,0,1573,253,-295,589,2,2,-9,8,-59,14,56,-16,2061,218,165,254,183,456,412,499,315,3,0,0,1,1,,,,,,
69,7499577,1,20,2,0,0,0,1,-1,0,0,0,1,1,-3,1000,2,14,0,0,1573,254,-295,594,1,2,7,-16,-5,13,99,-6,2049,231,161,255,186,457,452,498,313,3,0,0,1,1,,,,,,
70,7501546,2,19,-5,0,0,0,2,-1,0,0,0,1,1,-3,1000,2,14,0,0,1573,255,-294,599,2,2,-7,12,-36,13,109,-20,2045,259,162,256,184,454,492,497,312,3,0,0,1,1,,,,,,
71,7503516,5,21,4,0,0,0,3,0,0,0,0,1,1,-3,1000,2,14,0,0,1573,254,-295,589,-1,2,-4,-2,-46,14,80,-13,2075,217,167,255,184,455,532,496,313,3,0,0,1,1,,,,,,
72,7505486,5,21,2,0,0,0,3,0,0,0,0,1,1,-3,1000,2,14,0,0,1573,253,-294,594,3,3,2,0,-21,-1,77,-18,2049,236,164,254,184,457,495,560,-3760303,3,0,0,1,1,,,,,,
73,7509424,4,22,-4,0,0,0,2,2,0,0,0,1,1,-3,1000,2,14,0,0,1573,254,-295,594,-1,1,-3,-2,-44,4,108,-15,2064,241,160,255,184,454,535,561,-3760302,3,0,0,1,1,,,,,,
74,7513361,5,22,3,0,0,0,3,2,0,0,0,1,1,-3,1000,2,14,0,0,1573,253,-295,586,0,3,-9,14,-67,14,60,-16,2072,223,168,254,181,455,575,562,-3760302,3,0,0,1,1,,,,,,
75,7517297,3,21,2,0,0,0,2,1,0,0,0,1,1,-3,1000,2,14,0,0,1573,255,-294,589,0,3,6,-16,-32,22,83,0,2062,226,166,253,182,456,615,562,-3760302,3,0,0,1,1,,,,,,
76,7521234,3,23,-5,0,0,0,2,2,0,0,0,1,1,-3,1000,2,14,0,0,1573,255,-296,595,1,0,-5,13,-38,42,114,-18,2071,257,163,255,184,452,655,561,-3760301,3,0,0,1,1,,,,,,
77,7525172,3,23,2,0,0,0,2,2,0,0,0,1,1,-3,1000,2,14,0,0,1574,267,-296,595,-8,-1,0,-4,-22,4,91,-35,2066,250,139,259,182,451,657,601,-3760302,3,0,0,1,1,,,,,,
78,7529110,4,22,1,0,0,0,2,0,0,0,0,1,1,-3,1000,2,14,0,0,1574,266,-296,599,-1,0,2,-10,-28,16,76,-30,2055,249,153,257,183,452,697,602,-3760304,3,0,0,1,1,,,,,,
79,7533047,3,23,-4,0,0,0,1,2,0,0,0,1,1,-3,1000,2,14,0,0,1574,267,-297,603,-5,-1,4,-7,0,5,126,-32,2058,266,142,259,182,450,737,603,-3760303,3,0,0,1,1,,,,,,
80,7536983,4,24,2,0,0,0,2,2,0,0,0,1,1,-3,1000,2,14,0,0,1574,266,-297,597,-2,1,-6,19,-50,5,81,-31,2073,247,149,257,179,450,700,699,-7536666,3,0,0,1,1,,,,,,
81,7542888,3,23,2,0,0,0,2,1,0,0,0,1,1,-3,1000,2,14,0,0,1573,267,-297,598,0,-2,1,13,-42,41,111,-40,2068,245,145,261,179,453,701,739,-7536667,3,0,0,1,1,,,,,,
82,7548794,3,26,-4,0,0,0,1,3,0,0,0,1,1,-3,1000,2,14,0,0,1574,167,-297,597,4,3,-4,12,-37,37,99,10,2067,249,169,255,179,456,699,779,-7536668,3,0,0,1,1,,,,,,
83,7554700,5,26,2,0,0,0,2,3,0,0,0,1,1,-3,1000,2,14,0,0,1574,167,-298,591,0,1,-2,27,-53,28,87,-15,2079,234,160,258,175,456,739,780,-7536667,3,0,0,1,1,,,,,,
