loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8193342,8,9,5,0,0,0,2,-1,0,0,0,1,0,-3,1000,4,7,0,0,1614,147,-256,582,-2,1,-4,-1,2,0,36,-57,2045,166,158,224,178,384,292,410,343,,,,,,,,,,,
1,8195311,4,9,3,0,0,0,0,-1,0,0,0,1,0,-3,1000,4,7,0,0,1613,148,-253,582,1,5,-4,1,-17,23,25,-44,2045,144,141,225,177,386,293,450,342,3,0,0,1,1,,,,,,
2,8197281,5,10,0,0,0,0,1,0,0,0,0,1,0,-3,1000,4,7,0,0,1614,112,-253,582,3,0,-5,-1,12,18,45,-18,2045,165,170,221,177,385,293,490,341,3,0,0,1,1,,,,,,
3,8199252,7,10,4,0,0,0,3,-1,0,0,0,1,0,-3,1000,4,7,0,0,1614,110,-253,578,1,1,-8,-12,-31,18,12,-31,2070,161,160,223,174,384,333,489,340,3,0,0,1,1,,,,,,
4,8201224,4,10,4,0,0,0,0,-2,0,0,0,1,0,-3,1000,4,7,0,0,1614,112,-253,580,4,0,2,-8,12,10,24,-16,2034,137,167,222,178,387,373,488,339,3,0,0,1,1,21,-24,12,0,4,4
5,8203198,30,6,-12,0,-2,0,-3,-2,4,1,40,3,0,-3,1000,4,7,0,0,1608,112,-252,580,2,0,-3,-10,-9,13,19,-23,2052,153,162,222,174,400,381,497,371,3,0,0,1,1,21,-24,12,0,4,4
6,8205172,30,6,-11,0,-2,0,-2,-1,4,1,40,3,0,-3,1000,4,7,0,0,1608,112,-252,577,3,-1,-12,14,-32,18,34,-19,2054,161,163,223,172,397,421,496,372,3,0,0,1,1,21,-24,12,0,4,4
7,8207147,31,5,-5,0,-2,0,-2,-3,4,1,40,3,0,-3,1000,4,7,0,0,1608,111,-252,572,1,1,-2,-11,-16,8,-17,-21,2055,128,167,222,173,402,461,495,373,3,0,0,1,1,21,-24,12,0,4,4
8,8209123,30,4,-12,0,-2,0,-3,-4,4,1,40,3,0,-3,1000,4,7,0,0,1607,112,-252,573,10,0,-7,6,-31,43,-5,-6,2054,127,187,220,172,404,459,535,373,3,0,0,1,1,21,-24,12,0,4,4
64,8224839,4,12,-6,0,0,0,-1,2,0,0,0,1,0,-3,1000,4,7,0,0,1613,211,-256,582,1,-1,2,0,-1,-3,62,-21,2036,233,158,220,189,380,293,417,339,3,0,0,1,1,21,-24,12,0,4,4
65,8226807,6,12,0,0,0,0,1,2,0,0,0,1,0,-3,1000,4,7,0,0,1613,209,-256,578,-1,0,3,7,-11,6,41,-21,2054,231,161,220,186,381,333,418,341,3,0,0,1,1,21,-24,12,0,4,4
66,8228775,5,11,0,0,0,0,0,1,0,0,0,1,0,-3,1000,4,7,0,0,1612,210,-256,579,1,1,3,5,-30,9,68,-45,2045,212,150,224,187,385,336,458,340,3,0,0,1,1,21,-24,12,0,4,4
67,8230744,4,12,-3,0,0,0,-1,3,0,0,0,1,0,-3,1000,4,7,0,0,1611,211,-255,578,2,1,2,7,-1,17,46,3,2049,219,160,216,186,385,334,498,339,3,0,0,1,1,21,-24,12,0,4,4
68,8232714,5,12,0,0,0,0,1,2,0,0,0,1,0,-3,1000,4,7,0,0,1612,129,-255,578,-2,1,2,1,-9,-20,46,-33,2047,227,151,223,186,384,333,538,338,3,0,0,1,1,21,-24,12,0,4,4
69,8234685,6,10,0,0,0,0,1,0,0,0,0,1,0,-3,1000,4,7,0,0,1612,129,-254,578,-1,2,4,-24,-2,7,25,-15,2034,221,158,218,187,385,373,537,338,3,0,0,1,1,21,-24,12,0,4,4
70,8236657,5,11,-3,0,0,0,0,2,0,0,0,1,0,-3,1000,4,7,0,0,1612,130,-254,580,0,0,4,-4,32,-5,63,-24,2046,234,149,220,187,383,413,536,336,3,0,0,1,1,21,-24,12,0,4,4
71,8238630,6,12,-1,0,0,0,0,2,0,0,0,1,0,-3,1000,4,7,0,0,1611,129,-254,579,-2,-1,5,-17,28,-27,27,-16,2040,235,149,219,187,384,413,576,335,3,0,0,1,1,21,-24,12,0,4,4
72,8240604,8,11,1,0,0,0,2,0,0,0,0,1,0,-3,1000,4,7,0,0,1611,127,-253,577,-1,-1,7,-43,33,-12,12,-20,2044,241,155,219,189,385,376,640,4128503,3,0,0,1,1,21,-24,12,0,4,4
73,8244546,4,13,-3,0,0,0,-1,2,0,0,0,1,0,-3,1000,4,7,0,0,1612,174,-251,576,1,0,6,-29,53,0,24,13,2042,227,142,216,189,386,377,680,4128504,3,0,0,1,1,21,-24,12,0,4,4
74,8248487,7,13,-2,0,0,0,2,1,0,0,0,1,0,-3,1000,4,7,0,0,1612,172,-252,575,-2,0,3,-38,26,-4,19,-3,2066,255,148,216,187,384,417,681,4128507,3,0,0,1,1,21,-24,12,0,4,4
75,8252428,7,12,3,0,0,0,1,1,0,0,0,1,0,-3,1000,4,7,0,0,1611,171,-253,576,-4,1,4,-34,33,-21,33,-27,2054,237,134,221,188,386,417,721,4128506,3,0,0,1,1,21,-24,12,0,4,4
76,8256372,5,12,-3,0,0,0,-1,1,0,0,0,1,0,-3,1000,4,7,0,0,1610,172,-251,576,3,1,2,-28,33,32,19,8,2060,228,140,215,187,388,419,761,4128501,3,0,0,1,1,21,-24,12,0,4,4
77,8260319,7,13,-2,0,0,0,1,2,0,0,0,1,0,-3,1000,4,7,0,0,1610,171,-252,573,-1,0,-6,-14,11,18,46,-9,2080,251,137,218,186,385,459,760,4128502,3,0,0,1,1,21,-24,12,0,4,4
78,8264267,8,13,4,0,0,0,2,1,0,0,0,1,0,-3,1000,4,7,0,0,1615,159,-253,572,1,-5,-3,-20,24,23,5,-23,2027,239,144,186,191,386,457,764,4128542,3,0,0,1,1,21,-24,12,0,4,4
79,8268216,5,13,-4,0,0,0,0,1,0,0,0,1,0,-3,1000,4,7,0,0,1615,161,-253,579,3,-2,0,-21,57,10,51,-16,2024,258,137,202,190,384,497,763,4128540,3,0,0,1,1,21,-24,12,0,4,4
80,8272166,7,14,-2,0,0,0,2,3,0,0,0,1,0,-3,1000,4,7,0,0,1614,159,-253,578,-2,-6,-2,-27,64,-9,22,-1,2025,273,151,191,189,381,496,726,4128636,3,0,0,1,1,21,-24,12,0,4,4
81,8278084,8,12,2,0,0,0,3,1,0,0,0,1,0,-3,1000,4,7,0,0,1613,160,-254,579,-1,-2,0,-21,42,3,32,-37,2024,260,135,201,188,380,497,766,4128637,3,0,0,1,1,21,-24,12,0,4,4
82,8284001,5,12,-3,0,0,0,0,2,0,0,0,1,0,-3,1000,4,7,0,0,1613,162,-253,584,0,-2,6,-33,87,4,47,-19,1998,262,139,196,192,379,537,767,4128637,3,0,0,1,1,21,-24,12,0,4,4
83,8289917,6,13,-3,0,0,0,1,3,0,0,0,1,0,-3,1000,4,7,0,0,1617,161,-254,584,-1,-2,2,-34,80,0,24,-3,2011,282,159,195,190,377,535,807,4128638,3,0,0,1,1,21,-24,12,0,4,4
84,8295832,6,13,4,0,0,0,1,2,0,0,0,1,0,-3,1000,4,7,0,0,1616,158,-255,584,-7,-4,4,-32,92,-28,39,-56,2006,274,116,201,191,376,540,847,4128639,3,0,0,1,1,21,-24,12,0,4,4
85,8301746,6,12,-4,0,0,0,1,1,0,0,0,1,0,-3,1000,4,7,0,0,1615,161,-255,586,5,-2,5,-27,60,5,35,-11,2007,262,170,198,191,376,538,887,4128640,3,0,0,1,1,21,-24,12,0,4,4
86,8307660,5,14,-1,0,0,0,1,3,0,0,0,1,0,-3,1000,4,7,0,0,1615,161,-256,580,0,-6,-5,-17,65,0,58,-33,2018,258,140,199,191,375,578,886,4128641,3,0,0,1,1,21,-24,12,0,4,4
87,8313574,7,14,1,0,0,0,2,2,0,0,0,1,0,-3,1000,4,7,0,0,1615,160,-256,580,0,-3,5,-24,57,-7,20,-22,2020,255,160,197,190,379,618,887,4128641,3,0,0,1,1,21,-24,12,0,4,4
88,8319488,6,14,-2,0,0,0,0,2,0,0,0,1,0,-3,1000,4,7,0,0,1615,160,-255,582,2,-3,-2,-32,67,-6,51,-27,2007,267,149,199,192,377,581,1015,-31024,3,0,0,1,1,21,-24,12,0,4,4
89,8325383,2024,-10,-49,0,-1,0,-33,-190,147,208,-171,1,0,-5,1002,4,521,0,0,1615,161,-255,582,1,-3,1,-28,62,-7,35,-26,2014,264,170,202,194,384,581,1024,-31031,3,0,0,1,1,21,-24,12,0,4,4
90,8331279,2025,-11,-50,0,-1,0,-31,-191,147,208,-171,1,0,-5,1002,4,521,0,0,1615,160,-256,583,1,-3,2,-27,58,7,46,-26,2022,281,159,200,190,384,621,1021,-31031,3,0,0,1,1,21,-24,12,0,4,4
91,8337177,2025,-11,-46,0,-1,0,-31,-191,147,208,-171,1,0,-5,1002,4,521,0,0,1615,160,-256,580,0,-2,-3,-44,43,5,22,-26,2010,258,165,201,193,384,661,1020,-31031,3,0,0,1,1,21,-24,12,0,4,4
