loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
10,7500223,6,17,-1,0,0,2,-1,6,-3,0,2,0,1,0,-3,1000,0,10,0,0,1251,218,-289,688,-3,1,1,10,-8,10,56,29,2055,233,120,247,235,339,491,392,283,3,0,0,1,1,5,18,20,-2,80,2
11,7504151,8,17,-6,0,0,2,5,5,-8,0,2,0,1,0,-3,1000,0,10,0,0,1252,236,-290,688,5,0,2,13,-3,8,51,20,2000,210,171,251,239,341,488,432,283,3,0,0,1,1,5,18,20,-2,80,2
12,7508080,9,17,-3,0,0,2,4,3,-2,0,2,0,1,0,-3,1000,0,10,0,0,1252,234,-290,684,1,1,-4,-12,-18,4,8,24,2026,193,150,250,239,341,528,431,281,3,0,0,1,1,5,18,20,-2,80,2
13,7512009,8,17,-1,0,0,2,0,4,-5,0,2,0,1,0,-3,1000,0,10,0,0,1251,235,-288,684,2,1,-2,6,-16,11,23,47,2046,205,145,249,236,343,532,471,282,3,0,0,1,1,5,18,20,-2,80,2
14,7515939,8,16,-3,0,0,2,1,2,-2,0,2,0,1,0,-3,1000,1,10,0,0,1251,235,-288,685,0,0,-10,-3,-14,14,13,31,2036,217,147,252,238,341,572,470,283,3,0,0,1,1,7,17,17,2,80,1
15,7519869,9,17,1,0,0,2,2,3,0,0,2,0,1,0,-3,1000,1,10,0,0,1248,236,-297,684,1,-4,-7,1,-14,13,1,41,2015,220,174,230,238,339,571,472,323,3,0,0,1,1,7,17,17,2,80,1
128,7539634,1,14,0,0,0,0,1,-2,-3,0,0,0,1,0,-3,1000,0,10,0,0,1252,152,-298,693,0,0,1,0,1,2,67,-5,2029,214,158,212,177,350,245,342,255,3,0,0,1,1,7,17,17,2,80,1
129,7541602,0,14,-2,0,0,0,-3,-3,-4,0,0,0,1,0,-3,1000,0,10,0,0,1252,153,-297,694,1,-1,-2,-19,18,-2,77,-5,2005,206,154,211,178,348,285,343,253,3,0,0,1,1,7,17,17,2,80,1
130,7543569,1,15,0,0,0,0,-1,1,-1,0,0,0,1,0,-3,1000,0,10,0,0,1251,151,-297,694,-3,0,-1,-10,26,1,76,10,2038,252,151,210,175,343,285,383,254,3,0,0,1,1,7,17,17,2,80,1
131,7545535,3,16,-2,0,0,0,4,-1,-5,0,0,0,1,0,-3,1000,0,10,0,0,1250,152,-299,694,3,-2,0,-11,29,-3,78,7,2006,253,206,210,177,342,283,423,254,3,0,0,1,1,7,17,17,2,80,1
132,7547502,1,15,0,0,0,0,-2,-2,-1,0,0,0,1,0,-3,1000,0,10,0,0,1250,153,-298,691,1,0,-2,-23,20,-1,43,8,1975,202,178,209,178,343,323,422,252,3,0,0,1,1,7,17,17,2,80,1
133,7549469,1,15,1,0,0,0,-3,-1,-3,0,0,0,1,0,-3,1000,0,10,0,0,1251,201,-297,691,1,0,-2,-13,29,8,50,41,2017,249,191,207,177,341,323,462,253,3,0,0,1,1,7,17,17,2,80,1
134,7551435,2,14,-2,0,0,0,2,-2,-5,0,0,0,1,0,-3,1000,0,10,0,0,1250,199,-298,691,4,-2,-2,-18,26,1,53,28,1969,226,227,210,181,343,322,502,253,3,0,0,1,1,7,17,17,2,80,1
135,7553402,2,13,1,0,0,0,-1,-2,0,0,0,0,1,0,-3,1000,0,10,0,0,1249,200,-299,691,-2,0,-1,-21,31,-8,74,-7,1993,227,169,211,178,343,322,542,252,3,0,0,1,1,7,17,17,2,80,1
136,7555369,1,13,2,0,0,0,-3,-2,-3,0,0,0,1,0,-3,1000,0,10,0,0,1249,201,-299,692,2,-1,3,-21,32,-8,84,24,1986,225,196,208,179,347,285,638,3785816,3,0,0,1,1,7,17,17,2,80,1
137,7559304,1,13,-2,0,0,0,-3,-1,-6,0,0,0,1,0,-3,1000,0,10,0,0,1249,201,-299,694,0,-1,-1,-29,44,-7,112,8,1995,255,181,212,180,345,325,638,3785816,3,0,0,1,1,7,17,17,2,80,1
138,7563240,2,13,2,0,0,0,-1,1,-3,0,0,0,1,0,-3,1000,0,10,0,0,1250,171,-299,694,-3,-2,0,-28,54,-23,86,-10,1999,274,168,211,177,340,325,678,3785816,3,0,0,1,1,7,17,17,2,80,1
139,7567175,3,12,1,0,0,0,0,-1,-7,0,0,0,1,0,-3,1000,0,10,0,0,1249,170,-300,694,2,-1,1,-25,44,-28,99,2,1989,259,197,211,177,341,325,718,3785816,3,0,0,1,1,7,17,17,2,80,1
140,7571110,2,12,1,0,0,0,-5,-2,-3,0,0,0,1,0,-3,1000,0,10,0,0,1248,172,-298,694,-1,0,1,-28,30,-15,90,-6,2006,238,158,210,176,343,326,758,3785819,3,0,0,1,1,7,17,17,2,80,1
141,7575040,2,12,1,0,0,0,-3,-1,-5,0,0,0,1,0,-3,1000,0,10,0,0,1248,172,-298,694,-1,-3,5,-12,47,-23,103,-3,2013,248,176,208,171,343,366,760,3785820,3,0,0,1,1,7,17,17,2,80,1
142,7578971,4,11,-1,0,0,0,1,-3,-6,0,0,0,1,0,-3,1000,0,10,0,0,1248,171,-298,697,-3,0,1,-19,24,-25,99,-17,2023,290,168,212,174,341,406,759,3785820,3,0,0,1,1,7,17,17,2,80,1
143,7582903,2,11,2,0,0,0,-6,-3,-1,0,0,0,1,0,-3,1000,0,10,0,0,1249,130,-297,698,-6,2,4,-19,29,-39,98,-28,2044,253,125,211,172,343,408,799,3785819,3,0,0,1,1,7,17,17,2,80,1
144,7586836,2,10,1,0,0,0,-6,-3,-5,0,0,0,1,0,-3,1000,0,10,0,0,1249,131,-297,701,-4,1,5,-21,45,-28,115,-31,2019,271,143,209,172,345,371,927,7587130,3,0,0,1,1,7,17,17,2,80,1
145,57,-59,-172,-121,171,127,40,1968,1,0,-3,0,4,0,0,0,0,0,0,0,0,1252,1,1,0,-1,-2,-1,-1,2,6,0,18,29,162,167,162,160,80,0,2,2,3,0,0,1,1,7,17,17,2,80,1
146,58,-59,-172,-118,171,127,40,1966,1,4,-3,0,4,0,0,0,0,0,0,0,0,1252,0,1,-4,-2,-2,-3,7,-11,10,-31,20,33,125,169,161,158,81,40,1,1,3,0,0,1,1,7,17,17,2,80,1
147,59,-59,-172,-119,171,127,40,1965,1,1,-3,0,4,0,0,0,0,0,0,0,0,1252,0,0,-2,-1,-2,2,-8,4,10,-4,16,24,143,167,159,161,82,80,2,0,3,0,0,1,1,7,17,17,2,80,1
148,59,-60,-174,-121,171,127,40,1963,-1,1,-3,0,4,0,0,0,0,0,0,0,0,1251,2,1,-1,0,0,1,-3,-9,27,-25,9,23,92,166,159,159,83,78,42,0,12,5,0,0,1,7,17,17,2,80,1
149,62,-59,-172,-119,171,127,40,1966,2,3,-3,0,4,0,0,0,0,0,0,0,0,1251,1,0,-3,-1,-4,2,5,-12,24,-3,18,75,117,166,157,155,82,118,37,2,12,5,0,0,1,7,17,17,2,80,1
150,68,-59,-173,-120,171,127,40,1968,0,0,-3,0,4,0,0,0,0,0,0,0,0,1251,0,1,-1,0,-2,3,6,-28,26,-16,7,47,132,166,158,157,82,158,36,1,12,5,0,0,1,7,17,17,2,80,1
151,74,-61,-173,-118,171,127,40,1962,-1,3,-3,0,4,0,0,0,0,0,0,0,0,1251,1,1,-3,2,-2,0,-12,-13,17,1,38,42,98,167,155,162,83,198,37,0,12,5,0,0,1,7,17,17,2,80,1
152,79,-60,-173,-119,171,127,40,1965,1,0,-3,0,4,0,0,0,0,0,0,0,0,1251,1,1,-1,1,-2,4,15,-10,25,-9,6,42,115,165,154,157,83,161,197,3817058,12,5,0,0,1,7,17,17,2,80,1
153,2052,-58,-174,-121,171,127,40,1969,-1,0,-3,0,4,0,0,0,0,0,0,0,0,1250,0,-1,0,1,-3,2,-1,-14,10,3,22,42,121,198,156,163,83,161,237,3817058,12,5,0,0,1,7,17,17,2,80,1
154,4025,-60,-174,-117,171,127,40,1964,0,4,-3,0,4,0,0,0,0,0,0,0,0,1249,3,1,-1,-5,-1,3,3,7,9,8,-2,64,116,129,155,158,84,162,277,3817059,12,5,0,0,1,7,17,17,2,80,1
155,5997,-60,-175,-119,171,127,40,1965,-3,-2,-3,0,4,0,0,0,0,0,0,0,0,1249,4,2,2,-2,-2,7,-11,7,4,3,-1,17,118,161,154,163,85,202,278,3817059,12,5,0,0,1,7,17,17,2,80,1
156,7968,-59,-175,-122,171,127,40,1967,-3,-2,-3,0,4,0,0,0,0,1,0,0,0,1249,3,3,4,-3,-1,2,-14,19,8,5,-14,38,143,146,158,161,83,242,278,3817059,12,5,0,0,1,7,17,17,2,80,1
157,9940,-59,-174,-118,171,127,40,1967,1,1,-3,0,4,0,0,0,0,1,0,0,0,1249,3,2,0,-3,-2,2,7,-2,1,9,8,70,110,153,155,157,85,282,277,3817061,12,5,0,0,1,7,17,17,2,80,1
158,11912,-59,-174,-119,171,127,40,1966,-3,-4,-3,0,4,0,0,0,0,1,0,0,0,1248,5,1,1,0,-1,2,-1,6,-4,10,-2,46,107,169,155,157,86,282,317,3817062,12,5,0,0,1,7,17,17,2,80,1
159,13883,-61,-174,-119,171,127,40,1963,-1,-1,-3,0,4,0,0,0,0,1,0,0,0,1248,6,2,1,1,1,-2,-23,20,-7,10,9,33,87,160,154,160,84,322,318,3817063,12,5,0,0,1,7,17,17,2,80,1
160,15853,-60,-173,-118,171,127,40,1967,2,-2,-3,0,4,0,0,0,0,1,0,0,0,1248,5,1,1,-2,-1,3,11,18,-13,9,-5,68,97,162,153,153,83,285,510,-15742,12,5,0,0,1,7,17,17,2,80,1
161,19791,-59,-173,-120,171,127,40,1969,1,-3,-3,0,4,0,0,0,0,1,0,0,0,1248,4,1,2,-1,0,0,-2,14,-26,13,2,57,119,161,156,155,82,325,511,-15743,12,5,0,0,1,7,17,17,2,80,1
162,23728,-60,-173,-117,171,127,40,1963,0,1,-3,0,4,0,0,0,0,1,0,0,0,1248,5,1,-2,2,0,-1,2,20,-23,-3,22,45,63,164,154,157,85,365,511,-15745,12,5,0,0,1,7,17,17,2,80,1
163,27666,-60,-173,-118,171,127,40,1966,0,-3,-3,0,4,0,0,0,0,1,0,0,0,1247,4,2,-1,2,-1,1,4,8,-13,13,10,35,72,162,154,154,85,365,551,-15746,12,5,0,0,1,7,17,17,2,80,1
164,31605,-59,-173,-120,171,127,40,1969,1,-3,-3,0,4,0,0,0,0,1,0,0,0,1247,3,2,1,2,-2,-2,-6,5,-3,19,5,58,103,164,158,155,82,405,550,-15747,12,5,0,0,1,7,17,17,2,80,1
165,35544,-59,-171,-116,171,127,40,1967,4,0,-3,0,4,0,0,0,0,1,0,0,0,1247,3,1,-4,2,-2,-5,12,-8,-3,14,18,73,50,164,156,154,86,445,551,-15746,12,5,0,0,1,7,17,17,2,80,1
166,39482,-60,-171,-117,171,127,40,1967,1,-4,-3,0,4,0,0,0,0,1,0,0,0,1247,3,2,-2,2,0,1,-4,3,-7,2,3,28,76,164,154,159,87,485,552,-15747,12,5,0,0,1,7,17,17,2,80,1
167,43419,-59,-170,-119,171,127,40,1968,3,-3,-3,0,4,0,0,0,0,1,0,0,0,1246,5,2,-1,4,0,-2,1,-7,5,6,26,46,61,179,152,158,86,484,592,-15747,12,5,0,0,1,7,17,17,2,80,1
168,47357,-59,-170,-117,171,127,40,1970,6,0,-3,0,4,0,0,0,0,1,0,0,0,1246,5,2,-4,3,0,1,21,-13,-13,6,24,74,56,170,152,149,86,447,816,-3864299,12,5,0,0,1,7,17,17,2,80,1
169,53263,-59,-169,-118,171,127,40,1970,3,-2,-3,0,4,0,0,0,0,1,0,0,0,1246,5,2,-3,3,0,3,10,-12,-1,11,25,56,74,174,151,153,85,487,817,-3864300,12,5,0,0,1,7,17,17,2,80,1
170,59168,-60,-170,-119,171,127,40,1966,2,-1,-3,0,4,0,0,0,0,1,0,0,0,1246,6,3,-2,5,0,-1,12,2,-6,7,36,24,52,172,150,155,85,527,817,-3864301,12,5,0,0,1,7,17,17,2,80,1
171,65075,-60,-171,-118,171,127,40,1969,2,0,-3,0,4,0,0,0,0,1,0,0,0,1245,7,3,-1,3,-1,1,13,2,-8,-4,27,43,79,173,149,153,82,527,857,-3864304,12,5,0,0,1,7,17,17,2,80,1
172,70984,-59,-171,-120,171,127,40,1971,4,-2,-3,0,4,0,0,0,0,1,0,0,0,1244,6,2,-1,6,-1,-1,10,-8,-25,7,55,22,99,212,150,156,80,525,897,-3864305,12,5,0,0,1,7,17,17,2,80,1
173,76893,-61,-172,-117,171,127,40,1966,2,2,-3,0,4,0,0,0,0,1,0,0,0,1244,7,2,-4,5,-2,-4,16,-13,-22,-15,62,12,47,193,149,157,82,565,898,-3864305,12,5,0,0,1,7,17,17,2,80,1
174,82801,-62,-173,-119,171,127,40,1967,0,-3,-3,0,4,0,0,0,0,1,0,0,0,1244,8,3,-1,5,1,3,4,3,-25,-17,38,-18,73,202,149,158,82,605,898,-3864303,12,5,0,0,1,7,17,17,2,80,1
175,88709,-60,-173,-120,171,127,42,1968,0,-5,-3,1,7,0,0,0,0,1,0,0,0,1244,8,3,-1,4,-1,0,10,-6,-24,-11,62,1,79,192,171,180,82,608,897,-3864305,12,5,0,0,1,7,17,17,2,80,1
176,94616,-61,-171,-118,171,127,42,1968,5,1,-3,1,7,0,0,0,0,1,0,0,0,1244,8,2,-6,4,-1,-4,28,-15,-6,-14,50,24,44,194,160,164,81,648,897,-3864305,12,5,0,0,1,7,17,17,2,80,1
512,7728597,2,16,3,0,0,0,2,3,3,0,0,0,1,0,-3,1000,1,10,0,0,1250,205,-298,694,-1,-1,-2,-1,0,0,102,-21,2041,216,167,252,158,342,240,334,252,12,5,0,0,1,7,17,17,2,80,1
513,7730565,1,15,1,0,0,0,0,-2,-2,0,0,0,1,0,-3,1000,1,10,0,0,1250,206,-297,697,-1,0,1,-7,0,6,97,-30,2000,226,167,252,162,341,280,334,251,12,5,0,0,1,7,17,17,2,80,1
514,7732534,0,14,1,0,0,0,-3,-1,1,0,0,0,1,0,-3,1000,1,10,0,0,1250,207,-296,696,0,0,-5,-11,16,-8,100,-11,2006,210,166,252,162,340,320,334,250,12,5,0,0,1,7,17,17,2,80,1
515,7734502,3,15,2,0,0,0,2,2,0,0,0,0,1,0,-3,1000,1,10,0,0,1251,166,-297,696,-1,-1,-3,-8,18,-3,100,-24,1985,253,166,250,160,333,320,374,252,12,5,0,0,1,7,17,17,2,80,1
516,7736509,3,17,0,0,0,1,42,-2,-1,-2,-2,0,1,0,-3,1000,1,10,0,0,1251,166,-297,696,0,0,-5,-9,18,-5,100,-19,1985,220,164,255,158,326,345,373,253,12,5,0,0,1,7,17,17,2,80,1
517,7738519,2,17,0,0,0,1,38,-5,2,-2,-2,0,1,0,-3,1000,1,10,0,0,1251,167,-297,695,0,0,-6,-15,20,1,71,-21,1941,206,168,252,162,325,385,372,251,12,5,0,0,1,7,17,17,2,80,1
518,7740530,1,15,2,0,0,1,36,-7,0,-2,-2,0,1,0,-3,1000,1,10,0,0,1255,168,-295,696,-1,1,-4,-8,17,8,87,-16,1994,207,161,254,158,327,389,412,250,12,5,0,0,1,7,17,17,2,80,1
519,7742541,2,16,-2,0,0,1,41,-6,-3,-2,-2,0,1,0,-3,1000,1,10,0,0,1255,167,-296,700,0,-1,-1,-13,22,6,101,-48,1985,246,164,257,158,325,429,412,252,12,5,0,0,1,7,17,17,2,80,1
520,7744553,2,16,0,0,0,1,39,-5,1,-2,-2,0,1,0,-3,1000,1,10,0,0,1254,168,-297,699,-4,0,-4,-16,44,-7,86,-48,1989,238,129,257,158,324,429,452,251,12,5,0,0,1,7,17,17,2,80,1
576,7760090,1,16,3,0,0,0,-1,0,3,0,0,0,1,0,-3,1000,1,10,0,0,1251,182,-317,695,0,0,-3,0,0,0,76,-15,2044,217,181,240,158,346,241,337,254,12,5,0,0,1,7,17,17,2,80,1
577,7762059,1,14,0,0,0,0,-1,-4,-3,0,0,0,1,0,-3,1000,1,10,0,0,1250,181,-317,695,4,-1,-2,3,-24,17,80,-22,2021,175,191,240,158,351,240,377,253,12,5,0,0,1,7,17,17,2,80,1
578,7764029,1,15,0,0,0,0,0,0,1,0,0,0,1,0,-3,1000,1,10,0,0,1249,182,-316,696,1,2,-1,-4,-21,18,68,-8,2032,207,182,237,159,348,238,417,252,12,5,0,0,1,7,17,17,2,80,1
579,7766000,1,15,2,0,0,0,1,2,1,0,0,0,1,0,-3,1000,1,10,0,0,1249,181,-317,694,0,-2,0,31,-39,9,78,-7,2065,185,186,237,152,350,278,416,253,12,5,0,0,1,7,17,17,2,80,1
580,7767971,2,13,-1,0,0,0,1,-4,-2,0,0,0,1,0,-3,1000,1,10,0,0,1249,181,-316,698,1,1,1,6,-37,9,71,-13,2020,230,185,238,157,349,318,417,251,12,5,0,0,1,7,17,17,2,80,1
581,7769941,1,13,2,0,0,0,-3,-3,2,0,0,0,1,0,-3,1000,1,10,0,0,1250,87,-315,698,-3,2,1,15,-40,19,73,-14,2068,200,154,238,153,353,319,457,251,12,5,0,0,1,7,17,17,2,80,1
582,7771912,2,14,1,0,0,0,2,1,-2,0,0,0,1,0,-3,1000,1,10,0,0,1250,86,-315,700,-4,2,5,10,-34,32,71,-45,2055,215,167,237,151,353,359,456,253,12,5,0,0,1,7,17,17,2,80,1
583,7773884,2,14,0,0,0,0,2,1,-1,0,0,0,1,0,-3,1000,1,10,0,0,1250,85,-316,701,-2,2,2,18,-40,31,86,-31,2071,229,160,240,151,351,399,455,252,12,5,0,0,1,7,17,17,2,80,1
584,7775856,1,13,4,0,0,0,-2,-1,2,0,0,0,1,0,-3,1000,1,10,0,0,1250,85,-316,697,-3,3,1,15,-40,35,69,3,2068,198,167,236,155,355,362,775,3896044,12,5,0,0,1,7,17,17,2,80,1
585,7779797,1,13,1,0,0,0,-1,-1,-4,0,0,0,1,0,-3,1000,1,10,0,0,1250,85,-316,701,-2,3,4,9,-31,35,77,-49,2034,220,162,238,154,354,402,774,3896045,12,5,0,0,1,7,17,17,2,80,1
586,7783739,1,15,1,0,0,0,-1,4,1,0,0,0,1,0,-3,1000,1,10,0,0,1251,126,-316,700,-3,3,1,8,-12,35,78,-6,2051,249,168,235,157,349,400,814,3896044,12,5,0,0,1,7,17,17,2,80,1
587,7787681,2,16,4,0,0,0,-1,4,0,0,0,0,1,0,-3,1000,1,10,0,0,1250,125,-316,700,-5,3,2,9,-15,16,51,-36,2055,249,149,238,153,348,403,854,3896044,12,5,0,0,1,7,17,17,2,80,1
588,7791624,2,15,1,0,0,0,-2,1,-4,0,0,0,1,0,-3,1000,1,10,0,0,1250,124,-315,705,-4,4,4,-16,-11,22,66,-32,2016,279,160,237,160,346,443,854,3896043,12,5,0,0,1,7,17,17,2,80,1
589,7795566,1,17,3,0,0,0,-3,6,2,0,0,0,1,0,-3,1000,1,10,0,0,1250,125,-316,700,-3,3,-3,-11,5,23,67,-14,2060,237,154,237,154,346,483,854,3896042,12,5,0,0,1,7,17,17,2,80,1
590,7799508,2,18,3,0,0,0,0,9,-2,0,0,0,1,0,-3,1000,1,10,0,0,1250,124,-317,702,-4,2,4,1,-13,18,73,-46,2051,258,155,236,151,345,523,855,3896044,12,5,0,0,1,7,17,17,2,80,1
591,7803449,2,16,2,0,0,0,0,4,0,0,0,0,1,0,-3,1000,1,10,0,0,1248,123,-235,701,-2,4,-1,-6,-6,19,62,-29,2040,245,134,258,155,347,527,853,3896084,12,5,0,0,1,7,17,17,2,80,1
592,7807389,2,16,5,0,0,0,-2,4,1,0,0,0,1,0,-3,1000,1,10,0,0,1247,125,-234,701,-6,5,2,-3,-14,23,61,-42,2077,255,122,249,151,350,530,816,3896436,12,5,0,0,1,7,17,17,2,80,1
593,7813298,2,17,2,0,0,0,1,6,-4,0,0,0,1,0,-3,1000,1,10,0,0,1247,126,-234,705,-6,6,3,6,-8,39,74,-61,2044,261,124,253,150,349,570,815,3896437,12,5,0,0,1,7,17,17,2,80,1
594,7819207,3,18,3,0,0,0,3,8,1,0,0,0,1,0,-3,1000,1,10,0,0,1247,125,-235,703,-6,4,-3,15,-16,29,71,-51,2097,265,123,253,148,346,610,816,3896436,12,5,0,0,1,7,17,17,2,80,1
595,7825115,2,18,5,0,0,0,1,5,0,0,0,0,1,0,-3,1000,1,10,0,0,1247,125,-234,701,-5,5,3,2,-16,33,59,-29,2065,245,126,252,152,348,650,817,3896436,4,1,0,0,1,7,17,17,2,80,1
596,7831022,2,17,1,0,0,0,1,3,-4,0,0,0,1,0,-3,1000,1,10,0,0,1245,127,-351,701,-4,9,1,9,-13,9,72,-59,2082,233,85,278,150,349,653,816,3896476,4,1,0,0,1,7,17,17,2,80,1
597,7836930,2,20,4,0,0,0,1,10,2,0,0,0,1,0,-3,1000,1,10,0,0,1244,125,-351,700,-9,8,1,0,8,27,75,-30,2083,285,81,262,150,343,652,856,3896475,4,1,0,0,1,7,17,17,2,80,1
598,7842838,3,21,3,0,0,0,2,8,-2,0,0,0,1,0,-3,1000,1,10,0,0,1244,125,-352,701,-7,8,3,23,-14,20,67,-58,2081,259,83,268,149,343,692,857,3896476,4,1,0,0,1,7,17,17,2,80,1
599,7848745,2,20,1,0,0,0,-1,4,-2,0,0,0,1,0,-3,1000,1,10,0,0,1244,125,-351,702,-8,9,-1,-20,-10,20,53,-46,2037,284,84,267,154,342,732,857,3896474,4,1,0,0,1,7,17,17,2,80,1
600,7854653,3,21,4,0,0,0,-1,8,1,0,0,0,1,0,-3,1000,1,10,0,0,1243,127,-350,702,-11,9,-1,0,-14,24,58,-38,2090,309,68,267,150,341,735,820,3896858,4,1,0,0,1,7,17,17,2,80,1
601,7862529,4,22,0,0,0,0,3,10,-6,0,0,0,1,0,-3,1000,1,10,0,0,1242,124,-351,701,-5,9,-1,-6,6,24,66,-17,2038,302,106,265,154,340,734,860,3896859,4,1,0,0,1,7,17,17,2,80,1
602,7870404,3,22,1,0,0,0,1,8,0,0,0,0,1,0,-3,1000,1,10,0,0,1242,123,-351,698,-9,9,-5,-2,-7,24,39,-27,2053,288,89,267,154,338,774,861,3896857,4,1,0,0,1,7,17,17,2,80,1
603,7878278,3,22,4,0,0,0,-1,6,-1,0,0,0,1,0,-3,1000,1,10,0,0,1242,123,-350,696,-7,10,0,-27,5,30,40,6,2039,280,98,265,157,341,814,861,3896857,4,1,0,0,1,7,17,17,2,80,1
604,7886153,3,22,-1,0,0,0,1,7,-5,0,0,0,1,0,-3,1000,1,10,0,0,1242,123,-350,701,-8,8,0,-19,13,28,70,-31,2039,318,89,267,155,339,854,860,3896858,4,1,0,0,1,7,17,17,2,80,1
605,7894028,3,24,2,0,0,0,0,10,2,0,0,0,1,0,-3,1000,1,10,0,0,1241,122,-350,700,-13,10,-1,-30,41,26,64,-18,2047,334,59,266,154,334,854,900,3896859,4,1,0,0,1,7,17,17,2,80,1
606,7901902,3,24,2,0,0,0,2,7,-3,0,0,0,1,0,-3,1000,1,10,0,0,1241,122,-349,702,-11,11,4,-24,13,16,43,-38,2017,326,77,265,155,334,894,900,3896860,4,1,0,0,1,7,17,17,2,80,1
607,7909777,2,22,-1,0,0,0,-1,4,-3,0,0,0,1,0,-3,1000,1,10,0,0,1241,122,-347,704,-12,9,-1,-52,28,18,46,-32,1989,342,67,266,157,332,934,899,3896858,4,1,0,0,1,7,17,17,2,80,1
608,7917653,3,24,3,0,0,0,0,11,0,0,0,0,1,0,-3,1000,1,10,0,0,1241,123,-349,701,-10,7,1,-26,24,13,78,-10,2073,319,69,264,151,334,897,1315,7839891,4,1,0,0,1,7,17,17,2,80,1
609,7927497,3,23,0,0,0,0,2,8,-6,0,0,0,1,0,-3,1000,1,10,0,0,1241,123,-348,704,-12,8,1,-33,19,18,73,-29,2010,363,69,264,154,332,937,1316,7839892,149,34,-27,1,21,7,17,17,2,80,1
610,7937340,3,23,1,0,0,0,1,7,-1,0,0,0,1,0,-3,1000,1,10,0,0,1241,122,-348,702,-10,8,-4,-44,21,8,42,-19,2033,326,71,264,156,331,977,1316,7839891,149,34,-27,1,21,7,17,17,2,80,1
