loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
4118,144,-44,33,-40,149,-108,-160,123,41,1968,-1,1,3,0,-5,-3,0,0,0,0,0,1242,2,1,1,-1,0,0,3,1,12,-7,25,33,41,51,49,47,6,127,199,0,3,0,0,1,1,,,,,,
4119,145,-43,33,-45,149,-108,-160,128,41,1964,-1,1,3,0,-5,-3,0,0,0,0,0,1241,3,0,1,5,-1,-2,2,9,6,-14,72,5,66,117,45,49,6,124,162,64,3,0,0,1,1,,,,,,
4120,2106,-43,33,-42,149,-108,-160,125,37,1971,-1,1,3,0,-5,-3,0,0,0,0,0,1236,1,1,1,3,-4,0,4,1,4,-17,43,-35,53,55,-3,53,6,125,163,104,3,0,0,1,1,,,,,,
4121,4068,-43,33,-41,149,-108,-160,125,38,1967,-1,1,3,0,-5,-3,0,0,0,0,0,1236,2,1,1,3,-3,2,4,12,-8,-10,61,-21,53,88,20,53,11,165,162,104,3,0,0,1,1,,,,,,
4122,6030,-42,34,-45,149,-108,-160,128,41,1966,-1,1,3,0,-5,-3,0,0,0,0,0,1236,2,1,4,3,-3,2,4,-1,-6,29,44,-2,103,68,9,50,7,205,162,104,3,0,0,1,1,,,,,,
4123,7993,-43,35,-41,149,-108,-160,123,42,1972,-1,1,3,0,-5,-3,0,0,0,0,0,1231,0,2,4,2,-7,1,4,1,-13,20,44,-37,91,73,-42,51,5,204,163,144,3,0,0,1,1,,,,,,
4124,9956,-42,34,-42,149,-108,-160,127,40,1967,-1,1,3,0,-5,-3,0,0,0,0,0,1230,2,2,5,4,-4,1,10,22,-3,24,28,-41,70,77,-16,49,6,206,203,145,3,0,0,1,1,,,,,,
4125,11918,-42,34,-44,149,-108,-160,128,41,1969,-1,1,3,0,-5,-3,0,0,0,0,0,1234,3,2,5,5,-6,0,4,5,-23,28,52,-39,98,109,-31,53,5,203,243,145,3,0,0,1,1,,,,,,
4126,13881,-44,33,-41,149,-108,-160,124,39,1964,-1,1,3,0,-5,-3,0,0,0,0,0,1232,5,79,6,4,-6,1,6,16,-11,39,51,-23,113,75,-35,52,4,205,248,185,3,0,0,1,1,0,-3,-1,40,0,1
4127,17813,-43,34,-43,149,-108,-160,126,40,1970,-1,1,3,0,-5,-3,0,0,0,0,0,1236,6,78,6,2,-5,0,2,9,-29,25,40,-31,124,93,-33,55,2,203,288,184,3,0,0,1,1,38,-2,0,2,0,73
4128,21745,-44,33,-37,149,-108,-160,121,38,1973,-1,1,3,0,-5,-3,0,0,0,0,0,1235,7,79,6,-3,-5,-1,1,24,-24,44,14,7,117,29,-32,51,4,208,328,185,3,0,0,1,1,38,-2,0,2,0,73
4129,25676,-44,34,-40,149,-108,-160,124,39,1965,-1,1,3,0,-5,-3,0,0,0,0,0,1239,8,79,5,4,-5,2,5,19,-20,33,49,-48,100,80,-35,51,6,208,368,185,3,0,0,1,1,38,-2,0,2,0,73
4130,29608,-44,35,-42,149,-108,-160,124,42,1970,-1,1,3,0,-5,-3,0,0,0,0,0,1239,8,79,6,0,-5,-4,-14,20,-31,44,31,-9,118,52,-31,50,3,248,367,185,3,0,0,1,1,38,-2,0,2,0,73
4131,33540,-44,34,-38,149,-108,-160,122,39,1971,-1,1,3,0,-5,-3,0,0,0,0,0,1239,8,80,3,2,-7,0,-18,28,-28,3,57,-37,77,69,-35,50,6,288,367,184,3,0,0,1,1,38,-2,0,2,0,73
4132,37473,-42,35,-42,149,-108,-160,127,40,1965,-1,1,3,0,-5,-3,0,0,0,0,0,1238,7,79,3,5,-7,-2,-11,29,-35,32,99,-31,126,126,-37,50,6,287,407,183,3,0,0,1,1,38,-2,0,2,0,73
4133,41407,-43,35,-40,149,-108,-160,124,40,1974,-1,1,3,0,-5,-3,0,0,0,0,0,1238,8,79,-1,4,-7,-6,-22,21,-32,-23,78,-52,47,97,-36,52,6,327,406,182,3,0,0,1,1,38,-2,0,2,0,73
4134,45341,-45,34,-38,149,-108,-160,121,38,1969,-1,1,3,0,-5,-3,0,0,0,0,0,1238,10,79,-2,3,-8,0,-10,35,-36,20,115,-51,80,112,-38,51,9,290,534,4317154,3,0,0,1,1,38,-2,0,2,0,73
307,217,164,-127,40,1969,3,1,-5,0,8,2,-2,0,0,0,0,0,0,-2,0,3,1235,-1,-3,7,-7,14,39,0,54,72,-2,2,0,55,95,54,56,1,1,0,0,3,0,0,1,1,38,-2,0,2,0,73
308,217,163,-126,44,1969,3,1,-10,1,15,2,-2,0,0,0,0,0,0,-2,0,3,1234,-4,-3,7,-12,14,38,-6,58,65,-7,-38,0,45,22,56,56,1,2,40,0,3,0,0,1,1,38,-2,0,2,0,73
309,218,162,-127,44,1969,3,1,-10,-2,8,2,-2,0,0,0,0,0,0,-2,0,3,1233,-2,-2,7,-8,15,38,4,68,81,-10,-15,8,17,54,56,55,5,6,80,-1,3,0,0,1,1,38,-2,0,2,0,73
310,219,164,-129,40,1969,3,1,-5,-4,8,2,-2,0,0,0,0,0,0,-2,0,3,1233,-3,-1,11,-11,15,39,-21,54,76,-1,-42,11,88,38,60,57,1,46,80,-1,3,0,0,1,1,38,-2,0,2,0,73
311,221,164,-129,44,1969,3,1,-8,-2,14,2,-2,0,0,0,0,0,0,-2,0,3,1233,-3,-1,6,-10,15,34,5,61,80,-33,-19,21,-7,46,57,52,2,86,79,-2,3,0,0,1,1,38,-2,0,2,0,73
312,223,164,-128,43,1969,3,1,-8,-3,7,2,-2,0,0,0,0,0,0,-2,0,3,1233,-2,-2,8,-10,15,40,9,68,71,-1,-50,-5,41,40,56,56,3,126,80,-2,3,0,0,1,1,38,-2,0,2,0,73
313,224,165,-128,41,1969,3,1,-6,-5,11,2,-2,0,0,0,0,0,0,-2,0,3,1233,-2,-2,10,-10,15,34,-21,54,72,-28,-34,5,44,45,57,55,0,166,80,-2,3,0,0,1,1,38,-2,0,2,0,73
314,226,163,-129,45,1969,3,1,-10,-3,12,2,-2,0,0,0,0,0,0,-2,0,3,1233,-1,-1,7,-9,16,36,-1,60,61,-17,-12,9,9,44,55,52,2,129,240,-4332721,3,0,0,1,1,38,-2,0,2,0,73
315,2196,164,-128,41,1969,3,1,-6,-2,6,2,-2,0,0,0,0,0,0,-2,0,3,1233,-2,-1,11,-10,14,38,-6,62,74,22,-23,33,85,41,56,52,0,169,240,-4332721,3,0,0,1,1,38,-2,0,2,0,73
316,4167,165,-128,42,1969,3,1,-7,-2,13,2,-2,0,0,0,0,0,0,-2,0,3,1237,-1,-2,11,-12,15,36,-7,54,59,4,-50,21,45,11,55,52,1,167,280,-4332722,3,0,0,1,1,38,-2,0,2,0,73
317,6138,165,-128,45,1969,3,1,-8,-2,10,2,-2,0,0,0,0,0,0,-2,0,3,1236,0,-1,11,-14,14,37,-5,63,65,10,-39,46,61,10,56,51,3,172,320,-4332721,3,0,0,1,1,38,-2,0,2,0,73
318,8108,166,-128,40,1969,3,1,-5,-2,7,2,-2,0,0,0,0,0,0,-2,0,3,1237,-76,-2,12,-8,12,37,-5,54,59,12,-17,17,51,60,52,52,3,169,360,-4332721,3,0,0,1,1,38,-2,0,2,0,73
319,10079,166,-127,43,1969,3,1,-9,0,13,2,-2,0,0,0,0,0,0,-2,0,3,1237,-77,-2,9,-10,13,34,-4,62,70,-10,-28,47,10,35,54,49,3,209,359,-4332723,3,0,0,1,1,38,-2,0,2,0,73
320,12050,166,-127,43,1969,3,1,-10,0,7,2,-2,0,0,0,0,0,0,-2,0,3,1239,-86,-1,8,-8,13,34,1,75,69,-3,-11,22,8,41,53,50,4,212,399,-4332722,3,0,0,1,1,38,-2,0,2,0,73
321,14020,166,-129,41,1969,3,1,-7,-5,10,2,-2,0,0,0,0,0,0,-2,0,3,1243,-85,-1,9,-7,12,34,-4,42,57,2,-45,34,-10,71,54,50,4,209,439,-4332722,3,0,0,1,1,38,-2,0,2,0,73
322,15990,165,-129,45,1969,3,1,-10,-3,13,2,-2,0,0,0,0,0,0,-2,0,3,1242,-87,-1,9,-12,14,35,-4,54,65,12,-40,45,18,14,54,49,2,212,402,-4332530,3,0,0,1,1,38,-2,0,2,0,73
323,19928,165,-128,42,1969,3,1,-8,0,6,2,-2,0,0,0,0,0,0,-2,0,3,1243,-117,-1,9,-5,13,35,-1,51,55,10,-13,16,3,67,50,47,1,211,442,-4332530,3,0,0,1,1,38,-2,0,2,0,73
324,23867,166,-128,41,1969,3,1,-5,-1,11,2,-2,0,0,0,0,0,0,-2,0,3,1243,-118,-1,10,-9,13,31,-7,54,51,-4,-26,41,27,41,53,48,-3,251,441,-4332530,3,0,0,1,1,38,-2,0,2,0,73
325,27806,165,-128,45,1969,3,1,-8,0,12,2,-2,0,0,0,0,0,0,-2,0,3,1243,-117,-1,6,-7,12,33,1,53,57,-17,-1,26,-22,57,50,47,2,291,442,-4332531,3,0,0,1,1,38,-2,0,2,0,73
326,31744,166,-127,42,1969,3,1,-5,0,7,2,-2,0,0,0,0,0,0,-2,0,3,1243,-117,-1,9,-9,12,36,8,50,51,24,-24,38,42,45,51,47,2,331,442,-4332532,3,0,0,1,1,38,-2,0,2,0,73
327,35682,166,-127,43,1969,3,1,-6,0,12,2,-2,0,0,0,0,0,0,-2,0,3,1242,-118,-1,9,-9,12,34,0,34,47,4,-26,32,9,27,48,49,0,329,482,-4332531,3,0,0,1,1,38,-2,0,2,0,73
328,39619,164,-127,44,1969,3,1,-9,-1,9,2,-2,0,0,0,0,0,0,-2,0,3,1237,-117,0,10,-9,12,36,4,45,55,22,-22,34,38,23,40,49,-1,331,485,-4332491,3,0,0,1,1,38,-2,0,2,0,73
329,43557,166,-127,41,1969,3,1,-4,-2,7,2,-2,0,0,0,0,0,0,-2,0,3,1237,-119,0,14,-9,12,36,13,26,48,44,-31,63,81,23,44,49,-4,371,484,-4332490,3,0,0,1,1,38,-2,0,2,0,73
330,47495,165,-127,44,1969,3,1,-9,-1,13,2,-2,0,0,0,0,0,0,-2,0,3,1237,-119,0,9,-9,11,32,-10,27,61,-13,-26,34,-3,26,42,50,-3,334,708,31721,3,0,0,1,1,38,-2,0,2,0,73
331,53402,164,-126,44,1969,3,1,-9,2,7,2,-2,0,0,0,0,0,0,-2,0,3,1236,-116,0,9,-7,11,31,4,26,69,8,-12,25,28,24,43,47,-1,335,748,31720,3,0,0,1,1,38,-2,0,2,0,73
332,59309,165,-125,40,1969,3,1,-4,4,8,2,-2,0,0,0,0,0,0,-2,0,3,1235,-118,-1,9,-5,10,32,-4,34,59,-7,10,20,33,73,41,50,-1,332,788,31721,3,0,0,1,1,38,-2,0,2,0,73
333,65215,165,-125,44,1969,3,1,-6,2,14,2,-2,0,0,0,0,0,0,-2,0,3,1242,12,-10,10,-7,10,26,1,30,58,-6,-5,21,-30,48,37,-2,1,332,788,31723,3,0,0,1,1,38,-2,0,2,0,73
334,71121,164,-126,48,1969,3,1,-11,0,13,2,-2,0,0,0,0,0,0,-2,0,3,1242,13,-10,7,-4,10,30,3,42,54,-21,30,9,-29,65,38,25,6,372,789,31722,3,0,0,1,1,38,-2,0,2,0,73
335,77026,165,-126,45,1969,3,1,-8,-3,8,2,-2,0,0,0,0,0,0,-2,0,3,1241,14,-10,7,-1,9,27,7,47,61,-19,42,-2,-37,100,33,11,8,370,829,31722,3,0,0,1,1,38,-2,0,2,0,73
336,82931,165,-126,46,1969,3,1,-8,-1,15,2,-2,0,0,0,0,0,0,-2,0,3,1241,14,-10,5,-2,10,23,-17,22,51,-43,36,8,-58,83,36,16,7,410,830,31722,3,0,0,1,1,38,-2,0,2,0,73
337,88835,164,-127,48,1969,3,1,-11,-2,12,2,-2,0,0,0,0,0,0,-2,0,3,1241,14,-9,4,0,9,27,7,47,67,-39,51,-11,-60,93,33,12,11,450,830,31722,3,0,0,1,1,14,-37,2,-1,1,0
338,94739,166,-126,44,1969,3,1,-7,0,9,2,-2,0,0,0,0,0,0,-2,0,3,1241,13,-10,8,-2,9,27,12,32,60,15,37,33,0,86,34,13,9,490,831,31722,3,0,0,1,1,14,-37,2,-1,1,0
512,8759915,5,12,-1,0,0,0,0,-2,5,0,0,0,1,0,-3,1000,3,9,0,0,1233,188,-473,693,0,0,-1,-1,0,-3,62,-29,2031,169,148,207,151,301,216,320,244,3,0,0,1,1,14,-37,2,-1,1,0
513,8761883,2,12,3,0,0,0,-7,-4,6,0,0,0,1,0,-3,1000,3,9,0,0,1233,190,-472,690,1,2,-1,3,12,-3,88,22,2037,166,152,205,154,305,256,321,244,3,0,0,1,1,14,-37,2,-1,1,0
514,8763850,4,12,-1,0,0,0,-3,-2,0,0,0,0,1,0,-3,1000,3,9,0,0,1233,189,-472,695,-2,1,3,6,5,-6,98,-40,2035,206,147,205,151,303,296,321,246,3,0,0,1,1,14,-37,2,-1,1,0
515,8765818,4,13,0,0,0,0,-2,0,7,0,0,0,1,0,-3,1000,3,9,0,0,1232,187,-473,695,-2,2,1,-1,8,-25,97,-17,2036,217,146,205,153,299,296,361,245,3,0,0,1,1,14,-37,2,-1,1,0
516,8767786,3,12,4,0,0,0,-6,-4,6,0,0,0,1,0,-3,1000,3,9,0,0,1232,188,-473,692,0,0,2,10,13,-5,79,3,2017,182,150,205,156,304,336,362,244,3,0,0,1,1,14,-37,2,-1,1,0
517,8769754,3,11,-1,0,0,0,-2,-4,0,0,0,0,1,0,-3,1000,3,9,0,0,1237,105,-472,692,0,6,0,5,15,-12,89,-11,2050,179,133,251,153,304,340,360,284,3,0,0,1,1,14,-37,2,-1,1,0
518,8771724,5,11,-1,0,0,0,0,-1,7,0,0,0,1,0,-3,1000,3,9,0,0,1237,104,-473,690,-1,3,-4,-11,-3,2,75,-4,2073,176,140,229,151,300,380,359,282,3,0,0,1,1,14,-37,2,-1,1,0
519,8773695,4,10,2,0,0,0,-6,-4,4,0,0,0,1,0,-3,1000,3,9,0,0,1237,105,-473,688,0,3,0,15,15,1,86,24,2045,150,138,239,153,303,420,358,281,3,0,0,1,1,14,-37,2,-1,1,0
2,1,-1,2,3,40,0,1,0,-4,0,4,-1,-4,0,0,0,0,0,-1,1,-1,1235,5,-1,0,3,7,2,-2,31,-16,0,52,-1,48,51,45,11,576,8791408,10,24,3,0,0,1,1,14,-37,2,-1,1,0
3,1969,0,2,5,40,0,1,2,-2,8,4,-1,-4,0,0,0,0,0,-1,1,-1,1235,4,-1,-4,3,6,-2,-15,28,-15,-34,52,16,18,52,45,8,574,8791448,11,22,3,0,0,1,1,14,-37,2,-1,1,0
4,3936,-2,3,6,40,0,1,0,1,4,4,-1,-4,0,0,0,0,0,-1,1,-1,1235,6,-1,-5,3,6,1,-1,44,-17,16,74,8,20,50,44,9,578,8791488,11,24,3,0,0,1,1,14,-37,2,-1,1,0
5,5903,-1,2,1,40,0,1,4,-1,2,4,-1,-4,0,0,0,0,0,-1,1,-1,1235,5,-1,0,3,5,1,-4,34,-23,14,44,22,78,47,45,8,575,8791528,12,24,3,0,0,1,1,14,-37,2,-1,1,0
6,7869,0,1,5,40,0,1,2,-5,8,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,2,-2,0,-2,4,2,-6,34,-18,19,-1,15,34,-2,46,8,576,8791531,52,24,3,0,0,1,1,14,-37,2,-1,1,0
7,9836,0,1,6,40,0,1,3,-4,3,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,4,-2,0,1,4,1,-1,33,-19,24,26,17,41,15,45,7,577,8791533,92,23,3,0,0,1,1,14,-37,2,-1,1,0
8,11803,1,2,3,40,0,1,6,-2,3,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,3,-2,3,0,3,2,-6,23,-25,55,4,45,88,3,47,7,574,8791573,93,22,3,0,0,1,1,14,-37,2,-1,1,0
9,13769,1,3,6,40,0,1,4,-1,7,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,3,-3,-1,1,5,-3,-2,25,-24,14,24,33,12,12,44,8,577,8791613,93,21,3,0,0,1,1,14,-37,2,-1,1,0
10,15735,0,2,4,40,0,1,4,-2,1,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,4,-3,1,1,5,5,4,37,-16,33,-1,-2,55,9,44,11,579,8791576,413,-4411430,3,0,0,1,1,14,-37,2,-1,1,0
11,19669,1,2,3,40,0,1,6,0,5,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,3,-3,1,0,4,-2,-23,17,-12,20,11,31,36,9,46,7,577,8791616,413,-4411430,3,0,0,1,1,14,-37,2,-1,1,0
12,23603,0,3,7,40,0,1,2,3,7,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,4,-4,-3,2,4,0,5,34,-16,26,25,32,-1,9,43,9,580,8791656,414,-4411431,3,0,0,1,1,14,-37,2,-1,1,0
13,27536,0,3,3,40,0,1,4,3,0,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,5,-4,1,-1,4,3,0,46,-1,47,-1,6,42,6,43,10,580,8791696,415,-4411430,3,0,0,1,1,14,-37,2,-1,1,0
14,31468,0,3,3,40,0,1,6,3,6,4,-1,-4,0,-1,0,0,0,-1,1,-1,1235,-4,-4,2,-1,4,1,-3,29,-37,37,-13,19,29,15,43,11,578,8791693,455,-4411430,3,0,0,1,1,14,-37,2,-1,1,0
15,35400,-1,2,7,40,0,1,2,1,5,4,-1,-4,0,-1,0,0,0,-1,1,-1,1235,-4,-3,-1,-1,4,3,3,34,-17,28,8,3,0,12,41,10,582,8791733,456,-4411431,3,0,0,1,1,14,-37,2,-1,1,0
16,39331,-1,2,3,40,0,1,4,0,0,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,-2,-2,-1,4,4,3,5,46,-8,42,37,1,6,51,38,9,583,8791731,496,-4411431,3,0,0,1,1,14,-37,2,-1,1,0
17,43262,0,2,4,40,0,1,5,1,7,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,-2,-2,-4,1,5,0,-11,38,-15,8,22,15,-15,31,40,7,581,8791771,497,-4411432,3,0,0,1,1,14,-37,2,-1,1,0
18,47192,0,2,5,40,0,1,5,2,4,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,-1,-2,-6,1,4,1,7,40,-21,27,36,8,-18,42,38,7,585,8791734,849,15765,3,0,0,1,1,14,-37,2,-1,1,0
19,51122,1,1,5,40,0,1,5,3,8,4,-1,-4,0,-1,0,0,0,-1,1,-1,1235,-72,-3,-6,1,5,-1,-6,16,-29,10,19,11,-12,41,38,7,584,8791732,889,15765,303,215,129794,80,-32,14,-37,2,-1,1,0
20,55053,0,1,8,40,0,1,1,4,7,4,-1,-4,0,-1,0,0,0,-1,1,-1,1235,-72,-3,-8,3,4,3,1,46,-29,25,46,10,-36,41,37,8,586,8791772,888,15764,2,0,0,0,1,14,-37,2,-1,1,0
21,58984,1,1,5,40,0,1,6,3,4,4,-1,-4,0,-1,0,0,0,-1,1,-1,1235,-72,-3,-4,0,4,4,10,32,-31,41,22,23,25,40,37,7,584,8791812,889,15766,2,0,0,0,1,14,-37,2,-1,1,0
22,62916,1,0,7,40,0,1,4,2,11,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,-73,-4,-4,-3,5,3,0,34,-40,31,-10,16,-9,7,37,8,584,8791811,929,15762,2,0,0,0,1,14,-37,2,-1,1,0
23,66851,0,0,8,40,0,1,0,1,7,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,-71,-3,-4,0,5,2,7,44,-34,28,26,32,-3,11,37,6,587,8791815,969,15761,2,0,0,0,1,14,-37,2,-1,1,0
24,70786,1,0,8,40,0,1,2,0,12,4,-1,-4,0,-1,0,0,0,-1,1,-1,1232,-72,-3,-4,-2,5,2,0,25,-34,29,-2,24,10,25,38,9,586,8791811,1009,15762,2,0,0,0,1,3,-2,0,0,80,0
25,74720,0,-1,11,40,0,1,-2,0,12,4,-1,-4,0,-1,0,0,0,-1,1,-1,1232,-72,-3,-7,-1,4,1,15,42,-35,13,24,25,-33,20,37,7,589,8791774,1393,-4427182,2,0,0,0,1,3,-2,0,0,80,0
26,80622,1,-1,8,40,0,1,1,0,9,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,-81,-4,-7,1,3,1,8,45,-37,25,30,17,1,58,34,7,589,8791774,1433,-4427182,2,0,0,0,1,3,-2,0,0,80,0
27,86524,1,-2,10,40,0,1,0,-3,14,4,-1,-4,0,-1,0,0,0,-1,1,-1,1234,-81,-4,-9,0,3,-3,-15,25,-41,-28,27,-3,-38,41,35,7,587,8791814,1433,-4427183,2,0,0,0,1,3,-2,0,0,80,0
28,92427,0,-2,11,40,0,1,-3,-3,10,4,-1,-4,0,-1,0,0,0,-1,1,-1,1233,-80,-3,-8,0,4,0,-1,33,-30,-7,40,17,-26,40,33,6,587,8791816,1473,-4427184,2,0,0,0,1,3,-2,0,0,80,0
29,98330,2,-1,8,40,0,1,1,-1,9,4,-1,-4,0,-1,0,0,0,-1,1,-1,1232,-81,-4,-9,4,2,0,-5,39,-35,-9,80,0,13,91,30,6,585,8791814,1513,-4427183,2,0,0,0,1,3,-2,0,0,80,0
30,104232,1,-1,10,40,0,1,-3,-3,14,4,-1,-4,0,-1,0,0,0,-1,1,-1,1232,-81,-3,-13,3,3,-3,-11,44,-22,-59,60,-17,-53,67,31,8,587,8791854,1513,-4427184,2,0,0,0,1,3,-2,0,0,80,0
10,0,3,4,40,0,0,-1,1,0,-1,-1,-4,0,0,0,0,0,0,1,1,0,1233,-1,2,0,6,-7,-6,2,-28,-7,1,-1,2,52,92,53,52,4,5,0,6,2,0,0,0,1,3,-2,0,0,80,0
11,-1,4,3,37,0,0,-1,6,0,-2,-1,-4,0,0,0,0,0,0,1,1,0,1233,-1,2,3,5,-7,-6,12,-36,-2,32,-8,31,102,90,54,49,1,45,0,7,2,0,0,0,1,3,-2,0,0,80,0
12,-2,4,4,40,0,0,-1,3,1,3,-1,-4,0,0,0,0,0,0,1,1,0,1232,-2,1,3,2,-6,-6,5,-38,-5,18,-37,16,76,45,54,50,1,45,-37,423,2,0,0,0,1,3,-2,0,0,80,0
13,1965,3,4,39,0,0,-1,3,2,-2,-1,-4,0,0,0,0,0,0,1,1,0,1233,-26,1,3,5,-7,-7,10,-35,-1,20,-15,3,76,67,54,47,4,47,3,423,2,0,0,0,1,3,-2,0,0,80,0
14,3933,4,4,37,0,0,-1,7,2,-1,-1,-4,0,0,0,0,0,0,1,1,0,1233,-27,1,5,3,-6,-7,4,-56,2,27,-31,28,115,55,56,46,0,87,2,425,2,0,0,0,1,3,-2,0,0,80,0
15,5902,3,4,40,0,0,-1,4,1,1,-1,-4,0,0,0,0,0,0,1,1,0,1233,-28,1,2,4,-5,-10,-14,-42,1,-20,-23,-1,53,64,54,47,2,127,1,424,2,0,0,0,1,28,-19,-19,1,3,1
16,7871,2,5,39,0,0,-1,4,4,-5,-1,-4,0,0,1,0,0,0,1,1,0,1233,-28,1,5,3,-6,-4,10,-38,-3,44,-34,11,93,55,55,45,3,167,1,425,2,0,0,0,1,28,-19,-19,1,3,1
