loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9088456,-2,18,5,0,0,0,-4,-8,0,0,0,10,3,2,1000,-1,14,0,0,1667,164,506,620,1,1,-1,0,1,0,100,-14,1993,210,189,205,148,472,304,463,290,,,,,,,,,,,
1,9090426,-2,20,0,0,0,0,-2,2,0,0,0,10,3,2,1000,-1,14,0,0,1666,166,506,619,5,-1,-3,6,-8,-5,109,22,1967,232,189,205,149,472,304,503,288,3,7,0,1,1,28,126911782,126911792,9343,1,179
2,9092397,0,22,1,0,0,0,3,4,0,0,0,10,3,2,1000,-1,14,0,0,1665,162,505,618,1,2,-2,-6,19,20,138,20,1973,262,220,205,150,470,303,543,288,3,7,0,1,1,28,126911782,126911792,9343,1,179
3,9094368,-1,20,6,0,0,0,-3,-3,0,0,0,10,3,2,1000,-1,14,0,0,1666,80,505,619,0,-2,0,5,-15,-13,114,-34,1982,201,170,211,146,472,303,583,287,3,7,0,1,1,28,126911782,126911792,9343,1,179
4,9096340,-1,22,1,0,0,0,0,4,0,0,0,10,3,2,1000,-1,14,0,0,1666,81,504,623,1,-1,0,-4,52,-7,170,-11,1995,231,189,207,148,473,343,582,289,3,7,0,1,1,28,126911782,126911792,9343,1,179
5,9098313,1,23,-1,0,0,0,5,5,0,0,0,10,3,2,1000,-1,14,0,0,1666,80,503,622,-3,-1,-2,11,-33,-18,146,-38,2018,258,179,214,146,471,383,581,288,3,7,0,1,1,28,126911782,126911792,9343,1,179
6,9100287,0,22,5,0,0,0,-1,1,0,0,0,10,3,2,1000,-1,14,0,0,1666,81,504,618,4,1,-6,10,34,-21,132,5,1979,209,184,208,149,473,423,580,289,3,7,0,1,1,28,126911782,126911792,9343,1,179
7,9102262,-2,22,0,0,0,0,-4,4,0,0,0,10,2,2,1000,-1,14,0,0,1665,80,505,618,6,-3,-4,20,-8,-21,158,15,1996,229,181,206,147,473,424,620,288,3,7,0,1,1,28,126911782,126911792,9343,1,179
8,9104238,-1,23,-1,0,0,0,1,6,0,0,0,10,2,2,1000,-1,14,0,0,1665,79,504,617,4,-2,-17,19,14,-6,160,-3,2011,244,182,211,146,471,387,652,4560265,3,7,0,1,1,28,126911782,126911792,9343,1,179
9,9108184,-2,22,6,0,0,0,-5,1,0,0,0,10,2,2,1000,-1,14,0,0,1665,79,505,614,8,-2,-4,2,7,-15,126,22,1970,203,183,205,144,469,427,649,4560262,3,7,0,1,1,28,126911782,126911792,9343,1,179
10,9112126,56,85,19,1,-1,-1,-7,-2,7,5,40,10,2,2,1000,-1,14,0,0,1665,82,502,614,6,-2,-10,10,9,-11,144,9,1997,223,182,211,145,489,426,658,4560257,3,7,0,1,1,28,126911782,126911792,9343,1,179
11,9116067,57,86,13,1,-1,-1,1,1,7,5,40,10,2,2,1000,-1,14,0,0,1665,81,502,619,3,-2,-5,25,-19,-11,122,-39,1974,233,182,212,145,489,466,659,4560259,3,7,0,1,1,28,126911782,126911792,9343,1,179
12,9120007,57,87,19,1,-1,-1,0,-1,7,5,40,10,2,2,1000,-1,14,0,0,1665,80,501,612,7,-2,-16,23,25,-13,111,-15,1992,213,182,212,144,488,506,659,4560258,3,7,0,1,1,28,126911782,126911792,9343,1,179
13,9123948,57,89,19,1,-1,-1,-2,3,7,5,40,10,2,2,1000,-1,14,0,0,1664,81,501,612,6,-2,-11,33,-16,-32,105,-7,2012,235,174,212,140,490,509,623,4560504,3,7,0,1,1,28,126911782,126911792,9343,1,179
14,9127888,55,88,13,1,-1,-1,-5,4,7,5,40,10,2,2,1000,-1,14,0,0,1664,82,501,619,7,-1,-3,29,19,-40,145,-11,1991,224,172,211,143,492,549,624,4560505,3,7,0,1,1,28,126911782,126911792,9343,1,179
15,9131827,57,89,13,1,-1,-1,-1,5,7,5,40,10,2,2,1000,-1,14,0,0,1664,81,500,618,4,-1,-16,45,-2,-20,131,-28,2030,265,173,215,140,489,589,625,4560506,3,7,0,1,1,28,126911782,126911792,9343,1,179
16,9135765,55,90,20,1,-1,-1,-7,9,7,5,40,10,2,2,1000,-1,14,0,0,1663,83,501,618,-1,1,-10,38,-32,-49,134,-21,2042,255,137,213,137,490,593,665,4560507,3,7,0,1,1,28,126911782,126911792,9343,1,179
17,9139702,54,89,13,1,-1,-1,-7,10,7,5,40,10,2,2,1000,-1,14,0,0,1662,84,502,618,8,-1,-14,47,-1,-25,114,-27,2009,219,140,213,136,493,594,628,4560571,3,7,0,1,1,28,126911782,126911792,9343,1,179
18,9145607,55,86,13,1,-1,-1,-3,0,7,5,40,10,2,2,1000,-1,14,0,0,1662,83,504,615,6,-1,-18,39,-9,-31,86,-11,2008,270,139,217,130,489,634,628,4560570,3,7,0,1,1,28,126911782,126911792,9343,1,179
19,9151513,54,85,20,1,-1,-1,-8,-1,7,5,40,10,2,2,1000,-1,14,0,0,1662,84,505,609,5,0,-14,38,-16,-36,98,24,2012,209,139,211,133,490,674,627,4560568,3,7,0,1,1,28,126911782,126911792,9343,1,179
20,9157420,54,84,13,1,-1,-1,-4,-1,7,5,40,10,2,2,1000,-1,14,0,0,1662,85,505,617,7,-1,-10,46,9,-32,104,-22,1991,239,133,213,131,490,714,626,4560570,3,7,0,1,1,28,126911782,126911792,9343,1,179
21,9163328,55,85,13,1,-1,-1,-2,2,7,5,40,10,2,2,1000,-1,14,0,0,1661,86,504,617,3,-2,-13,34,8,-65,109,5,1987,244,160,214,138,490,711,666,4560569,3,7,0,1,1,28,126911782,126911792,9343,1,179
22,9169237,53,85,19,1,-1,-1,-6,2,7,5,40,10,2,2,1000,-1,14,0,0,1660,87,504,617,1,2,-10,42,-8,-20,104,-10,2032,252,124,213,131,492,714,706,4560568,3,7,0,1,1,28,126911782,126911792,9343,1,179
23,9175147,53,86,12,1,-1,-1,-5,6,7,5,40,10,2,2,1000,-1,14,0,0,1660,88,503,624,0,-2,-7,48,-16,-35,132,-29,2004,248,138,211,134,489,754,705,4560570,3,7,0,1,1,28,126911782,126911792,9343,1,179
24,9181058,55,84,14,1,-1,-1,-1,-1,7,5,40,10,2,2,1000,-1,14,0,0,1660,86,504,620,3,2,-16,43,-9,-25,77,-27,2013,285,136,215,134,488,794,705,4560568,3,7,0,1,1,28,126911782,126911792,9343,1,179
25,9186968,53,84,19,1,-1,-1,-7,4,7,5,40,-19,2,2,1000,-1,14,0,0,1659,88,506,620,-1,-1,-13,50,-21,-42,85,10,2061,288,111,210,130,489,798,668,4560664,3,7,0,1,1,28,126911782,126911792,9343,1,179
26,9194847,55,85,11,1,-1,-1,-1,6,7,5,40,-19,2,2,1000,-1,14,0,0,1658,86,505,619,6,1,-14,45,-13,-16,92,-9,1993,288,139,209,134,490,796,708,4560663,3,7,0,1,1,28,126911782,126911792,9343,1,179
27,9202726,54,86,14,1,-1,-1,-3,8,7,5,40,-19,2,2,1000,-1,14,0,0,1660,77,505,619,-2,-2,-13,41,-18,-50,103,-9,2027,278,113,207,135,492,795,748,4560664,3,7,0,1,1,28,126911782,126911792,9343,1,179
28,9210607,52,86,18,1,-1,-1,-7,11,7,5,40,-19,2,2,1000,-1,14,0,0,1660,78,505,618,5,0,-9,27,11,-40,119,35,2030,276,126,205,134,498,835,743,4560665,3,7,0,1,1,28,126911782,126911792,9343,1,179
29,9218491,52,88,11,1,-1,-1,-4,15,7,5,40,-19,2,2,1000,-1,14,0,0,1660,78,504,624,-2,-1,-8,58,-25,-50,133,-32,2033,281,119,209,132,495,875,742,4560666,3,7,0,1,1,28,126911782,126911792,9343,1,179
30,9226375,52,85,16,1,-1,-1,-7,5,7,5,40,-19,2,2,1000,-1,14,0,0,1659,74,504,626,-6,2,-8,34,-32,-41,133,-73,2033,216,105,210,132,499,874,782,4560667,3,7,0,1,1,28,126911782,126911792,9343,1,179
31,9234258,51,86,16,1,-1,-1,-8,10,7,5,40,-19,2,2,1000,-1,14,0,0,1658,75,505,626,-2,-1,-9,54,-33,-49,118,-8,2062,290,112,203,128,492,877,822,4560668,3,7,0,1,1,28,126911782,126911792,9343,1,179
