loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7460164,6,10,-2,0,0,0,1,0,0,0,0,11,2,1,1000,3,8,0,0,1186,70,-294,559,-1,1,0,0,0,-2,33,-10,2064,193,148,215,183,277,202,302,232,,,,,,,,,,,
1,7462132,5,14,1,0,0,0,-4,10,0,0,0,11,2,1,1000,3,8,0,0,1185,69,-293,556,-2,2,-3,-1,25,8,39,36,2064,223,113,211,183,275,205,342,232,3,6,0,1,1,28,126911726,776362488,9322,0,2554
2,7464101,6,11,1,0,0,0,-1,-3,0,0,0,11,2,1,1000,3,8,0,0,1180,68,-294,556,1,2,-2,2,15,28,29,4,2003,204,82,220,186,275,206,343,272,3,6,0,1,1,28,126911726,776362488,9322,0,2554
62,6,0,5,-3,40,0,1,-2,-2,0,0,-3,0,0,0,0,0,0,0,2,1186,-1,1,1,-27,-30,-9,-25,2,-23,28,4,1,52,50,92,53,0,0,0,0,3,6,0,1,1,28,126911726,776362488,9322,0,2554
63,5,-1,7,0,40,0,1,-4,8,0,0,-3,0,0,0,0,0,0,0,2,1186,-1,-1,-2,-26,-33,-11,-18,14,-27,82,3,51,23,45,92,48,3,40,0,-1,3,6,0,1,1,28,126911726,776362488,9322,0,2554
64,4,0,7,-1,40,0,1,0,5,0,0,-3,0,0,0,0,0,0,0,2,1187,123,-1,-4,-24,-31,-8,-19,18,1,52,-5,20,37,48,92,50,4,43,40,-1,3,6,0,1,1,28,126911726,776362488,9322,0,2554
65,4,1,5,-3,40,0,1,2,1,0,0,-3,0,0,0,0,0,0,0,2,1187,122,1,-2,-25,-31,-7,-48,3,-7,33,-1,10,67,50,93,52,1,83,39,-1,3,6,0,1,1,28,126911726,776362488,9322,0,2554
66,4,0,8,-1,40,0,1,-2,12,0,0,-3,0,0,0,0,0,0,0,2,1182,123,0,-1,-26,-32,-7,-35,9,16,33,-1,67,52,78,55,49,1,84,41,39,3,6,0,1,1,28,126911726,776362488,9322,0,2554
67,5,-1,8,-1,40,0,1,-2,9,0,0,-3,0,0,0,0,0,0,0,2,1182,124,0,-2,-25,-30,-7,-25,1,-7,28,9,26,50,63,74,48,4,47,73,3745867,3,6,0,1,1,28,126911726,776362488,9322,0,2554
68,1974,2,8,-2,40,0,1,5,9,0,0,-3,0,0,0,0,0,0,0,2,1182,122,0,-1,-26,-32,-5,-61,19,4,38,4,86,94,73,65,49,1,87,73,3745867,3,6,0,1,1,28,126911726,776362488,9322,0,2554
69,3944,1,11,-1,40,0,1,1,17,0,0,-3,0,0,0,0,0,0,0,2,1183,104,1,-2,-25,-31,-9,-45,20,15,48,49,56,92,43,67,48,-1,87,113,3745866,3,6,0,1,1,28,126911726,776362488,9322,0,2554
70,5914,0,9,-1,40,0,1,0,9,0,0,-3,0,0,0,0,0,0,0,2,1182,105,1,-1,-25,-31,-6,-51,32,0,46,-19,71,40,47,68,47,2,89,153,3745866,3,6,0,1,1,28,126911726,776362488,9322,0,2554
71,7885,0,7,-2,40,0,1,-1,9,0,0,-3,0,0,0,0,0,0,0,2,1182,105,2,-1,-25,-30,-9,-61,-7,1,38,15,54,71,47,67,48,1,129,152,3745866,3,6,0,1,1,28,126911726,776362488,9322,0,2554
72,9856,0,8,0,40,0,1,-3,14,0,0,-3,0,0,0,0,0,0,0,2,1182,105,1,-2,-24,-31,-7,-45,28,1,81,-2,98,39,43,67,43,2,169,152,3745865,3,6,0,1,1,28,126911726,776362488,9322,0,2554
73,11829,1,8,-2,40,0,1,1,9,0,0,-3,0,0,0,0,0,0,0,2,1182,105,1,-1,-25,-30,-6,-52,32,0,45,6,71,75,47,67,46,-1,209,149,3745867,3,6,0,1,1,28,126911726,776362488,9322,0,2554
74,13803,1,7,-2,40,0,1,-1,6,0,0,-3,0,0,0,0,0,0,0,2,1183,52,0,0,-24,-30,-7,-49,11,-6,67,-27,84,30,54,69,44,1,207,189,3745867,3,6,0,1,1,28,126911726,776362488,9322,0,2554
75,15778,-1,9,0,40,0,1,-5,10,0,0,-3,0,0,0,0,0,0,0,2,1182,53,1,-1,-25,-30,-7,-51,59,-19,55,32,87,71,16,66,45,1,211,152,3745931,3,6,0,1,1,28,126911726,776362488,9322,0,2554
76,19721,-1,8,-1,40,0,1,-2,2,0,0,-3,-1,0,0,0,0,0,0,2,1182,53,2,0,-25,-29,-6,-56,27,-23,15,-14,46,50,36,66,45,1,251,152,3745933,3,6,0,1,1,28,126911726,776362488,9322,0,2554
77,23665,1,8,-2,40,0,1,3,3,0,0,-3,-1,0,0,0,0,0,0,2,1182,52,3,0,-26,-28,-8,-99,63,-34,36,7,101,103,27,66,46,-2,291,151,3745933,3,6,0,1,1,19,29,5,2,0,3
78,27609,0,11,-1,40,0,1,0,11,0,0,-3,0,0,0,0,0,0,0,2,1186,51,3,-2,-25,-28,-9,-77,64,-4,40,48,73,114,5,62,45,-4,293,191,3745933,3,6,0,1,1,19,29,5,2,0,3
79,31553,-1,10,-3,40,0,1,0,3,0,0,-3,0,0,0,0,0,0,0,2,1189,139,-6,-2,-25,-28,-8,-85,65,0,1,26,48,108,-37,57,45,-5,296,193,3745973,3,6,0,1,1,19,29,5,2,0,3
