loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9039564,8,21,2,0,0,0,-2,-5,0,0,0,10,1,1,1000,6,16,0,0,1219,282,-254,644,1,1,-1,0,2,0,116,-49,2033,199,148,229,162,344,204,392,265,,,,,,,,,,,
1,9041532,8,21,2,0,0,0,-2,-1,0,0,0,10,1,1,1000,6,16,0,0,1218,284,-254,644,2,2,-5,5,5,23,116,-32,2033,214,148,229,162,343,204,356,1003,3,7,0,1,1,27,126911749,126911752,9318,3,654
2,9043500,9,22,-1,0,0,0,1,4,0,0,0,10,1,1,1000,6,16,0,0,1218,283,-255,646,1,0,0,11,25,23,161,-40,2082,233,144,229,158,342,244,356,1004,3,7,0,1,1,27,126911749,126911752,9318,3,654
3,9045465,9,19,-4,0,0,0,2,5,0,0,0,10,1,1,1000,6,16,0,0,1218,283,-255,646,1,0,-2,7,16,24,130,-50,2028,223,139,229,162,354,245,356,1007,3,7,0,1,1,27,126911749,126911752,9318,3,654
4,9047430,7,18,0,0,0,0,-2,2,0,0,0,10,1,1,1000,6,16,0,0,1218,284,-255,644,2,1,-1,-10,-2,13,119,-45,2025,193,145,229,164,355,285,356,1006,3,7,0,1,1,27,126911749,126911752,9318,3,654
5,9049395,7,19,-2,0,0,0,-1,6,0,0,0,10,1,1,1000,6,16,0,0,1218,284,-255,646,1,-1,4,-4,20,10,149,-47,2048,208,141,229,161,357,325,356,1007,3,7,0,1,1,27,126911749,126911752,9318,3,654
6,9051362,7,19,-3,0,0,0,-2,6,0,0,0,10,2,1,1000,6,16,0,0,1219,202,-255,646,0,0,1,-14,25,0,138,-41,2036,199,158,227,162,355,321,396,1004,3,7,0,1,1,27,126911749,126911752,9318,3,654
7,9053330,6,18,-1,0,0,0,-4,6,0,0,0,10,2,1,1000,6,16,0,0,1219,201,-254,645,0,1,9,-14,37,1,123,-44,2031,188,150,228,164,357,361,396,1003,3,7,0,1,1,27,126911749,126911752,9318,3,654
8,9055298,7,19,-3,0,0,0,-2,8,0,0,0,10,2,1,1000,6,16,0,0,1219,200,-255,647,-1,-1,1,-9,20,-4,162,-42,2060,210,153,227,164,358,401,396,1003,3,7,0,1,1,27,126911749,126911752,9318,3,654
9,9057266,6,17,-2,0,0,0,-4,2,0,0,0,10,2,1,1000,6,16,0,0,1219,201,-254,646,2,0,7,-15,23,3,102,-43,1995,179,155,227,166,358,364,428,-4534524,3,7,0,1,1,27,126911749,126911752,9318,3,654
4078,154,-54,32,-31,173,102,198,133,40,1968,-3,1,0,0,-6,8,0,0,0,0,1221,0,2,0,0,0,-1,-1,-4,-5,1,32,14,57,34,56,57,3,2,80,0,3,7,0,1,1,27,126911749,126911752,9318,3,654
4079,151,-54,29,-32,173,102,200,135,40,1967,-3,4,0,0,-6,8,0,0,0,0,1221,0,2,1,-42,-2,-2,1,-5,-6,0,54,5,67,62,49,125,49,-1,80,-4,3,7,0,1,1,27,126911749,126911752,9318,3,654
4080,147,-54,30,-32,173,102,200,132,35,1967,-3,4,0,0,-6,8,0,0,0,0,1221,-1,2,1,-22,-1,3,2,7,6,-4,43,-1,62,48,52,91,45,39,80,-6,3,7,0,1,1,27,126911749,126911752,9318,3,654
4081,143,-57,29,-31,173,102,200,127,32,1967,-3,4,0,0,-6,8,0,0,0,0,1221,1,3,0,-32,-1,-2,-14,2,-5,-27,60,-63,21,59,50,113,49,79,80,-5,3,7,0,1,1,27,126911749,126911752,9318,3,654
4082,139,-53,30,-33,173,102,200,136,38,1967,-3,4,0,0,-6,8,0,0,0,0,1221,-1,2,2,-28,-1,0,5,-13,6,22,45,56,103,50,51,95,48,119,80,-6,3,7,0,1,1,27,126911749,126911752,9318,3,654
4083,135,-54,28,-30,173,102,200,132,31,1967,-3,4,0,0,-6,8,0,0,0,0,1220,0,2,4,-32,0,1,-4,-20,26,6,5,-3,-6,15,52,104,49,118,120,-6,3,7,0,1,1,27,126911749,126911752,9318,3,654
4084,131,-54,28,-31,173,102,200,136,35,1967,-3,4,0,0,-6,8,0,0,0,0,1220,0,2,5,-31,-1,1,29,-20,6,38,25,64,64,32,51,97,49,158,120,-4,3,7,0,1,1,27,126911749,126911752,9318,3,654
4085,127,-53,27,-33,173,102,200,135,30,1967,-3,4,0,0,-6,8,0,0,0,0,1221,-11,1,4,-30,2,2,13,-22,24,9,18,30,28,42,48,100,49,155,160,-3,3,7,0,1,1,27,126911749,126911752,9318,3,654
128,9102543,8,21,2,0,0,0,-2,-4,0,0,0,9,2,2,1000,6,16,0,0,1219,147,-263,644,0,1,-2,0,1,-3,92,-52,2024,207,148,239,163,344,205,394,264,3,7,0,1,1,27,126911749,126911752,9318,3,654
129,9104511,8,22,3,0,0,0,-2,1,0,0,0,9,2,1,1000,6,16,0,0,1219,148,-264,645,0,-1,2,9,-9,3,111,-52,2045,206,148,239,161,345,245,394,265,3,7,0,1,1,27,126911749,126911752,9318,3,654
130,9106479,8,21,1,0,0,0,-2,-2,0,0,0,9,2,1,1000,6,16,0,0,1219,148,-264,647,2,2,0,6,10,13,110,-52,2041,228,146,239,161,343,285,395,265,3,7,0,1,1,27,126911749,126911752,9318,3,654
