loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7915415,0,30,1,0,0,0,-2,0,0,0,0,11,1,2,1000,0,20,0,0,1253,247,-390,686,0,0,-1,0,0,-2,137,3,2044,278,168,275,158,423,234,418,240,,,,,,,,,,,
1,7917384,0,30,2,0,0,0,-2,0,0,0,0,11,1,2,1000,0,20,0,0,1254,152,-390,686,0,0,0,2,-3,-13,137,3,2050,279,168,273,157,424,236,458,239,3,0,0,1,1,,,,,,
2,7919353,-1,30,0,0,0,0,-2,1,0,0,0,11,1,2,1000,0,20,0,0,1253,150,-390,686,3,1,0,3,-6,-2,133,10,2038,278,174,274,159,424,236,498,239,3,0,0,1,1,,,,,,
3,7921323,0,30,2,0,0,0,-1,0,0,0,0,11,1,2,1000,0,20,0,0,1253,149,-390,683,0,-1,-3,20,4,-1,133,6,2058,285,171,273,159,423,276,497,238,3,0,0,1,1,,,,,,
4,7923293,-1,29,2,0,0,0,-3,-3,0,0,0,11,1,2,1000,0,20,0,0,1253,150,-390,683,1,1,-1,-4,-7,-5,116,16,2024,268,174,273,159,424,316,498,238,3,0,0,1,1,,,,,,
5,7925262,-1,28,2,0,0,0,-3,-3,0,0,0,11,1,2,1000,0,20,0,0,1253,151,-389,683,0,-1,-4,14,8,-2,128,14,2034,276,171,272,159,424,356,498,237,3,0,0,1,1,,,,,,
6,7927232,1,28,0,0,0,0,-1,-2,0,0,0,11,1,2,1000,0,20,0,0,1254,204,-390,683,2,0,-3,9,-5,-11,115,19,2017,289,183,270,161,424,354,538,236,3,0,0,1,1,,,,,,
7,7929202,1,29,0,0,0,0,-1,-2,0,0,0,11,1,2,1000,0,20,0,0,1253,203,-390,682,1,-1,-3,6,3,-13,122,20,2025,280,175,271,160,425,354,578,237,3,0,0,1,1,,,,,,
8,7931171,1,28,2,0,0,0,-2,-4,0,0,0,11,1,2,1000,0,20,0,0,1252,204,-390,682,-1,0,-3,11,-2,-15,128,-5,2025,271,170,271,159,427,356,541,269,3,0,0,1,1,,,,,,
9,7935109,0,27,1,0,0,0,-3,-4,0,0,0,11,1,2,1000,0,20,0,0,1252,204,-390,684,0,-1,-5,17,10,-15,131,7,2018,275,169,270,159,427,396,540,269,3,0,0,1,1,,,,,,
10,7939048,1,28,1,0,0,0,0,-3,0,0,0,11,1,2,1000,0,20,0,0,1252,203,-390,684,-1,0,-2,20,-3,-24,138,-10,2044,284,170,273,157,426,436,539,271,3,0,0,1,1,,,,,,
11,7942987,0,28,1,0,0,0,-1,-4,0,0,0,11,1,2,1000,0,20,0,0,1251,201,-391,684,0,0,-4,16,1,-15,129,-7,2031,275,168,272,158,426,435,579,271,3,0,0,1,1,,,,,,
12,7946927,0,28,2,0,0,0,-1,-5,0,0,0,11,1,2,1000,0,20,0,0,1250,203,-391,684,-2,0,-1,16,-4,-37,128,-10,2048,274,162,275,157,428,438,619,270,3,0,0,1,1,,,,,,
13,7950867,0,29,1,0,0,0,-1,-4,0,0,0,11,1,2,1000,0,20,0,0,1250,203,-391,686,0,0,1,10,24,-20,131,-10,2034,274,163,273,157,426,478,620,269,3,0,0,1,1,,,,,,
14,7954806,1,30,1,0,0,0,1,-3,0,0,0,11,1,2,1000,0,20,0,0,1250,203,-391,687,-3,0,-1,27,3,-22,137,-19,2056,280,163,275,155,424,518,620,269,3,0,0,1,1,,,,,,
15,7958746,2,31,1,0,0,0,2,-4,0,0,0,11,1,2,1000,0,20,0,0,1250,202,-392,686,0,-1,0,13,7,-26,132,-14,2056,284,164,274,156,423,558,619,269,3,0,0,1,1,,,,,,
16,7962686,2,31,3,0,0,0,1,-3,0,0,0,11,1,2,1000,0,20,0,0,1249,204,-392,686,-3,1,0,17,10,-31,137,-19,2067,276,155,274,154,424,561,582,333,3,0,0,1,1,,,,,,
17,7968594,2,32,1,0,0,0,2,-2,0,0,0,11,1,2,1000,0,20,0,0,1248,205,-392,686,1,0,0,18,5,-13,136,-20,2049,276,159,272,155,422,560,622,333,3,0,0,1,1,,,,,,
18,7974502,2,34,1,0,0,0,3,1,0,0,0,11,1,2,1000,0,20,0,0,1248,205,-393,686,0,-1,-3,29,23,-11,160,-19,2085,284,156,273,152,421,600,623,334,3,0,0,1,1,,,,,,
19,7980409,2,34,2,0,0,0,3,-1,0,0,0,11,1,2,1000,0,20,0,0,1248,204,-392,686,0,0,1,18,-6,1,134,-19,2063,284,157,271,154,420,640,624,334,3,0,0,1,1,,,,,,
20,7986315,0,33,3,0,0,0,-1,-3,0,0,0,11,1,2,1000,0,20,0,0,1248,205,-391,685,0,0,-2,23,2,-17,145,0,2054,275,155,271,155,422,680,624,335,3,0,0,1,1,,,,,,
21,7992222,0,32,1,0,0,0,0,-4,0,0,0,11,1,2,1000,0,20,0,0,1247,206,-391,685,1,0,0,24,-9,-15,140,-9,2048,276,156,268,154,422,680,664,334,3,0,0,1,1,,,,,,
22,7998129,0,32,1,0,0,0,0,-4,0,0,0,11,1,2,1000,0,20,0,0,1247,205,-391,685,0,0,-5,33,5,-19,151,-6,2068,285,156,270,152,422,720,665,335,3,0,0,1,1,,,,,,
