loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,11447517,14,9,3,0,0,0,0,3,0,0,0,11,1,1,1000,9,5,0,0,1614,164,-436,646,0,-1,-2,-2,0,0,53,-81,2038,182,148,246,189,338,272,441,388,,,,,,,,,,,
1,11449486,14,7,2,0,0,0,-1,-5,0,0,0,11,1,1,1000,9,5,0,0,1614,164,-435,647,0,0,0,-14,9,-14,20,-81,2003,184,152,246,192,341,312,441,388,3,0,0,1,1,,,,,,
2,11451454,13,8,0,0,0,0,-4,2,0,0,0,11,1,2,1000,9,5,0,0,1613,167,-434,647,1,2,-2,-9,18,-1,36,-44,2020,197,144,243,190,338,310,481,389,3,0,0,1,1,,,,,,
3,11453422,14,7,-1,0,0,0,-1,-3,0,0,0,11,1,2,1000,9,5,0,0,1613,166,-434,647,-2,2,1,-7,18,0,24,-62,2013,207,145,244,188,337,350,481,390,3,0,0,1,1,,,,,,
4,11455390,15,6,2,0,0,0,1,-3,0,0,0,11,1,2,1000,9,5,0,0,1613,165,-434,644,2,1,-5,-18,2,0,1,-53,2024,205,150,243,194,337,390,481,389,3,0,0,1,1,,,,,,
5,11457358,14,6,0,0,0,0,-4,-4,0,0,0,11,1,2,1000,9,5,0,0,1612,164,-434,645,2,1,-2,-5,-12,34,11,-54,2018,175,124,242,191,339,393,521,389,3,0,0,1,1,,,,,,
6,11459326,14,7,-2,0,0,0,-1,0,0,0,0,11,1,2,1000,9,4,0,0,1611,166,-433,644,3,1,-4,-16,15,15,10,-18,2021,219,160,237,192,336,390,561,388,3,0,0,1,1,,,,,,
7,11461295,15,7,1,0,0,0,0,-3,0,0,0,11,1,2,1000,9,4,0,0,1611,165,-434,641,1,3,-3,-8,-19,24,-10,-36,2037,206,144,238,193,336,430,561,386,3,0,0,1,1,,,,,,
12,2,4,4,40,0,-2,-2,0,0,-6,-1,0,0,0,0,0,0,1,1,0,1617,0,1,29,12,-2,-18,17,-57,-38,4,0,8,58,21,90,-5739452,24,14,2,0,3,0,0,1,1,,,,,,
13,1971,6,4,35,0,-2,-2,6,3,-6,-1,0,0,0,0,0,0,1,1,0,1617,-1,1,31,12,-2,-18,31,-53,-35,36,0,52,106,15,93,-5739460,21,54,2,0,3,0,0,1,1,,,,,,
