loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,6839109,-6,10,1,0,0,0,-4,-7,0,0,0,11,1,1,1000,-3,8,0,0,1201,205,-182,693,1,1,-1,1,1,0,44,15,2043,206,198,174,158,326,246,292,222,,,,,,,,,,,
1,6841078,-7,10,1,0,0,0,-6,-5,0,0,0,11,1,1,1000,-3,8,0,0,1200,206,-182,693,1,2,-2,0,-13,6,35,35,2055,216,198,171,156,328,247,332,221,3,0,0,1,1,,,,,,
2,6843047,-6,11,0,0,0,0,-2,-2,0,0,0,11,1,1,1000,-3,8,0,0,1200,205,-183,694,1,0,0,25,8,7,46,-3,2073,211,196,175,153,328,287,333,222,3,0,0,1,1,,,,,,
3,6845015,-5,10,0,0,0,0,-2,-6,0,0,0,11,1,1,1000,-3,8,0,0,1200,204,-182,694,0,1,-2,2,-9,3,14,9,2049,219,199,174,156,327,327,334,221,3,0,0,1,1,,,,,,
4,6846982,-6,10,1,0,0,0,-6,-6,0,0,0,11,1,1,1000,-3,8,0,0,1200,205,-181,693,1,-1,-2,-8,-6,5,40,29,2055,211,197,172,157,326,367,334,220,3,0,0,1,1,,,,,,
5,6848950,-6,11,1,0,0,0,-5,-4,0,0,0,11,1,1,1000,-3,8,0,0,1198,201,-245,694,0,0,-4,-4,-6,15,45,20,2074,217,219,173,153,325,366,334,260,3,0,0,1,1,,,,,,
6,6850918,-5,13,-1,0,0,0,-2,-4,0,0,0,11,1,1,1000,-3,8,0,0,1197,203,-246,694,2,0,-3,-4,2,5,37,3,2033,202,208,173,157,328,366,374,261,3,0,0,1,1,,,,,,
7,6852885,-5,13,1,0,0,0,-3,-4,0,0,0,11,1,1,1000,-3,8,0,0,1197,202,-246,691,0,-1,-6,-14,-27,-2,31,12,2048,205,213,173,156,327,406,374,260,3,0,0,1,1,,,,,,
8,6854853,-5,14,3,0,0,0,-4,-3,0,0,0,11,1,1,1000,-3,8,0,0,1197,202,-247,690,2,-1,-3,-14,-15,-5,50,26,2064,203,209,170,155,327,369,406,-3435042,3,0,0,1,1,,,,,,
9,6858789,-6,12,0,0,0,0,-6,-6,0,0,0,11,1,1,1000,-3,8,0,0,1196,199,-246,691,4,-1,-4,-12,-25,6,38,14,2056,173,211,172,155,330,368,446,-3435041,3,0,0,1,1,7,-71,-160,122,290,223
10,6862725,-5,12,0,0,0,0,-5,-5,0,0,0,11,1,1,1000,-3,8,0,0,1194,201,-258,690,3,-2,-3,-14,-22,13,52,36,2056,170,204,171,156,332,369,446,-3435001,3,0,0,1,1,7,-71,-160,122,290,223
11,6866663,-3,12,4,0,0,0,-2,-3,0,0,0,11,1,1,1000,-3,8,0,0,1194,199,-259,685,3,-3,-8,-12,-46,10,33,23,2095,171,207,171,151,331,409,445,-3435001,3,0,0,1,1,7,-71,-160,122,290,223
12,6870602,-4,12,2,0,0,0,-6,-6,0,0,0,11,1,1,1000,-3,8,0,0,1194,200,-258,689,3,-1,3,-31,-26,13,46,43,2057,170,205,170,155,330,449,444,-3435003,3,0,0,1,1,7,-71,-160,122,290,223
13,6874541,-6,11,-1,0,0,0,-10,-6,0,0,0,11,1,1,1000,-3,8,0,0,1194,202,-257,691,5,0,-3,-7,-18,21,57,44,2042,170,204,170,157,330,489,445,-3435003,3,0,0,1,1,7,-71,-160,122,290,223
14,6878479,-4,12,3,0,0,0,-4,-2,0,0,0,11,1,1,1000,-3,8,0,0,1194,200,-258,686,1,-2,-5,7,-39,16,47,25,2100,170,205,173,153,331,529,445,-3435001,3,0,0,1,1,7,-71,-160,122,290,223
15,6882418,-3,11,3,0,0,0,-5,-6,0,0,0,11,1,1,1000,-3,8,0,0,1192,199,-240,684,4,1,-4,2,-25,0,38,23,2044,163,193,172,157,332,530,444,-3434961,3,0,0,1,1,7,-71,-160,122,290,223
16,6886357,-5,10,0,0,0,0,-11,-9,0,0,0,11,1,1,1000,-3,8,0,0,1192,201,-239,686,4,1,-3,-7,0,5,59,53,2024,167,198,169,160,333,493,508,-6886010,3,0,0,1,1,7,-71,-160,122,290,223
55,125,-73,159,122,147,110,40,1968,1,3,2,0,6,10,0,0,0,0,0,0,1204,-2,-3,5,0,-1,9,4,13,20,-16,57,0,163,163,160,164,80,2,4,4,3,0,0,1,1,7,-71,-160,122,290,223
56,125,-72,158,121,147,110,40,1970,0,3,2,0,6,10,0,0,0,0,0,0,1204,-3,-4,7,-1,-1,12,25,-5,33,-31,39,15,170,163,163,162,80,42,2,4,3,0,0,1,1,7,-71,-160,122,290,223
57,127,-75,156,120,147,110,40,1963,-6,3,2,0,6,10,0,0,0,0,0,0,1203,-1,-2,9,2,0,13,13,-20,44,-40,40,38,101,159,163,162,85,43,42,3,3,0,0,1,1,7,-71,-160,122,290,223
58,129,-75,157,122,147,110,40,1965,1,3,2,0,6,10,0,0,0,0,0,0,1203,-1,-2,6,-2,-1,9,16,-7,34,-17,43,63,135,158,162,160,86,83,43,4,3,0,0,1,1,7,-71,-160,122,290,223
59,130,-74,158,120,147,110,40,1967,2,3,2,0,6,10,0,0,0,0,0,0,1203,-2,-4,9,0,0,15,53,-36,36,-23,12,75,118,158,166,157,86,123,43,4,3,0,0,1,1,7,-71,-160,122,290,223
60,132,-74,155,120,147,110,40,1963,-6,3,2,0,6,10,-1,0,0,0,0,0,1203,-2,-2,8,-1,2,8,12,-38,27,-52,36,13,125,161,162,164,86,163,42,3,3,0,0,1,1,7,-71,-160,122,290,223
61,135,-75,156,123,147,110,40,1962,-1,3,2,0,6,10,-1,0,0,0,0,0,1202,-1,-1,8,-3,2,11,31,-55,37,-35,37,66,140,157,162,157,85,164,82,2,3,0,0,1,1,8,-32,32,-45,8,6
62,138,-74,157,120,147,110,40,1965,4,3,2,0,6,10,-1,0,0,0,0,0,1201,-2,-2,7,1,2,8,25,-23,43,-42,54,9,162,159,159,163,80,164,45,98,3,0,0,1,1,8,-32,32,-45,8,6
