loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8554114,1,12,-6,0,0,0,-2,-1,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-393,677,1,0,4,0,0,2,53,11,2044,220,158,196,180,302,225,311,242,,,,,,,,,,,
1,8556082,1,12,-3,0,0,0,-1,0,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-393,672,2,0,-1,7,-8,6,46,11,2052,213,158,196,180,301,265,311,243,3,0,0,1,1,,,,,,
2,8558051,2,11,-1,0,0,0,1,0,0,0,0,1,0,-3,1000,2,8,0,0,1210,181,-393,671,0,0,4,13,-15,2,36,11,2071,216,160,195,178,303,305,310,244,3,0,0,1,1,,,,,,
3,8560020,0,10,-6,0,0,0,-3,-3,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-393,676,2,1,3,-1,-7,-8,50,11,2029,215,159,195,180,302,345,311,243,3,0,0,1,1,,,,,,
4,8561988,0,9,-3,0,0,0,-4,-3,0,0,0,1,0,-3,1000,2,8,0,0,1210,183,-392,671,2,0,-2,-5,-1,4,27,14,2034,200,158,195,179,302,385,312,244,3,0,0,1,1,,,,,,
5,8563955,2,10,-3,0,0,0,-1,0,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-392,672,1,0,4,16,-19,-1,54,10,2079,222,156,194,173,301,425,312,245,3,0,0,1,1,,,,,,
6,8565922,1,11,-6,0,0,0,-4,-2,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-393,676,1,-1,0,5,-10,-6,59,12,2045,223,156,194,178,300,465,314,244,3,0,0,1,1,,,,,,
7,8567886,0,10,-1,0,0,0,-5,-4,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-393,670,1,0,-4,-2,-17,0,15,12,2029,193,159,194,179,303,505,315,244,3,0,0,1,1,,,,,,
8,8569851,1,11,-2,0,0,0,-4,-2,0,0,0,1,0,-3,1000,2,8,0,0,1210,182,-393,673,0,0,5,-4,-3,-5,40,9,2051,208,156,194,175,303,468,347,-4292560,3,0,0,1,1,,,,,,
9,8571817,1,11,-1,0,0,0,-6,-2,0,0,0,1,0,-3,1000,2,8,0,0,1209,181,-393,672,-2,0,-1,-8,-5,1,23,21,2040,198,155,193,178,304,466,387,-4292561,3,0,0,1,1,221,-155,122,40,3936,0
10,8573784,1,11,4,0,0,0,-5,-4,0,0,0,1,0,-3,1000,2,8,0,0,1209,181,-392,667,0,-1,2,-2,-24,-6,7,30,2049,191,159,193,179,306,506,386,-4292561,3,0,0,1,1,221,-155,122,40,3936,0
11,8575751,0,9,-1,0,0,0,-5,-6,0,0,0,1,0,-3,1000,2,8,0,0,1210,175,-391,668,5,-1,1,1,-25,17,12,18,2031,168,163,193,178,306,505,426,-4292561,3,0,0,1,1,221,-155,122,40,3936,0
12,8577719,-1,10,-1,0,0,0,-6,-3,0,0,0,1,0,-3,1000,2,8,0,0,1210,176,-392,666,2,-1,-5,-4,-15,12,31,24,2048,180,159,194,177,304,545,425,-4292561,3,0,0,1,1,221,-155,122,40,3936,0
13,8579687,-1,11,3,0,0,0,-4,0,0,0,0,1,0,-3,1000,2,8,0,0,1210,176,-393,661,2,-2,-2,23,-35,18,24,33,2073,167,161,192,174,304,585,426,-4292560,3,0,0,1,1,221,-155,122,40,3936,0
14,8581654,0,11,-1,0,0,0,-4,-3,0,0,0,1,0,-3,1000,2,8,0,0,1210,176,-393,668,1,0,1,11,-19,22,34,22,2053,194,161,193,176,303,625,426,-4292561,3,0,0,1,1,221,-155,122,40,3936,0
15,8583621,-1,11,1,0,0,0,-6,-5,0,0,0,1,0,-3,1000,2,8,0,0,1210,177,-392,664,1,0,-6,-7,-27,11,3,27,2021,164,161,191,179,304,665,427,-4292561,3,0,0,1,1,221,-155,122,40,3936,0
128,8617100,2,12,5,0,0,0,0,0,0,0,0,1,0,-3,1000,2,8,0,0,1210,164,-411,678,0,0,-4,-1,0,-1,49,-29,2039,197,172,221,158,304,221,310,242,3,0,0,1,1,221,-155,122,40,3936,0
129,8619069,3,13,3,0,0,0,2,4,0,0,0,1,0,-3,1000,2,8,0,0,1211,94,-412,678,4,0,-5,4,14,18,46,-16,2025,217,180,219,158,299,222,350,241,3,0,0,1,1,221,-155,122,40,3936,0
130,8621038,3,12,-1,0,0,0,0,1,0,0,0,1,0,-3,1000,2,8,0,0,1211,95,-412,680,2,1,-6,3,11,6,63,-22,2016,223,176,221,160,298,262,351,241,3,0,0,1,1,221,-155,122,40,3936,0
131,8623006,3,11,5,0,0,0,0,-3,0,0,0,1,0,-3,1000,2,8,0,0,1211,95,-411,673,3,1,-11,-8,-8,5,4,-19,1994,193,183,219,162,299,302,351,240,3,0,0,1,1,221,-155,122,40,3936,0
132,8624974,3,11,3,0,0,0,1,-1,0,0,0,1,0,-3,1000,2,8,0,0,1210,97,-411,674,7,1,-9,5,-4,13,29,-20,2000,213,179,220,161,297,303,391,241,3,0,0,1,1,221,-155,122,40,3936,0
133,8626941,3,11,0,0,0,0,-1,1,0,0,0,1,0,-3,1000,2,8,0,0,1209,96,-411,674,8,1,-11,-2,1,18,27,21,1997,212,197,215,162,295,301,431,241,3,0,0,1,1,221,-155,122,40,3936,0
134,8628909,4,11,5,0,0,0,-1,-1,0,0,0,1,0,-3,1000,2,8,0,0,1212,125,-429,674,6,-6,-9,1,-6,19,15,7,1978,216,190,199,161,294,301,431,281,3,0,0,1,1,221,-155,122,40,3936,0
135,8630877,4,11,3,0,0,0,0,-2,0,0,0,1,0,-3,1000,2,8,0,0,1212,125,-429,678,7,-2,-4,-7,0,25,9,10,1983,222,196,206,160,293,341,432,281,3,0,0,1,1,221,-155,122,40,3936,0
136,8632844,4,11,1,0,0,0,-1,-3,0,0,0,1,0,-3,1000,2,8,0,0,1212,125,-428,679,6,-3,-9,-5,3,19,18,8,1963,229,191,202,160,293,304,528,-4324016,3,0,0,1,1,221,-155,122,40,3936,0
137,8636780,4,13,6,0,0,0,0,1,0,0,0,1,0,-3,1000,2,8,0,0,1211,126,-428,677,3,-3,-8,-6,3,8,16,25,1983,265,193,203,160,291,305,568,-4324017,3,0,0,1,1,221,-155,122,40,3936,0
138,8640716,4,13,3,0,0,0,1,0,0,0,0,1,0,-3,1000,2,8,0,0,1210,125,-428,677,9,-4,-8,2,19,19,9,17,1964,250,207,202,160,291,305,608,-4324016,3,0,0,1,1,221,-155,122,40,3936,0
