loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7337378,-2,13,0,0,0,0,-4,-2,0,0,0,1,0,-3,1000,0,9,0,0,1209,205,-255,684,1,1,-2,1,0,-3,40,-1,2029,218,177,198,158,313,223,307,227,,,,,,,,,,,
1,7339346,-2,14,2,0,0,0,-4,0,0,0,0,1,0,-3,1000,0,9,0,0,1209,205,-256,683,1,1,-1,12,7,-4,52,10,2048,218,177,198,157,315,263,308,227,3,0,0,1,1,,,,,,
2,7341313,-1,15,0,0,0,0,-1,2,0,0,0,1,0,-3,1000,0,9,0,0,1209,204,-256,687,-1,0,3,17,8,1,36,-22,2036,220,179,200,156,314,303,308,228,3,0,0,1,1,,,,,,
3,7343281,-1,15,-1,0,0,0,-2,3,0,0,0,1,0,-3,1000,0,9,0,0,1209,204,-256,687,0,1,-3,10,-2,-2,60,-6,2052,230,179,200,157,313,343,307,228,3,0,0,1,1,,,,,,
4,7345249,-2,14,3,0,0,0,-4,2,0,0,0,1,0,-3,1000,0,9,0,0,1209,204,-256,683,2,1,-2,21,2,3,36,6,2039,211,181,199,159,316,383,308,228,3,0,0,1,1,,,,,,
5,7347216,-2,13,0,0,0,0,-3,2,0,0,0,1,0,-3,1000,0,9,0,0,1209,204,-255,688,0,1,2,16,6,4,36,-13,2029,220,181,199,159,316,423,308,229,3,0,0,1,1,,,,,,
6,7349184,-2,14,-2,0,0,0,-3,5,0,0,0,1,0,-3,1000,0,9,0,0,1209,204,-255,689,1,1,-3,8,10,1,68,-9,2057,232,178,202,157,316,463,307,229,3,0,0,1,1,,,,,,
7,7351152,-2,14,3,0,0,0,-3,3,0,0,0,1,0,-3,1000,0,9,0,0,1204,203,-256,688,0,-3,-1,12,5,22,54,-8,2020,226,178,180,159,314,463,307,269,3,0,0,1,1,,,,,,
8,7353119,-2,13,1,0,0,0,-4,2,0,0,0,1,0,-3,1000,0,9,0,0,1203,204,-255,688,3,-1,-1,15,11,-3,56,-12,2043,212,178,191,157,316,464,270,301,3,0,0,1,1,,,,,,
9,7357055,-3,14,-1,0,0,0,-5,4,0,0,0,1,0,-3,1000,0,9,0,0,1203,205,-256,687,1,-2,-5,-7,7,6,71,-9,2033,219,175,184,158,314,504,269,302,3,0,0,1,1,,,,,,
10,7360991,-2,14,3,0,0,0,-2,5,0,0,0,1,0,-3,1000,0,9,0,0,1203,204,-256,684,1,-1,-4,19,19,8,51,-11,2063,215,176,186,153,313,544,270,302,3,0,0,1,1,,,,,,
11,7364926,-2,13,0,0,0,0,-2,3,0,0,0,1,0,-3,1000,0,9,0,0,1204,257,-257,683,6,-2,-4,11,33,-4,67,-3,2046,220,190,186,156,314,543,310,302,3,0,0,1,1,,,,,,
12,7368862,-3,12,0,0,0,0,-5,1,0,0,0,1,-1,-3,1000,0,9,0,0,1203,255,-257,684,2,-2,-4,10,5,-3,60,-15,2054,183,169,186,154,317,543,350,302,3,0,0,1,1,,,,,,
13,7372797,-3,11,4,0,0,0,-5,0,0,0,0,1,-1,-3,1000,0,9,0,0,1202,257,-256,685,0,-2,-3,10,22,6,72,-14,2074,215,178,186,154,316,545,390,302,3,0,0,1,1,,,,,,
14,7376732,-3,11,-1,0,0,0,-3,1,0,0,0,1,-1,-3,1000,0,9,0,0,1202,257,-255,691,1,-2,3,22,14,-4,64,-41,2057,205,172,188,152,315,585,391,303,3,0,0,1,1,,,,,,
15,7380668,-3,10,0,0,0,0,-4,0,0,0,0,1,-1,-3,1000,0,9,0,0,1202,257,-255,688,-1,-1,-6,16,7,1,80,-27,2070,218,174,188,153,315,625,387,302,3,0,0,1,1,,,,,,
16,7384607,-3,9,6,0,0,0,-5,-4,0,0,0,1,-1,-3,1000,0,9,0,0,1203,310,-255,688,-5,0,-1,16,16,-12,71,-58,2087,207,160,191,151,317,629,350,366,3,0,0,1,1,,,,,,
17,7388547,-4,11,0,0,0,0,-5,-1,0,0,0,1,-1,-3,1000,0,9,0,0,1203,311,-256,694,-3,-2,-1,-6,20,-7,107,-61,2079,220,164,191,151,316,669,349,367,3,0,0,1,1,229,155,117,40,3936,0
18,7392488,-3,12,4,0,0,0,-3,0,0,0,0,1,-1,-3,1000,0,9,0,0,1202,309,-256,693,-10,-2,-1,-2,28,-4,92,-60,2083,238,160,191,151,313,668,389,366,3,0,0,1,1,229,155,117,40,3936,0
19,7396429,-3,12,6,0,0,0,-3,-3,0,0,0,1,-1,-3,1000,0,9,0,0,1201,308,-257,693,-6,-1,-1,2,46,-17,93,-82,2090,222,157,194,149,315,670,429,366,3,0,0,1,1,229,155,117,40,3936,0
20,7400371,-4,10,1,0,0,0,-7,-5,0,0,0,1,-1,-3,1000,0,9,0,0,1201,309,-256,697,-8,0,0,-28,46,-8,99,-77,2049,230,156,192,151,314,710,428,365,3,0,0,1,1,229,155,117,40,3936,0
21,7404313,-4,10,5,0,0,0,-6,-3,0,0,0,1,-1,-3,1000,0,9,0,0,1201,310,-256,691,-7,1,-5,-25,53,-13,104,-67,2096,226,153,193,149,314,750,429,366,3,0,0,1,1,229,155,117,40,3936,0
22,7408254,-3,11,4,0,0,0,-3,-3,0,0,0,1,-1,-3,1000,0,9,0,0,1201,310,-257,694,-8,-1,4,7,41,3,92,-85,2085,228,155,191,147,313,790,429,367,3,0,0,1,1,229,155,117,40,3936,0
23,7412196,-4,10,1,0,0,0,-6,-6,0,0,0,1,-1,-3,1000,0,9,0,0,1200,308,-258,695,-4,-1,0,-11,40,-9,98,-68,2089,203,164,192,148,317,790,469,366,3,0,0,1,1,229,155,117,40,3936,0
45,2,0,4,0,-37,96,3715929,-2,13,2,0,0,0,-3,-3,0,0,0,1,0,1206,500,0,18,0,0,1,94,-255,341,1,1,-5,160,161,154,209,3,4076,55,51,3,0,0,1,1,229,155,117,40,3936,0
46,1971,0,4,4,-37,96,3715929,-1,14,2,0,0,0,-3,-3,0,0,0,1,0,1206,500,-1,18,0,-1,5,91,-251,338,3,8,16,160,162,153,206,5,4116,54,52,3,0,0,1,1,229,155,117,40,3936,0
47,3940,0,4,-2,-37,96,3715929,1,16,2,0,0,0,-3,-3,0,0,0,1,0,1205,501,-1,18,7,0,2,96,-239,343,2,15,-21,156,177,151,210,4,4116,94,53,3,0,0,1,1,229,155,117,40,3936,0
48,5901,27,35,-1,-37,97,3715927,1,15,42,-1,0,0,-3,-3,0,0,0,1,0,1204,501,-1,18,3,0,2,91,-245,339,-3,11,-2,151,170,152,212,7,4116,98,50,3,0,0,1,1,229,155,117,40,3936,0
49,7862,26,34,5,-37,97,3715927,-1,12,42,-1,0,0,-3,-3,0,0,0,1,0,1204,501,0,11,5,2,-3,105,-244,341,-38,23,-32,122,175,150,213,9,4156,99,50,3,0,0,1,1,229,155,117,40,3936,0
50,9822,25,32,4,-37,97,3715927,-2,10,42,-1,0,0,-3,-3,0,0,0,1,0,1203,502,1,12,8,1,1,106,-249,345,-21,10,-5,120,172,152,210,10,4158,139,50,3,0,0,1,1,229,155,117,40,3936,0
51,11783,26,35,0,-37,97,3715927,0,15,42,-1,0,0,-3,-3,0,0,0,1,0,1203,501,0,16,7,2,-4,89,-239,343,5,-6,-5,136,171,154,210,9,4198,138,50,3,0,0,1,1,229,155,117,40,3936,0
52,13744,27,36,6,-37,97,3715927,2,16,42,-1,0,0,-3,-3,0,0,0,1,0,1203,501,-1,9,7,0,-7,118,-255,343,-18,2,22,116,171,153,206,8,4238,139,50,3,0,0,1,1,229,155,117,40,3936,0
53,15704,28,35,4,-37,97,3715927,1,14,42,-1,0,0,-3,-3,0,0,0,1,0,1203,500,0,12,7,2,1,126,-257,336,-27,-2,-9,125,173,151,210,9,4278,140,48,3,0,0,1,1,229,155,117,40,3936,0
256,7463352,-1,13,-5,0,0,0,-3,-3,0,0,0,1,0,-3,1000,0,9,0,0,1211,152,-255,681,1,1,3,1,0,1,64,-2,2022,210,158,178,160,319,230,313,233,0,0,0,0,1,229,155,117,40,3936,0
257,7465320,-2,12,-2,0,0,0,-3,-3,0,0,0,1,0,-3,1000,0,9,0,0,1211,152,-255,677,1,2,-2,-23,14,7,63,6,2029,208,156,178,159,317,270,313,234,0,0,0,0,1,229,155,117,40,3936,0
258,7467289,-2,13,0,0,0,0,-1,-1,0,0,0,1,0,-3,1000,0,9,0,0,1211,151,-255,676,0,1,5,9,12,9,69,3,2059,209,156,177,155,316,310,312,236,0,0,0,0,1,229,155,117,40,3936,0
