loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8051143,16,-31,-1,0,0,0,-1,3,0,0,0,11,2,2,1000,10,-22,0,0,1656,288,-259,653,0,0,1,-4,1,0,-163,-62,2028,148,249,200,310,282,532,410,648,,,,,,,,,,,
1,8053112,16,-31,0,0,0,0,-3,0,0,0,0,11,2,2,1000,10,-22,0,0,1655,287,-259,653,-2,5,0,-2,33,-6,-169,-62,2046,146,253,201,310,282,536,450,648,3,0,0,1,1,,,,,,
2,8055080,17,-31,0,0,0,0,-1,-2,0,0,0,11,2,2,1000,10,-22,0,0,1655,287,-259,653,-4,6,-4,-21,24,1,-166,-56,2059,169,251,198,307,282,576,451,647,3,0,0,1,1,,,,,,
3,8057048,17,-30,-1,0,0,0,-3,4,0,0,0,11,2,2,1000,10,-22,0,0,1655,287,-259,655,1,0,0,-27,-8,-15,-167,-74,2028,132,253,201,309,286,616,451,647,3,0,0,1,1,,,,,,
4,8059016,19,-31,1,0,0,0,1,0,0,0,0,11,2,2,1000,10,-22,0,0,1655,286,-259,654,-5,5,-2,-18,75,-13,-166,-50,2081,192,252,201,305,286,656,451,645,3,0,0,1,1,,,,,,
5,8060983,18,-31,1,0,0,0,-3,-2,0,0,0,11,2,2,1000,10,-22,0,0,1655,286,-259,654,0,2,-8,-5,-30,-11,-166,-63,2019,133,252,201,309,281,696,452,646,3,0,0,1,1,,,,,,
6,8062950,18,-32,1,0,0,0,-3,-1,0,0,0,11,2,2,1000,10,-22,0,0,1654,285,-259,654,-1,3,-5,-3,-13,49,-169,-56,2052,177,261,201,307,278,689,492,647,3,0,0,1,1,,,,,,
7,8064915,18,-31,1,0,0,0,-4,5,0,0,0,11,2,2,1000,10,-22,0,0,1654,285,-260,653,0,1,-10,7,-51,26,-167,-82,2026,135,256,201,310,281,729,493,647,3,0,0,1,1,,,,,,
8,8066879,18,-32,3,0,0,0,-3,-2,0,0,0,11,2,2,1000,10,-22,0,0,1654,285,-259,651,2,1,-4,19,-35,49,-168,-34,2047,182,258,201,307,283,692,525,4041969,3,0,0,1,1,,,,,,
9,8070812,18,-33,2,0,0,0,-4,-2,0,0,0,11,2,2,1000,10,-22,0,0,1654,285,-259,652,-2,5,-9,13,-9,22,-167,-57,2029,162,256,201,308,278,732,525,4041969,3,0,0,1,1,,,,,,
10,8074745,18,-31,2,0,0,0,-3,5,0,0,0,11,2,2,1000,10,-22,0,0,1651,286,-277,652,-1,3,-3,11,-18,35,-203,-55,2038,150,262,182,307,278,735,525,4042009,3,0,0,1,1,,,,,,
11,8078679,18,-32,2,0,0,0,-4,-1,0,0,0,11,2,2,1000,10,-22,0,0,1650,285,-278,653,-1,2,-5,12,-7,101,-174,-56,2058,158,287,191,307,275,733,565,4042009,3,0,0,1,1,,,,,,
12,8082613,18,-31,4,0,0,0,-2,3,0,0,0,11,2,2,1000,10,-22,0,0,1650,286,-279,651,-1,4,-10,27,-68,82,-188,-74,2045,121,274,188,308,280,773,564,4042011,3,0,0,1,1,,,,,,
13,8086548,17,-32,1,0,0,0,-5,0,0,0,0,11,2,2,1000,10,-22,0,0,1651,309,-279,651,3,6,-9,25,-63,107,-189,-65,2062,130,303,189,307,277,771,604,4042011,3,0,0,1,1,,,,,,
14,8090483,17,-31,4,0,0,0,-3,6,0,0,0,11,2,2,1000,10,-22,0,0,1651,309,-280,648,-3,5,-12,35,-63,115,-188,-94,2062,96,288,186,309,278,811,604,4042011,3,0,0,1,1,0,-10,-37,-19,0,0
15,8094418,18,-32,4,0,0,0,-1,2,0,0,0,11,2,2,1000,10,-22,0,0,1650,311,-280,648,0,10,-11,33,-53,89,-198,-79,2093,125,330,187,306,275,809,644,4042010,3,0,0,1,1,0,-10,-37,-19,0,0
