loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9905205,18,7,-2,0,0,0,-3,-2,0,0,0,10,1,1,1000,12,5,0,0,1192,205,-447,560,1,0,2,0,0,1,68,-94,2049,174,148,226,216,248,201,366,323,,,,,,,,,,,
1,9907173,17,8,-2,0,0,0,-3,4,0,0,0,10,1,1,1000,12,5,0,0,1192,205,-448,559,1,-1,1,-11,14,-15,95,-94,2073,169,147,226,214,248,241,368,325,3,7,0,1,1,26,126911770,126911766,9276,5,2926
2,9909136,17,6,-1,0,0,0,-1,-3,0,0,0,10,1,1,1000,12,5,0,0,1191,204,-448,561,0,-2,4,-7,-21,-20,85,-139,2061,155,161,226,214,248,240,408,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
3,9911099,16,7,0,0,0,0,-5,3,0,0,0,10,1,1,1000,12,5,0,0,1191,204,-448,561,2,-3,1,-13,-4,-19,100,-126,2063,134,154,227,214,250,280,408,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
4,9913062,16,9,-1,0,0,0,-4,6,0,0,0,10,1,1,1000,12,5,0,0,1192,181,-448,560,3,-2,0,-6,13,1,83,-88,2062,178,159,223,216,249,281,448,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
5,9915019,6,23,-1,0,-2,0,-1,3,1,-1,-2,10,1,1,1004,12,5,0,0,1190,180,-448,562,-8,-2,0,-9,4,-9,91,-106,2062,157,157,227,216,284,264,455,283,3,7,0,1,1,26,126911770,126911766,9276,5,2926
6,9916972,7,21,-1,0,-2,0,2,-1,1,-1,-2,10,1,1,1004,12,5,0,0,1194,181,-449,563,-3,-2,1,-7,4,-13,100,-142,2062,140,179,230,215,287,261,495,285,3,7,0,1,1,26,126911770,126911766,9276,5,2926
7,9918925,8,20,0,0,-2,0,3,2,1,-1,-2,10,1,1,1004,12,5,0,0,1194,180,-448,561,-6,-1,-2,-53,22,4,95,-124,2083,150,167,227,211,287,301,495,285,3,7,0,1,1,26,126911770,126911766,9276,5,2926
8,9920877,6,21,0,0,-2,0,-1,4,1,-1,-2,10,1,1,1004,12,5,0,0,1194,181,-449,563,-3,-1,1,-26,-17,-7,118,-133,2067,122,170,228,214,288,341,496,284,3,7,0,1,1,26,126911770,126911766,9276,5,2926
64,9936691,18,9,0,0,0,0,-6,6,0,0,0,10,1,1,1000,12,5,0,0,1191,182,-447,561,1,-1,0,1,-2,1,52,-98,2032,205,148,254,196,240,200,362,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
65,9938659,18,9,-1,0,0,0,-2,2,0,0,0,10,1,1,1000,12,5,0,0,1192,205,-447,561,2,-2,1,2,6,20,49,-109,2032,206,168,255,195,241,197,402,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
66,9940627,19,8,-1,0,0,0,-1,1,0,0,0,10,1,1,1000,12,5,0,0,1194,187,-447,561,1,-2,1,1,-2,-1,59,-120,2032,204,180,256,195,241,193,442,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
67,9942595,19,10,1,0,0,0,-2,9,0,0,0,10,1,1,1000,12,5,0,0,1193,188,-447,560,-1,-3,0,-1,-38,7,50,-101,2028,218,151,255,195,241,196,482,328,3,7,0,1,1,26,126911770,126911766,9276,5,2926
68,9944563,18,10,0,0,0,0,-4,8,0,0,0,10,1,2,1000,12,5,0,0,1192,187,-447,560,1,-1,0,0,-24,5,48,-110,2030,204,158,252,195,238,196,522,328,3,7,0,1,1,17,126911787,126911764,36,11,3
69,9946530,18,11,-1,0,0,0,-5,11,0,0,0,10,1,2,1000,12,5,0,0,1192,187,-448,561,1,-3,1,42,-26,6,75,-105,2036,208,154,253,198,237,236,524,327,3,7,0,1,1,17,126911787,126911764,36,11,3
70,9948495,19,10,0,0,0,0,-1,7,0,0,0,10,1,2,1000,12,5,0,0,1193,70,-448,562,0,-3,1,21,-24,10,60,-132,2033,204,175,254,196,237,234,564,328,3,7,0,1,1,17,126911787,126911764,36,11,3
71,9950460,19,10,-1,0,0,0,-3,8,0,0,0,10,1,2,1000,12,5,0,0,1193,69,-447,563,1,-4,3,16,-30,7,57,-118,2026,210,165,253,196,236,274,564,327,3,7,0,1,1,17,126911787,126911764,36,11,3
72,9952425,28,-21,-2,0,0,0,-4,11,40,0,0,10,1,2,1000,12,5,0,0,1193,75,-447,563,0,-3,2,18,-27,7,57,-124,2028,205,160,251,205,278,274,592,304,3,7,0,1,1,17,126911787,126911764,36,11,3
128,9968178,19,9,2,0,0,0,-2,4,0,0,0,10,1,2,1000,12,5,0,0,1192,88,-465,563,0,-1,-2,-1,-1,0,8,-84,2032,191,148,267,207,242,200,357,326,3,7,0,1,1,17,126911787,126911764,36,11,3
129,9970146,20,7,2,0,0,0,2,-5,0,0,0,10,1,2,1000,12,5,0,0,1192,88,-464,564,1,1,-1,16,-4,-9,-35,-84,2007,209,150,267,211,240,240,356,325,3,7,0,1,1,17,126911787,126911764,36,11,3
130,9972115,20,8,1,0,0,0,0,3,0,0,0,10,1,2,1000,12,5,0,0,1192,88,-464,565,1,-2,0,37,-2,-1,17,-91,2029,192,150,267,209,240,280,356,324,3,7,0,1,1,17,126911787,126911764,36,11,3
131,9974084,20,8,1,0,0,0,1,-1,0,0,0,10,1,2,1000,12,5,0,0,1193,152,-463,564,0,0,1,25,-20,-11,-15,-84,2018,200,145,265,211,239,281,396,324,3,7,0,1,1,17,126911787,126911764,36,11,3
132,9976053,21,7,1,0,0,0,3,-4,0,0,0,10,1,2,1000,12,5,0,0,1192,154,-464,565,0,-1,2,31,-33,-7,-12,-118,2036,195,183,270,210,240,280,436,324,3,7,0,1,1,26,126911771,126911767,9276,2,2926
133,9978022,20,8,1,0,0,0,-2,5,0,0,0,10,1,2,1000,12,5,0,0,1192,155,-464,564,0,-2,0,27,-10,11,20,-112,2030,151,162,267,209,242,320,436,324,3,7,0,1,1,26,126911771,126911767,9276,2,2926
134,9979991,21,7,1,0,0,0,-1,-1,0,0,0,10,1,2,1000,12,5,0,0,1192,155,-465,565,1,-1,2,47,-30,1,-5,-115,2035,186,169,269,209,242,360,436,323,3,7,0,1,1,26,126911771,126911767,9276,2,2926
135,9981959,21,8,-1,0,0,0,-1,3,0,0,0,10,1,2,1000,12,5,0,0,1192,155,-465,567,0,-2,2,64,-26,-4,17,-113,2025,171,167,267,212,240,400,437,323,3,7,0,1,1,26,126911771,126911767,9276,2,2926
136,9983927,20,9,0,0,0,0,0,1,0,0,0,10,1,2,1000,12,5,0,0,1193,114,-464,566,-2,-3,2,54,-48,14,13,-107,2030,191,166,267,209,237,399,400,419,3,7,0,1,1,26,126911771,126911767,9276,2,2926
137,9987863,22,6,1,0,0,0,3,-4,0,0,0,10,1,2,1000,12,5,0,0,1192,113,-465,568,-1,-3,2,60,-55,-1,28,-119,2052,193,204,270,210,237,399,440,419,3,7,0,1,1,26,126911771,126911767,9276,2,2926
138,9991799,20,8,1,0,0,0,-2,3,0,0,0,10,1,2,1000,12,5,0,0,1191,114,-464,566,-2,-2,-1,58,-51,20,16,-67,2029,197,132,266,209,237,401,480,419,3,7,0,1,1,26,126911771,126911767,9276,2,2926
139,9995735,20,8,0,0,0,0,2,-1,0,0,0,10,1,2,1000,12,5,0,0,1191,115,-465,567,-1,-3,2,96,-52,-3,20,-93,2040,213,166,269,209,235,441,480,419,3,7,0,1,1,26,126911771,126911767,9276,2,2926
140,9999671,21,7,-1,0,0,0,5,-3,0,0,0,10,1,2,1000,12,5,0,0,1191,114,-463,566,-1,1,-2,75,-66,18,-19,-80,2012,224,153,266,210,233,481,479,420,3,7,0,1,1,26,126911771,126911767,9276,2,2926
141,10003608,22,9,1,0,0,0,4,3,0,0,0,10,1,2,1000,12,5,0,0,1185,115,-433,567,-2,-2,-2,84,-59,5,-35,-69,2040,241,159,304,210,232,481,474,421,3,7,0,1,1,26,126911771,126911767,9276,2,2926
142,10007545,21,8,2,0,0,0,3,3,0,0,0,10,1,2,1000,12,5,0,0,1185,114,-432,567,-1,0,0,58,-65,27,-23,-74,2032,218,153,284,209,235,521,474,422,3,7,0,1,1,26,126911771,126911767,9276,2,2926
143,10011482,19,10,1,0,0,0,-1,7,0,0,0,10,1,2,1000,12,5,0,0,1185,115,-433,567,0,-3,0,94,-74,20,3,-71,2041,210,153,294,211,236,561,474,421,3,7,0,1,1,26,126911771,126911767,9276,2,2926
144,10015419,19,9,1,0,0,0,2,4,0,0,0,10,1,2,1000,12,5,0,0,1184,116,-432,567,1,-2,0,77,-48,43,-20,-82,2036,203,160,290,210,236,559,514,421,3,7,0,1,1,26,126911771,126911767,9276,2,2926
256,10031151,20,6,-1,0,0,0,5,-6,0,0,0,10,1,2,1000,12,5,0,0,1191,141,-465,567,-1,1,1,0,2,1,65,-74,2042,152,148,246,252,247,201,361,318,3,7,0,1,1,26,126911771,126911767,9276,2,2926
257,10033118,20,6,-1,0,0,0,3,-6,0,0,0,10,1,2,1000,12,5,0,0,1191,141,-465,566,-1,0,-2,-30,-22,10,65,-74,2037,145,149,246,252,247,241,362,318,3,7,0,1,1,26,126911771,126911767,9276,2,2926
258,10035085,19,7,0,0,0,0,2,-2,0,0,0,10,1,2,1000,12,5,0,0,1190,142,-465,565,-3,-1,0,-15,-37,12,65,-51,2039,161,121,243,252,245,244,402,318,3,7,0,1,1,20,16,4,-2,53,0
259,10037052,20,7,-1,0,0,0,5,-4,0,0,0,10,1,2,1000,12,5,0,0,1189,141,-465,565,0,1,0,-20,-12,28,59,-70,2038,156,156,243,251,245,242,442,318,3,7,0,1,1,20,16,4,-2,53,0
260,10039019,20,8,-2,0,0,0,4,-4,0,0,0,10,1,2,1000,12,5,0,0,1189,141,-466,565,0,-1,0,16,-32,24,79,-60,2041,153,139,243,253,245,282,442,318,3,7,0,1,1,20,16,4,-2,53,0
261,10040986,21,6,-2,0,0,0,8,-11,0,0,0,10,1,2,1000,12,5,0,0,1189,141,-465,564,-1,1,1,-8,-16,18,27,-60,2018,174,149,243,253,246,322,442,317,3,7,0,1,1,20,16,4,-2,53,0
