loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
188,23,-128,17,8,-1,-43,-5,-10,-25,6,40,0,-5,-1,2,-2,2,-1,1,0,-4,1193,123,4152,97,0,-19,6,60,-124,-68,-133,-60,-128,165,202,157,122,-10,-19,126,9,131,116,-2,0,0,0,-298,-293,40,0,5
189,4183,-24,21,8,-1,-43,-7,-18,-34,3,74,92,71,2,83,0,2,38,2,1,-4,1189,127,4152,137,-1,-11,8,35,-110,-47,-96,-57,-120,155,202,177,4258,38,-19,124,13,131,116,-2,0,0,0,-298,-293,40,0,5
190,8343,-24,23,8,-1,-43,-7,-21,-31,1,74,92,71,2,83,0,0,38,2,1,-7,1188,129,4151,135,7,-6,12,-23,-165,-146,-127,-34,-156,146,196,147,2178,42,-14,87,1453,131,116,-2,0,0,0,-298,-293,40,0,5
191,14472,-24,24,9,-1,-43,-7,-18,-30,2,74,92,71,2,83,0,-3,38,2,1,-10,1188,128,4150,132,14,-1,34,80,-167,-40,-123,-56,-130,146,185,162,3209,52,26,86,1451,131,116,-2,0,0,0,-298,-293,40,0,5
192,20601,-20,24,10,-1,-43,-7,-14,-26,3,74,92,71,2,83,0,-5,38,3,1,-12,1192,127,4148,132,9,1,7,65,-37,-77,-78,-61,-160,160,185,140,2689,61,36,126,1452,131,116,-2,0,0,0,-298,-293,40,0,5
193,26729,-20,25,11,-1,-43,-7,-12,-26,5,74,92,71,2,83,0,-7,38,3,1,-14,1192,127,4147,129,-1,-3,12,21,-110,-194,-108,-66,-138,142,171,151,2954,56,76,126,1452,131,116,-2,0,0,0,-298,-293,40,0,5
194,32858,-22,24,11,-1,-43,-7,-13,-28,6,74,92,71,2,83,0,-8,38,3,1,-16,1191,125,4148,130,4,-12,13,43,-4,-142,-109,-67,-140,131,177,140,2810,47,57,166,1451,131,116,-2,0,0,0,-298,-293,40,0,5
195,38987,-23,25,10,-1,-43,-7,-13,-27,5,74,92,71,2,83,0,-10,38,3,1,-18,1190,127,4148,129,-1,-4,3,-5,201,-34,-16,-63,-150,136,166,145,2882,30,53,206,1452,131,116,-2,0,0,0,-298,-293,40,0,5
196,45115,-27,26,11,-1,-43,-7,-21,-27,7,74,92,71,2,83,0,-12,38,3,1,-20,1192,91,4150,128,0,0,20,6,-179,-160,-88,-55,-132,123,143,147,2842,9,58,246,1452,131,116,-2,0,0,0,-298,-293,40,0,5
197,51244,-29,26,11,-1,-43,-7,-22,-28,6,74,92,71,2,83,0,-13,38,3,1,-22,1192,93,4150,129,-2,1,83,-106,-63,-334,-56,-59,-150,127,167,142,2862,-14,98,245,1456,131,116,-2,0,0,0,-298,-293,40,0,5
198,57373,-30,26,11,-1,-43,-7,-25,-30,6,74,92,71,2,83,0,-15,38,3,1,-23,1192,93,4150,129,-6,-14,35,-46,-72,-111,-77,-56,-144,120,155,152,2848,-10,61,1717,4200157,131,116,-2,0,0,0,-298,-293,40,0,5
199,65471,-30,27,11,-1,-43,-6,-24,-29,6,74,92,71,2,83,0,-16,38,3,1,-24,1191,95,4150,129,-4,-2,67,-110,-120,-395,-210,-60,-153,129,155,152,2869,-18,61,1757,4200156,131,116,-2,0,0,0,-298,-293,40,0,5
200,73569,-28,27,11,-1,-43,-6,-20,-28,8,74,92,71,2,83,0,-17,38,3,1,-26,1191,94,4150,126,-7,-20,77,-148,78,-218,-164,-63,-139,130,160,162,2854,-23,101,1758,4200154,131,116,-2,0,0,0,-298,-293,40,0,5
201,81666,-28,28,11,-2,-43,-6,-22,-29,8,74,92,71,2,83,0,-18,38,3,1,-27,1191,95,4148,128,-6,-1,84,-63,-76,-366,-170,-64,-153,114,166,157,2865,-32,141,1758,4200153,131,116,-2,0,0,0,-298,-293,40,0,5
202,89766,-28,26,11,-2,-43,-5,-23,-31,8,74,92,71,2,83,0,-18,38,3,1,-27,1191,96,4149,126,-4,-4,99,255,10,-258,-178,-48,-159,126,146,149,2847,-41,181,1753,4200153,131,116,-2,0,0,0,-298,-293,40,0,5
203,97868,-29,28,10,-2,-43,-5,-25,-29,7,74,92,71,2,83,0,-18,38,3,1,-28,1190,94,4150,125,-6,0,72,47,-11,-310,-192,-43,-160,122,143,157,2856,-62,181,1793,4200153,131,116,-2,0,0,0,-298,-293,40,0,5
204,105971,-27,27,10,-2,-43,-5,-20,-30,6,74,92,71,2,83,0,-18,38,3,1,-28,1188,93,4185,124,-4,0,80,163,14,-350,-149,-174,-176,120,149,168,2843,-72,181,1806,4200193,131,116,-2,0,0,0,-298,-293,40,0,5
205,114074,-28,28,9,-2,-43,-5,-22,-29,4,74,92,71,2,83,0,-19,38,3,1,-29,1188,94,4184,123,-8,-7,125,79,43,-283,-163,-111,-167,114,133,155,2845,-60,221,1807,4200194,131,116,-2,0,0,0,-298,-293,40,0,5
206,122161,4,148,8,-2,-43,-5,-23,-26,6,72,57,-19,-6,83,24593,-13,1840,3,27,-29,1188,98,4168,163,-7,-4,103,120,28,-318,-155,-142,-171,117,141,193,2900,-60,222,1807,4200197,131,116,-2,0,0,0,-298,-293,40,0,5
3008,8428895,-1,2,6,19,19,-17,1,-1,0,0,0,0,1,1,-3,1549,1,-1,0,547,1132,2676,77,707,1,-2,-3,6,11,-47,3,-34,3013,1215,1096,1243,1209,1579,1446,1550,1571,131,116,-2,0,0,0,-298,-293,40,0,5
3009,8430864,-2,0,8,19,19,-17,-2,-3,3,0,0,0,1,1,-3,1548,1,-1,0,546,1132,2677,78,703,0,-16,28,73,-30,-109,-9,-11,3006,1204,1104,1239,1209,1587,1486,1549,1571,131,116,-2,0,0,0,-298,-293,40,0,5
3010,8428673,566,-1,9,19,19,-17,-4,-7,-16,40,-64,45,2,1,-3,1549,513,3361,0,546,1120,2717,78,703,1,-11,11,38,-9,-82,-3,-22,3009,1241,5252,1361,1212,1587,1485,1554,1568,131,116,-2,0,0,0,-298,-293,40,0,5
3011,8426483,567,-2,10,19,19,-17,-3,-6,-13,40,-64,45,2,1,-3,1549,512,3361,0,546,1120,2716,78,705,-1,4,21,92,6,-244,-16,-18,3013,1223,3186,1293,1210,1587,1525,1553,1566,131,116,-2,0,0,0,-298,-293,40,0,5
3012,8424277,599,246,9,16,19,-13,-4,-10,-13,57,-61,87,87,1,-3,1550,512,3363,-3,546,1116,2716,82,701,40,-3,15,64,-2,-164,-10,-22,3010,1232,4219,1327,1243,5739,1581,1554,1566,131,116,-2,0,0,0,-298,-293,40,0,5
3013,8422072,600,245,8,16,19,-13,-3,-11,-15,57,-61,87,87,1,-3,1549,512,3363,-3,545,1116,2715,83,704,25,-16,-20,46,-33,-171,-19,-24,2995,1242,3694,1313,1235,5743,1621,1553,1564,131,116,-2,0,0,0,-298,-293,40,0,5
3014,8419867,600,246,9,16,19,-12,-2,-9,-14,57,-61,87,87,1,-4,1548,512,3363,-3,544,1116,2716,81,704,24,3,22,28,2,-333,-11,-32,3010,1220,3944,1310,1239,5734,1661,1553,1567,131,116,-2,0,0,0,-298,-293,40,0,5
3015,8417663,596,246,8,16,19,-12,-6,-8,-15,57,-61,87,87,1,-4,1547,512,3363,-3,542,1115,2715,83,704,22,-8,-8,77,191,3,100,-26,3012,1212,3803,1307,1237,5734,1669,1593,1566,131,116,-2,0,0,0,-298,-293,40,0,5
3016,8415459,595,243,8,16,19,-12,-7,-13,-15,57,-61,87,87,1,-4,1545,512,3363,-3,540,1114,2717,83,705,25,1,13,-32,47,-277,102,-49,3013,1203,3882,1291,1224,5719,1653,1633,1567,131,116,-2,0,0,0,-298,-293,40,0,5
3017,8413254,596,242,7,16,19,-12,-5,-15,-16,57,-61,87,87,1,-4,1543,512,3363,-3,538,1115,2599,82,705,21,-3,0,77,119,-296,-125,-48,3006,1203,3845,1294,1224,5708,1646,1596,3103,131,116,-2,0,0,0,-298,-293,40,0,5
3018,8413018,597,244,7,16,19,-12,-5,-11,-16,57,-61,87,87,1,-4,1541,512,3363,-3,535,1115,2599,81,705,23,-4,3,-30,132,-229,-7,-63,3017,1189,3850,1282,1232,5715,1686,1595,3101,131,116,-2,0,0,0,-298,-293,40,0,5
3019,8412782,597,245,7,16,19,-11,-4,-11,-14,57,-61,87,87,1,-4,1538,512,3363,-3,532,1115,2600,81,702,26,9,-32,-1,91,-306,-75,-55,3006,1177,3839,1275,1205,5707,1726,1596,3102,131,116,-2,0,0,0,-298,-293,40,0,5
3020,8412545,598,245,7,16,19,-11,-2,-11,-15,57,-61,87,87,1,-4,1535,512,3363,-3,528,1115,2599,80,704,24,-8,-21,-130,51,-199,-56,-80,3002,1186,3840,1274,1225,5703,1766,1596,3101,131,116,-2,0,0,0,-298,-293,40,0,5
3021,8412309,599,246,8,16,19,-10,-2,-7,-12,57,-61,87,87,1,-4,1531,512,3363,-3,523,1115,2599,79,703,22,14,13,-42,65,-329,-77,-79,3010,1150,3835,1277,1215,5707,1806,1595,3101,131,116,-2,0,0,0,-298,-293,40,0,5
3022,8412074,598,247,7,16,19,-10,-4,-3,-16,57,-61,87,87,1,-4,1526,512,3363,-3,517,1116,2358,80,703,23,7,-19,-118,9,-264,-17,-84,2993,1139,3823,1279,1223,5691,1799,1635,3099,131,116,-2,0,0,0,-298,-293,40,0,5
3023,8411841,598,246,8,16,19,-9,-3,-7,-15,57,-61,87,87,1,-4,1521,512,3363,-3,510,1116,2358,81,701,20,26,-20,-52,-67,-435,-81,-88,2988,1131,3821,1281,1222,5699,1839,1634,3098,131,116,-2,0,0,0,-298,-293,40,0,5
3024,8411609,599,246,8,16,19,-9,-2,-5,-16,57,-61,87,87,1,-10,1515,512,3363,-3,503,1116,2357,81,703,21,3,55,11,174,-370,-59,-117,2975,1118,3811,1254,1226,5699,1879,1633,3097,131,116,-2,0,0,0,-298,-293,40,0,5
3,310,-70,-9,-23,-14,-30,-4,-3,-8,-4,40,0,1,-4,0,-1,2,-7,2,0,0,1194,32,4112,144,6,1,2,-1,4,3,-92,-132,-22,239,198,243,206,15,8,5,21,131,116,-2,0,0,0,-298,-293,40,0,5
3136,8491881,-3,-5,4,15,19,-8,0,-4,0,0,0,0,1,1,-10,1458,0,0,0,444,1156,2270,67,704,1,2,-3,4,12,-45,-71,54,2441,1002,945,1033,1010,1496,1367,1478,1463,131,116,-2,0,0,0,-298,-293,40,0,5
3137,8493850,-5,-4,3,15,19,-8,-1,-2,-1,0,0,0,1,1,-10,1452,0,0,-1,437,1155,2278,68,704,2,2,-5,56,44,-29,-43,52,2428,985,925,1015,1004,1499,1367,1518,1462,131,116,-2,0,0,0,-298,-293,40,0,5
3138,8495819,-7,-5,3,15,19,-7,-3,-4,1,0,0,0,1,1,-10,1446,0,0,-1,430,1156,1231,69,705,-3,-4,-13,24,37,-121,75,26,2431,971,911,1017,992,1495,1364,1558,1463,131,116,-2,0,0,0,-298,-293,40,0,5
3139,8497787,-7,-6,3,15,19,-7,-3,-4,2,0,0,0,1,1,-10,1440,0,0,-1,423,1156,1231,70,707,7,3,-26,92,64,-199,-2,19,2410,965,904,1007,977,1484,1404,1558,1461,131,116,-2,0,0,0,-298,-293,40,0,5
3140,8499755,-6,-7,2,14,18,-6,-1,-6,0,0,0,0,1,1,-10,1434,0,0,-1,417,1155,1232,71,707,4,-7,-17,79,71,-301,70,8,2400,943,899,991,967,1481,1401,1598,1462,131,116,-2,0,0,0,-298,-293,40,0,5
3141,8501722,-8,-9,2,14,18,-6,-5,-5,0,0,0,0,1,1,-10,1429,0,0,-2,412,1154,1236,72,709,3,7,-27,59,-83,-85,-90,1,2407,930,880,990,961,1462,1385,1638,1462,131,116,-2,0,0,0,-298,-293,40,0,5
3142,8503690,-6,-11,1,13,18,-6,-1,-8,0,0,0,0,1,1,-10,1425,0,0,-2,409,1154,1236,73,708,-2,10,14,290,-82,-263,-34,-11,2393,941,879,990,955,1450,1425,1637,1460,131,116,-2,0,0,0,-298,-293,40,0,5
3143,8505532,-5,-10,2,13,19,-6,1,-19,46,96,119,-33,42,4,-10,1425,5919,0,-2,409,1144,1217,113,708,0,10,-5,174,-81,-172,-60,-5,2400,934,911,5174,768,968,1426,1635,1461,131,116,-2,0,0,0,-298,-293,40,0,5
3144,8507375,-5,-12,2,12,18,-6,1,-24,49,96,119,-34,42,4,-15,1419,5919,0,-3,404,1143,1216,113,709,-5,4,16,202,-147,-290,-179,-37,2398,916,886,3066,848,965,1411,1675,1460,131,116,-2,0,0,0,-298,-293,40,0,5
3145,8509157,-6,-12,4,12,18,-8,7,18,209,-12,81,-43,45,4,-15,1414,5919,8965,-3,404,1117,1205,76,2309,4261685,2,-1,188,-102,-216,-125,-17,2402,927,898,4120,804,965,1412,1627,2144,131,116,-2,0,0,0,-298,-293,40,0,5
3146,8512908,-7,-13,3,12,17,-8,6,15,211,-12,81,-43,45,3,-15,1408,5919,8965,-4,397,1116,1210,77,2310,2130835,4,13,173,-158,-287,-269,-48,2403,900,881,3593,806,956,1395,1667,2143,131,116,-2,0,0,0,-298,-293,40,0,5
3147,8516659,-9,-11,6,12,17,-8,3,17,217,-12,81,-42,45,3,-15,1401,5919,8965,-5,389,1115,1215,78,2309,3196259,0,-1,184,-92,-290,-196,-45,2393,898,840,3842,793,951,1390,1707,2146,131,116,-2,0,0,0,-298,-293,40,0,5
3148,8520405,-8,-11,6,11,16,-8,3,20,215,-12,81,-42,46,3,-15,1393,5919,8965,-5,381,1119,1214,78,2309,2663549,2,14,196,-116,-211,-378,-63,2366,872,844,3701,785,933,1379,1747,2148,131,116,-2,0,0,0,-298,-293,40,0,5
3149,8524152,-5,-13,6,11,16,-8,8,16,214,-12,81,-42,46,3,-15,1385,5919,8965,-5,372,1121,1205,76,2310,2929902,4,2,174,-152,-311,-278,-100,2353,867,835,3756,776,921,1369,1787,2147,131,116,-2,0,0,0,-298,-293,40,0,5
3150,8527899,-4,-12,6,11,15,-8,9,17,215,-12,81,-42,46,3,-15,1377,5919,8965,-5,363,1121,1206,75,2310,2796722,5,1,200,-158,-276,-354,-105,2334,843,819,3712,770,907,1409,1788,2146,131,116,-2,0,0,0,-298,-293,40,0,5
3151,8531645,-5,-10,7,11,15,-8,8,21,217,-12,81,-41,47,3,-9,1368,5919,8965,-5,354,1120,1207,76,2310,2863310,1,0,189,-185,-317,-394,-112,2319,835,777,3722,754,885,1384,1828,2146,131,116,-2,0,0,0,-298,-293,40,0,5
3152,8535391,-4,-11,7,11,15,-8,10,21,216,-12,81,-41,47,3,-9,1359,5919,8965,-5,345,1120,1206,77,2311,2830018,2,8,106,-131,-423,-408,-132,2298,823,780,3703,741,859,1424,1829,2148,131,116,-2,0,0,0,-298,-293,40,0,5
3153,8539136,-5,-10,7,11,15,-8,6,24,215,-12,81,-41,47,3,-4,1351,5919,8965,-5,336,1120,1206,76,2310,2846668,4,12,207,-156,-418,-416,-149,2288,794,757,3692,727,839,1387,3461,-4275286,131,116,-2,0,0,0,-298,-293,40,0,5
1240,1,-1,-7,218,-8192,182,58,351,2,-1,-8,0,-3,-18,-125,-45,2838,218,-59,1,-40,103,490,534,1064,40,1969,4,-3,0,0,2,-5,-1,158,158,158,663134,24,0,3,4,131,116,-2,0,0,0,-298,-293,40,0,5
1241,0,-3,-5,218,-8193,181,58,350,4,-1,-8,0,-2,-18,-125,-45,2830,218,-59,1,-48,104,355,534,1063,41,1963,0,-6,-75,22,-110,-26,-22,136,133,143,663115,3,-21,43,4,131,116,-2,0,0,0,-298,-293,40,0,5
1242,-1,-1,-2,218,-8193,181,59,351,8,-3,-8,0,-1,-18,-125,-45,2823,218,-59,2,-55,104,354,533,1066,44,1965,0,-30,-2,-91,-65,-47,-16,124,124,130,663101,-23,19,44,5,131,116,-2,0,0,0,-298,-293,40,0,5
1243,-3,-4,-3,218,-8193,181,59,349,5,-5,-8,0,-1,-18,-125,-33,2818,218,-59,2,-60,108,353,534,1066,45,1965,3,-20,-24,-26,-214,-50,-11,90,119,120,663098,-45,0,84,6,131,116,-2,0,0,0,-298,-293,40,0,5
1244,-6,-6,-1,219,-8193,181,59,348,10,-6,-8,0,-1,-18,-125,-33,2811,218,-59,3,-66,108,354,534,1068,42,1968,0,-31,0,-93,-143,-72,-20,75,101,109,663079,-62,40,84,6,131,116,-2,0,0,0,-298,-293,40,0,5
1245,-70,26,7,220,-8193,181,59,348,13,-8,-8,-25,1,-18,-125,-16,2732,10747,5856,44,-66,148,354,535,1071,45,1966,4,-20,-10,-59,-178,-61,17,4186,182,115,663088,-63,39,82,7,131,116,-2,0,0,0,-298,-293,40,0,5
1246,-133,23,4,218,-8194,181,59,344,8,-12,-8,-25,1,-18,-125,-16,2725,10747,5856,45,-73,148,355,535,1073,44,1967,4,-16,12,-144,-169,-75,-46,2113,128,95,663065,-83,79,81,12,131,116,-2,0,0,0,-298,-293,40,0,5
1247,-257,55,524,217,-8194,181,60,344,6,-11,-7,-23,-2,-18,-125,-141,2725,10752,5856,45,-73,128,358,520,1053,30,1951,-17,22,1,-106,-176,-70,-14,3144,152,98,663076,-83,79,113,4124,131,116,-2,0,0,0,-298,-293,40,0,5
1248,-380,59,526,218,-8194,180,60,347,9,-5,-7,-23,-2,-18,-125,-141,2718,10752,5856,46,-79,128,357,520,1050,38,1959,1,19,37,-164,-195,-90,-36,2604,124,81,663050,-107,119,112,4122,131,116,-2,0,0,0,-298,-293,40,0,5
3328,8586360,-5,-3,1,4,8,-4,-2,0,-2,0,0,2,1,0,-6,1133,-1,-1,-2,115,1196,47,58,699,1,0,-4,0,1,3,5,36,662,396,368,374,366,785,709,775,756,131,116,-2,0,0,0,-298,-293,40,0,5
3329,8588328,-2,-4,5,4,8,-3,4,0,3,0,0,2,1,0,-6,1127,-1,-1,-1,111,1198,20,57,699,-1,2,-7,-7,20,-7,-27,-9,656,420,359,352,351,764,688,815,757,131,116,-2,0,0,0,-298,-293,40,0,5
3330,8590295,0,-5,7,3,8,-3,6,-2,9,0,0,1,1,0,-6,1123,-1,-1,-1,107,1202,19,57,700,-3,1,-1,3,29,38,-90,-7,659,392,354,345,343,747,671,855,758,131,116,-2,0,0,0,-298,-293,40,0,5
3331,8592261,-3,-7,4,3,8,-3,1,-3,7,0,0,1,1,0,-6,1119,-1,-1,-1,104,1202,20,58,702,-6,3,-4,-12,30,-18,-49,-14,623,401,335,336,329,733,711,856,763,131,116,-2,0,0,0,-298,-293,40,0,5
3332,8594241,29,673,15,3,8,-2,0,-2,4,1,0,6,93,9033,6,1119,-1,-1,-1,104,1189,5,43,686,36,0,-4,-2,28,10,-71,-6,637,396,344,339,368,4869,815,854,762,131,116,-2,0,0,0,-298,-293,40,0,5
2,33,5,-16,-15,-15,-14,-16,40,2,0,-2,-2,0,-2,-3,0,0,0,0,32,5160,1164,0,1,2,1,-3,5,4,4,51,-37,6,-1,213,211,197,201,31,27,80,1,131,116,-2,0,0,0,-298,-293,40,0,5
3,33,4,-15,-16,-15,-15,-16,38,4,-2,-2,-2,0,-2,-2,0,-2,0,0,32,5159,1168,-1,1,2,2,-2,2,-1,-15,-16,-84,9,-14,215,199,184,187,17,12,120,2,131,116,-2,0,0,0,-298,-293,40,0,5
4,32,6,-12,-15,-15,-15,-16,41,8,0,-2,-2,0,-2,-2,0,-4,0,0,32,5158,1167,-3,1,1,-1,-1,3,3,0,40,-89,2,-21,228,196,181,183,5,1,160,2,131,116,-2,0,0,0,-298,-293,40,0,5
5,32,6,-12,-16,-15,-16,-16,39,7,0,-2,-2,0,-2,-2,0,-6,0,0,32,5157,1167,-3,1,2,-6,-2,0,2,-9,-34,-86,9,-35,228,189,172,176,-5,41,159,6,131,116,-2,0,0,0,-298,-293,40,0,5
3392,8617853,3,-4,2,3,4,-1,2,-2,1,0,0,0,1,1,-5,1085,-1,-1,0,79,1188,0,31,696,-2,1,-2,2,-1,-2,21,16,190,286,302,320,322,551,510,549,540,131,116,-2,0,0,0,-298,-293,40,0,5
3393,8619822,1,-2,1,3,4,-1,-1,1,-1,0,0,0,1,1,-5,1084,-1,-1,0,79,1192,-1,31,694,-1,-5,-1,0,-14,7,-5,39,183,281,289,311,312,545,500,589,539,131,116,-2,0,0,0,-298,-293,40,0,5
3394,8621791,1,-4,2,3,4,-1,-3,-3,0,0,0,0,1,1,-5,1083,-1,-1,0,79,1192,-1,32,693,4,-3,-1,-2,-45,16,-7,41,184,287,287,311,311,538,540,590,537,131,116,-2,0,0,0,-298,-293,40,0,5
3395,8623760,-4,-6,1,3,4,-3,-3,-3,-2,-3,1,12,1,-24509,-5,1085,-1,5,13,79,1185,-6,27,733,0,-3,3,-2,-29,12,0,40,183,284,288,311,343,546,540,589,535,131,116,-2,0,0,0,-298,-293,40,0,5
3396,8625729,-3,-7,2,3,4,-3,-1,-5,0,-3,1,12,1,-24509,-5,1085,-1,5,13,80,1184,-7,26,733,1,-1,2,-2,-45,12,-8,36,180,302,289,306,324,541,535,629,535,131,116,-2,0,0,0,-298,-293,40,0,5
3397,8627699,-3,-9,1,3,3,-3,0,-5,-2,-3,1,12,1,-24509,-5,1086,-1,5,13,82,1184,-7,26,735,-2,-3,2,-5,-29,21,1,40,181,306,281,304,331,536,575,628,534,131,116,-2,0,0,0,-298,-293,40,0,5
3398,8629669,-2,-10,2,4,3,-2,0,-7,0,-3,1,12,1,-24509,-5,1087,-1,5,13,84,1187,128,9,735,0,-3,2,-3,-38,13,-13,32,178,318,293,309,324,533,574,625,574,131,116,-2,0,0,0,-298,-293,40,0,5
3399,8631638,-2,-9,1,4,3,-2,-2,-5,-2,-3,1,12,1,-24509,-5,1088,-1,5,13,86,1187,128,8,736,-2,-5,2,-17,-41,49,14,39,180,314,284,307,327,531,614,625,574,131,116,-2,0,0,0,-298,-293,40,0,5
3400,8633608,-1,-9,2,4,3,-2,0,-7,0,-3,1,12,1,-24509,-5,1090,-1,5,13,88,1191,127,8,737,-2,-4,3,-9,-38,56,5,28,188,328,300,310,325,533,613,665,573,131,116,-2,0,0,0,-298,-293,40,0,5
3456,8649346,-1,2,0,4,3,0,-3,2,-2,0,0,0,1,1,0,1097,-1,-1,0,100,1183,135,14,692,-1,-2,1,-2,-2,0,-18,29,242,361,331,357,338,485,455,497,481,131,116,-2,0,0,0,-298,-293,40,0,5
3457,8651315,0,2,0,4,4,0,-2,2,-1,0,0,0,1,1,0,1098,-1,-1,0,101,1183,135,14,692,-1,-1,-1,11,4,-4,-16,27,250,364,331,357,339,485,495,496,483,131,116,-2,0,0,0,-298,-293,40,0,5
3458,8653293,32,18,4,4,4,1,-3,2,-2,1,-1,2,6674,3,0,1098,11295,3,0,101,1184,137,15,732,-1,-2,-1,5,1,-4,-18,27,246,362,331,389,346,517,503,495,481,131,116,-2,0,0,0,-298,-293,40,0,5
3459,8655271,30,19,3,4,4,1,-7,2,-3,1,-1,2,6674,3,0,1098,11295,3,0,101,1184,138,15,732,-1,-1,-2,25,-1,-54,4,40,235,354,331,376,343,519,543,496,482,131,116,-2,0,0,0,-298,-293,40,0,5
3460,8657248,30,18,3,4,4,1,-5,0,-1,1,-1,2,6674,3,0,1099,11295,3,0,101,1184,138,15,731,-1,0,0,4,-6,-58,-20,34,250,365,336,382,347,519,583,496,482,131,116,-2,0,0,0,-298,-293,40,0,5
3461,8659226,30,18,3,4,4,1,-7,0,-2,1,-1,2,6674,3,0,1100,11295,3,0,101,1184,138,15,732,0,-1,-3,41,-2,-89,-1,44,235,356,338,379,347,519,623,495,481,131,116,-2,0,0,0,-298,-293,40,0,5
3462,8661204,31,18,4,4,4,1,-5,0,-2,1,-1,2,6674,3,0,1101,11295,3,0,101,1184,137,15,732,-1,0,4,7,2,-63,-12,32,251,364,337,383,349,517,663,499,480,131,116,-2,0,0,0,-298,-293,40,0,5
3463,8663175,32,19,3,4,4,1,-5,1,-2,1,-1,2,6674,2,1,1101,11295,3,0,102,1188,136,14,732,0,0,0,19,10,-94,6,43,242,360,335,381,348,519,665,539,483,131,116,-2,0,0,0,-298,-293,40,0,5
3464,8665146,31,19,3,4,4,1,-5,0,-1,1,-1,2,6674,2,1,1101,11295,3,0,102,1188,136,14,732,-1,0,6,-12,19,-57,-7,40,247,363,336,387,353,520,705,540,484,131,116,-2,0,0,0,-298,-293,40,0,5
3520,8680839,0,1,0,4,5,0,0,0,0,0,0,0,1,0,2,1106,-1,-1,0,107,1181,252,14,689,-1,-2,0,0,-2,-2,24,3,132,365,342,377,352,515,478,526,500,131,116,-2,0,0,0,-298,-293,40,0,5
3521,8682807,-1,1,0,4,5,0,-1,0,0,0,0,0,1,0,2,1106,-1,-1,0,106,1181,253,14,689,-2,-1,3,-34,-8,8,26,7,128,364,342,378,352,515,518,527,500,131,116,-2,0,0,0,-298,-293,40,0,5
3522,8684774,-1,1,1,4,5,0,-1,1,0,0,0,0,1,0,2,1106,-1,-1,0,106,1185,251,14,689,-1,0,-1,-18,27,19,56,4,129,368,341,379,357,519,518,567,500,131,116,-2,0,0,0,-298,-293,40,0,5
3523,8686744,-1,1,1,4,5,0,-1,-1,0,0,0,0,1,0,2,1106,-1,-1,0,106,1185,251,14,689,-3,2,3,-51,16,27,39,6,125,370,341,378,356,519,558,562,500,131,116,-2,0,0,0,-298,-293,40,0,5
3524,8688716,-1,1,1,4,5,0,-1,0,0,0,0,0,1,0,2,1106,-1,-1,0,106,1185,251,14,690,-2,-2,2,-1,17,36,51,3,129,366,341,383,358,517,598,563,499,131,116,-2,0,0,0,-298,-293,40,0,5
3525,8690687,0,1,1,4,5,0,-1,-1,1,0,0,0,1,0,1,1106,-1,-1,0,106,1190,334,13,690,-1,-1,1,-23,15,22,38,8,125,371,339,382,359,519,600,565,539,131,116,-2,0,0,0,-298,-293,40,0,5
3526,8692659,1,-1,1,4,5,0,0,-3,1,0,0,0,1,0,1,1106,-1,-1,0,106,1190,334,13,690,-1,-4,0,-13,4,39,40,4,128,374,341,382,360,519,640,565,539,131,116,-2,0,0,0,-298,-293,40,0,5
3527,8694629,0,-2,1,4,5,0,-1,-3,1,0,0,0,1,1,1,1106,-1,-1,0,106,1194,333,13,690,-1,-1,1,-17,17,44,48,7,135,366,337,384,359,521,638,605,541,131,116,-2,0,0,0,-298,-293,40,0,5
3528,8696598,0,-2,1,4,5,0,0,-4,1,0,0,0,1,1,1,1106,-1,0,0,106,1194,333,13,690,-2,-3,-1,-31,17,33,42,2,134,374,339,383,357,521,601,2397,4356707,131,116,-2,0,0,0,-298,-293,40,0,5
3529,8700536,0,-1,1,4,5,0,-1,-4,0,0,0,0,1,1,1,1106,-1,0,0,106,1194,333,12,691,0,-2,1,-23,20,46,49,2,133,368,342,385,360,521,641,2396,4356708,131,116,-2,0,0,0,-298,-293,40,0,5
3530,8704474,0,-1,1,4,5,0,-2,-5,1,0,0,0,1,1,1,1106,0,0,0,106,1195,345,12,691,-2,-3,1,-29,-5,35,51,2,132,371,342,382,360,525,643,2436,4356708,131,116,-2,0,0,0,-298,-293,40,0,5
3531,8708413,-1,-1,1,4,5,0,-2,-4,1,0,0,0,1,1,1,1106,0,0,0,106,1195,345,12,691,-1,-3,3,-11,-2,46,53,4,131,367,346,383,360,525,683,2435,4356709,131,116,-2,0,0,0,-298,-293,40,0,5
