loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9612444,17,9,1,0,0,0,-3,9,0,0,0,10,1,1,1000,12,5,0,0,1668,117,-788,547,1,-1,0,0,-1,-1,18,-77,2037,215,148,270,199,348,281,492,442,,,,,,,,,,,
1,9614412,17,10,-1,0,0,0,-3,8,0,0,0,10,1,1,1000,12,5,0,0,1668,117,-788,548,0,0,2,-4,-14,3,20,-77,2033,218,142,274,197,347,321,492,443,3,7,0,1,1,11,126911719,126911727,9232,3,3112
2,9616380,18,8,0,0,0,0,-3,3,0,0,0,10,1,1,1000,12,5,0,0,1666,118,-676,548,1,-2,0,-3,-11,17,43,-79,1986,216,115,288,202,347,326,492,483,3,7,0,1,1,11,126911719,126911727,9232,3,3112
3,9618348,17,9,1,0,0,0,-6,6,0,0,0,10,1,1,1000,12,5,0,0,1665,119,-676,548,1,2,2,4,-26,-18,30,-64,2009,227,109,278,198,343,327,532,485,3,7,0,1,1,11,126911719,126911727,9232,3,3112
4,9620312,16,12,-1,0,0,0,-7,15,0,0,0,10,1,1,1000,12,5,0,0,1665,119,-677,549,-1,-3,-5,2,-4,26,88,-71,2030,226,110,283,197,341,291,1024,479,3,7,0,1,1,11,126911719,126911727,9232,3,3112
5,9622278,16,12,1,0,0,0,-5,13,0,0,0,10,1,1,1000,12,5,0,0,1664,116,-677,548,-2,-2,0,-2,16,-27,73,-53,2019,248,112,277,196,340,288,1064,479,3,7,0,1,1,11,126911719,126911727,9232,3,3112
6,9624244,14,12,0,0,0,0,-11,11,0,0,0,10,1,1,1000,12,5,0,0,1664,116,-676,548,1,-1,1,-7,24,-16,48,-51,1971,227,116,280,204,343,328,1064,479,32,6,0,0,0,11,126911719,126911727,9232,3,3112
7,9626211,15,13,1,0,0,0,-11,15,0,0,0,10,1,1,1000,12,5,0,0,1664,116,-677,547,-1,-3,-1,-7,-6,-19,92,-58,2039,236,110,278,195,343,368,1063,478,32,6,0,0,0,11,126911719,126911727,9232,3,3112
8,9628178,15,13,0,0,0,0,-11,15,0,0,0,10,1,1,1000,12,5,0,0,1664,116,-677,548,2,-2,2,-23,41,-24,58,-54,1986,235,115,279,198,340,408,1063,479,32,6,0,0,0,11,126911719,126911727,9232,3,3112
64,9643933,19,8,0,0,0,0,0,2,0,0,0,10,1,2,1000,12,5,0,0,1664,82,-788,545,0,0,0,0,0,-1,46,-79,2048,185,148,256,219,345,282,485,436,32,6,0,0,0,11,126911719,126911727,9232,3,3112
