loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,15130460,3,20,6,0,0,0,0,-1,0,0,0,10,1,1,1000,2,11,0,0,1580,211,-34,552,0,0,-3,0,1,4,70,-34,2019,219,171,254,158,452,291,469,325,,,,,,,,,,,
1,15132428,4,18,1,0,0,0,2,-7,0,0,0,10,1,1,1000,2,11,0,0,1579,210,-34,553,6,0,-2,4,-12,42,73,-58,2006,182,187,257,159,453,288,509,326,3,7,0,1,1,23,126911686,126911683,9347,2,268
2,15134395,4,24,0,0,0,0,0,6,0,0,0,10,1,1,1000,2,11,0,0,1578,209,-34,550,2,0,-4,-4,10,2,74,40,2012,261,180,247,158,449,286,549,327,3,7,0,1,1,23,126911686,126911683,9347,2,268
3,15136362,4,20,4,0,0,0,1,-3,0,0,0,10,1,1,1000,2,11,0,0,1578,210,-32,545,4,2,-4,-8,-4,6,8,0,1967,206,190,252,159,451,326,549,328,3,7,0,1,1,23,126911686,126911683,9347,2,268
4,15138328,5,20,3,0,0,0,2,0,0,0,0,10,1,1,1000,2,11,0,0,1579,187,-32,545,7,1,-4,0,-10,-14,60,25,1983,249,194,252,157,450,325,589,329,3,7,0,1,1,23,126911686,126911683,9347,2,268
5,15140294,4,19,-1,0,0,0,-1,-1,0,0,0,10,1,1,1000,2,11,0,0,1579,187,-31,548,6,-1,-7,12,24,-8,52,12,1954,237,187,251,155,450,365,588,328,3,7,0,1,1,23,126911686,126911683,9347,2,268
10,72,0,32,-12,-3,0,1,-1,40,1,1,0,5,0,1,0,0,0,0,0,1581,-1,-3,0,-2,-6,0,1,-3,4,-49,1,0,164,194,144,168,1,5,8,80,3,7,0,1,1,23,126911686,126911683,9347,2,268
11,73,1,28,-14,-3,0,1,2,32,1,1,0,5,0,1,0,0,0,0,0,1581,-2,0,3,-3,-4,5,-25,24,6,-118,-4,-52,183,198,144,171,-1,45,8,80,3,7,0,1,1,23,126911686,126911683,9347,2,268
12,74,0,30,-16,-3,0,1,-4,41,1,1,0,5,0,1,0,0,0,0,0,1581,-1,-2,5,0,-5,2,21,24,4,-6,-1,8,164,185,144,166,-3,8,40,7581059,3,7,0,1,1,23,126911686,126911683,9347,2,268
13,2044,1,30,-13,-3,0,1,-1,37,1,1,0,5,0,1,0,0,0,0,0,1581,-2,-2,1,-3,-3,-1,-3,4,6,-95,-2,-29,172,195,143,171,0,48,40,7581060,3,7,0,1,1,23,126911686,126911683,9347,2,268
14,4013,1,29,-12,-3,0,1,0,34,1,1,0,5,0,1,0,0,0,0,0,1580,-1,-3,2,-1,-4,2,13,-10,-25,-42,-45,-10,149,190,144,168,1,46,80,7581061,3,7,0,1,1,23,126911686,126911683,9347,2,268
15,5982,1,30,-17,-3,0,1,-1,38,1,1,0,5,0,1,0,0,0,0,0,1579,0,-3,2,3,-4,-3,5,12,40,-73,22,-19,178,217,135,171,-1,45,120,7581060,3,7,0,1,1,23,126911686,126911683,9347,2,268
16,7952,0,31,-13,-3,0,1,-3,40,1,1,0,5,0,1,0,0,0,0,0,1579,0,-4,-2,2,-2,-5,33,-21,0,-36,-11,0,135,203,138,166,1,85,119,7581060,3,7,0,1,1,23,126911686,126911683,9347,2,268
17,9923,1,27,-11,-3,0,1,1,31,1,1,0,5,0,1,0,0,0,0,0,1579,-1,-2,-4,1,-3,-2,-11,-26,16,-139,5,-56,160,214,136,170,0,125,119,7581061,3,7,0,1,1,23,126911686,126911683,9347,2,268
18,11893,1,30,-16,-3,0,1,-1,40,1,1,0,5,0,1,0,0,0,0,0,1579,-1,-4,3,3,-2,2,13,22,20,-12,-3,15,162,200,137,163,-2,165,120,7581059,3,7,0,1,1,23,126911686,126911683,9347,2,268
19,13865,1,31,-14,-3,0,1,-1,40,1,1,0,5,0,1,0,0,0,0,0,1578,-4,-4,3,-2,-2,-2,-7,13,-15,-66,9,-20,160,203,137,166,0,165,160,7581054,3,7,0,1,1,23,126911686,126911683,9347,2,268
