loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9214307,5,15,3,0,0,0,-2,0,0,0,0,10,1,1,1000,4,8,0,0,1548,182,-399,588,0,0,-3,0,-1,-2,51,-24,2047,205,161,227,158,394,281,432,330,,,,,,,,,,,
1,9216275,5,14,2,0,0,0,-1,0,0,0,0,10,1,1,1000,4,8,0,0,1548,183,-399,591,-1,2,1,3,4,-4,48,-27,2042,208,162,227,158,394,321,433,330,3,7,0,1,1,23,126911803,126911802,9317,3,0
2,9218242,6,13,0,0,0,0,0,0,0,0,0,10,1,1,1000,4,8,0,0,1548,183,-399,593,3,2,-2,4,-6,2,65,-25,2059,237,159,228,159,390,361,433,330,3,7,0,1,1,23,126911803,126911802,9317,3,0
3,9220210,5,12,4,0,0,0,-2,-3,0,0,0,10,1,1,1000,4,8,0,0,1548,183,-399,588,1,2,-2,13,-27,-9,26,-26,2023,186,164,228,161,394,401,432,329,3,7,0,1,1,23,126911803,126911802,9317,3,0
4,9222178,6,13,2,0,0,0,0,-2,0,0,0,10,1,1,1000,4,8,0,0,1548,184,-399,591,1,2,3,-15,7,-12,51,-32,2048,212,161,227,160,393,441,432,329,3,7,0,1,1,23,126911803,126911802,9317,3,0
5,9224146,7,14,1,0,0,0,1,1,0,0,0,10,1,1,1000,4,8,0,0,1548,184,-399,592,1,1,-4,26,-15,4,60,-29,2057,224,159,227,157,390,481,433,329,3,7,0,1,1,23,126911803,126911802,9317,3,0
6,9226113,7,15,3,0,0,0,-1,1,0,0,0,10,1,1,1000,4,8,0,0,1548,184,-399,589,3,0,-1,-4,4,-2,43,-30,2041,199,163,226,164,394,521,433,327,3,7,0,1,1,23,126911803,126911802,9317,3,0
7,9228080,8,15,4,0,0,0,3,0,0,0,0,10,1,1,1000,4,8,0,0,1547,185,-399,589,2,-2,-4,12,-12,-15,53,-52,2044,202,155,228,160,393,521,473,327,3,7,0,1,1,23,126911803,126911802,9317,3,0
8,9230048,8,17,0,0,0,0,1,3,0,0,0,10,1,1,1000,4,8,0,0,1546,183,-399,588,6,1,-1,5,-16,12,59,3,2042,224,183,225,163,389,517,436,359,3,7,0,1,1,23,126911803,126911802,9317,3,0
9,9233984,9,16,4,0,0,0,3,1,0,0,0,10,1,1,1000,4,8,0,0,1546,182,-398,585,4,1,-4,19,-40,-20,31,-24,2044,210,173,226,164,393,557,437,360,3,7,0,1,1,23,126911803,126911802,9317,3,0
10,9237918,9,16,3,0,0,0,2,3,0,0,0,10,1,1,1000,4,8,0,0,1546,182,-397,587,6,3,6,14,1,-16,38,-10,2038,217,179,225,163,393,597,439,358,3,7,0,1,1,23,126911803,126911802,9317,3,0
11,9241851,10,18,1,0,0,0,4,6,0,0,0,10,1,1,1000,4,8,0,0,1546,182,-399,588,3,-1,-4,14,-13,-22,71,-17,2069,230,172,224,160,391,637,439,359,3,7,0,1,1,23,126911803,126911802,9317,3,0
12,9245784,10,18,3,0,0,0,2,5,0,0,0,10,1,1,1000,4,8,0,0,1544,181,-270,587,4,-1,2,17,-4,-3,57,-7,2036,223,167,220,163,391,640,440,399,3,7,0,1,1,23,126911803,126911802,9317,3,0
13,9249716,10,19,4,0,0,0,3,6,0,0,0,10,1,1,1000,4,8,0,0,1543,182,-270,587,3,-3,-4,13,-21,-19,66,-15,2052,224,162,222,162,391,642,480,399,3,7,0,1,1,23,126911803,126911802,9317,3,0
14,9253648,9,20,2,0,0,0,2,8,0,0,0,10,1,1,1000,4,8,0,0,1543,182,-271,588,4,0,2,4,0,-11,83,-11,2058,231,163,221,160,388,682,481,399,3,7,0,1,1,23,126911803,126911802,9317,3,0
15,9257579,10,21,3,0,0,0,3,9,0,0,0,10,1,1,1000,4,8,0,0,1543,182,-271,587,2,-2,-3,36,-15,-17,77,-13,2065,228,162,221,162,389,722,481,399,3,7,0,1,1,23,126911803,126911802,9317,3,0
