loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9386277,11,8,1,0,0,0,0,-3,0,0,0,10,1,1,1000,7,5,0,0,1193,194,-654,626,0,0,0,0,1,0,48,-65,2045,165,148,212,187,259,199,318,272,,,,,,,,,,,
1,9388245,10,8,0,0,0,0,-2,-3,0,0,0,10,1,1,1000,7,5,0,0,1193,194,-653,626,0,-1,1,-9,6,-10,50,-65,2034,158,149,212,189,258,239,320,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
2,9390209,11,8,0,0,0,0,1,-2,0,0,0,10,1,1,1000,7,5,0,0,1193,194,-653,626,-1,-1,-1,-21,15,0,61,-65,2064,175,146,212,186,258,279,322,273,3,7,0,1,1,27,126911816,126911812,9318,2,371
3,9392192,9,8,-2,0,0,1,41,-2,0,0,0,10,1,1,1000,7,5,0,0,1193,194,-653,626,0,-2,-2,-16,9,-5,54,-66,2050,166,151,215,185,258,283,323,273,3,7,0,1,1,27,126911816,126911812,9318,2,371
4,9394175,9,7,-3,0,0,1,39,-6,0,0,0,10,1,1,1000,7,5,0,0,1193,194,-653,627,0,0,-1,-12,2,-10,38,-65,2026,165,149,213,188,259,323,323,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
29,6,0,4,2,40,0,-2,1,0,0,-3,3,0,0,0,0,0,0,1,0,1193,1,0,3,14,-18,6,11,0,-13,-25,1,-1,52,53,92,52,2,0,4,0,3,7,0,1,1,27,126911816,126911812,9318,2,371
30,5,1,4,3,40,0,-2,4,-3,0,-3,3,0,0,0,0,0,0,1,0,1192,0,0,3,13,-19,6,12,4,4,-27,-12,-1,72,71,91,53,-2,-2,44,2,3,7,0,1,1,27,126911816,126911812,9318,2,371
31,2,0,4,2,40,0,-2,0,-5,0,-3,3,0,0,0,0,0,0,1,0,1192,0,0,5,13,-17,7,-8,20,-20,-32,-5,-30,57,62,91,54,-3,38,45,2,3,7,0,1,1,27,126911816,126911812,9318,2,371
32,-1,-1,6,3,40,0,-2,-1,1,0,-3,3,0,0,0,0,0,0,1,0,1192,0,0,4,14,-19,4,-1,-5,-5,4,-8,7,55,64,91,53,-3,78,45,2,3,7,0,1,1,27,126911816,126911812,9318,2,371
64,9417764,11,10,2,0,0,0,2,2,0,0,0,10,1,1,1000,7,5,0,0,1193,141,-654,626,0,-1,-1,-1,0,0,28,-65,2043,191,148,251,194,255,199,316,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
65,9419733,11,8,1,0,0,0,0,-5,0,0,0,10,1,1,1000,7,5,0,0,1193,141,-653,627,1,0,0,1,1,1,-8,-65,1996,183,152,251,197,255,239,314,271,3,7,0,1,1,27,126911816,126911812,9318,2,371
66,9421705,11,9,-1,0,0,0,0,0,0,0,0,10,1,1,1000,7,5,0,0,1193,141,-653,628,1,0,0,-9,5,6,38,-65,2032,189,149,251,196,256,279,310,271,3,7,0,1,1,27,126911816,126911812,9318,2,371
67,9423679,12,11,1,0,0,0,3,5,0,0,0,10,1,1,1000,7,5,0,0,1193,141,-654,626,1,-1,-2,6,11,2,38,-65,2063,197,146,251,191,256,319,310,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
68,9425653,12,10,0,0,0,0,3,1,0,0,0,10,1,2,1000,7,5,0,0,1192,139,-655,627,3,-1,0,1,9,15,30,-89,2047,175,157,253,193,258,320,350,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
69,9427627,11,10,-1,0,0,0,0,2,0,0,0,10,1,2,1000,7,5,0,0,1191,143,-655,628,2,-1,-2,2,7,1,42,-74,2055,156,131,252,192,261,322,314,1010,3,7,0,1,1,27,126911816,126911812,9318,2,371
70,9429601,11,12,0,0,0,0,3,9,0,0,0,10,1,2,1000,7,5,0,0,1192,107,-655,628,1,-1,-2,-2,13,-10,47,-46,2051,206,145,251,191,260,322,354,1010,3,7,0,1,1,27,126911816,126911812,9318,2,371
71,9431575,12,11,1,0,0,0,5,6,0,0,0,10,1,2,1000,7,5,0,0,1189,105,-664,628,1,-2,-3,0,11,5,49,-70,2028,181,135,256,192,261,320,353,1050,3,7,0,1,1,27,126911816,126911812,9318,2,371
72,9433549,12,10,0,0,0,0,4,4,0,0,0,10,1,2,1000,7,5,0,0,1188,106,-664,629,3,-2,-2,2,-6,16,54,-68,2039,163,139,255,191,262,320,393,1050,3,7,0,1,1,27,126911816,126911812,9318,2,371
128,9449251,11,10,-1,0,0,0,1,5,0,0,0,10,1,2,1000,7,5,0,0,1194,105,-663,626,0,-1,0,0,-1,-1,29,-20,2054,208,148,252,197,255,199,316,269,3,7,0,1,1,27,126911816,126911812,9318,2,371
129,9451220,12,10,1,0,0,0,3,5,0,0,0,10,1,2,1000,7,5,0,0,1193,104,-664,626,-1,-1,1,0,-5,-17,23,-21,2054,226,155,250,197,252,199,356,267,3,7,0,1,1,27,126911816,126911812,9318,2,371
130,9453190,11,9,0,0,0,0,0,0,0,0,0,10,1,2,1000,7,5,0,0,1192,105,-664,627,1,1,1,1,5,-18,12,-53,2054,158,133,253,197,255,201,396,270,3,7,0,1,1,27,126911816,126911812,9318,2,371
131,9455154,11,9,1,0,0,0,2,1,0,0,0,10,1,2,1000,7,5,0,0,1192,106,-664,626,-1,-1,0,3,-1,9,26,-37,2062,188,144,251,196,255,241,399,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
132,9457118,11,10,1,0,0,0,5,1,0,0,0,10,1,2,1000,7,5,0,0,1192,106,-665,625,-1,0,1,3,28,-3,28,-45,2098,197,135,252,192,253,281,399,273,3,7,0,1,1,27,126911816,126911812,9318,2,371
133,9459082,10,10,0,0,0,0,1,3,0,0,0,10,1,2,1000,7,5,0,0,1192,106,-665,626,-2,0,0,-8,-2,-14,25,-41,2049,176,140,251,197,254,321,399,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
134,9461046,10,10,1,0,0,0,3,2,0,0,0,10,1,2,1000,7,5,0,0,1191,105,-664,626,-3,0,-1,-3,15,-33,41,-43,2073,184,128,251,194,255,324,439,272,3,7,0,1,1,27,126911816,126911812,9318,2,371
