loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,6945419,-3,21,-2,0,0,0,3,1,0,0,0,11,1,1,1000,-3,14,0,0,1183,117,-249,622,-1,0,3,-1,1,2,110,21,2024,249,158,239,166,360,239,330,217,,,,,,,,,,,
1,6947387,-4,19,-3,0,0,0,1,-3,0,0,0,11,1,1,1000,-3,14,0,0,1182,118,-248,623,-2,1,3,-4,-4,7,113,4,2024,221,154,241,167,363,239,370,218,3,0,0,1,1,,,,,,
2,6949354,-5,19,1,0,0,0,-1,-1,0,0,0,11,1,1,1000,-3,14,0,0,1182,119,-248,618,-1,0,3,-1,-18,0,134,47,2054,233,155,239,165,364,279,370,219,3,0,0,1,1,,,,,,
3,6951322,-6,19,-3,0,0,0,0,-1,0,0,0,11,1,1,1000,-3,14,0,0,1182,120,-248,624,0,0,7,-9,-1,12,121,7,2029,227,154,241,166,364,319,369,220,3,0,0,1,1,,,,,,
4,6953290,-6,20,-4,0,0,0,1,-1,0,0,0,11,1,1,1000,-3,14,0,0,1182,120,-248,623,1,0,0,-2,-17,6,127,14,2036,231,155,242,165,364,359,369,220,3,0,0,1,1,,,,,,
5,6955259,-5,20,0,0,0,0,2,-2,0,0,0,11,1,1,1000,-3,14,0,0,1181,119,-248,623,-3,-1,4,-4,1,-10,114,-2,2044,243,154,240,163,360,359,409,219,3,0,0,1,1,,,,,,
6,6957228,-6,19,-2,0,0,0,1,-4,0,0,0,11,1,1,1000,-3,14,0,0,1180,120,-248,624,3,1,1,-1,-39,17,128,-5,2037,211,154,241,164,362,359,449,219,3,0,0,1,1,,,,,,
7,6959198,-7,21,-1,0,0,0,1,0,0,0,0,11,1,2,1000,-3,14,0,0,1180,121,-249,622,-1,-1,-1,5,-10,8,156,4,2061,227,151,241,162,361,399,448,219,3,0,0,1,1,,,,,,
8,6961168,-5,21,0,0,0,0,4,0,0,0,0,11,1,2,1000,-3,14,0,0,1180,120,-250,622,1,0,2,31,-35,19,127,-18,2066,219,155,242,162,361,362,480,-3488237,3,0,0,1,1,,,,,,
145,2,-73,182,120,-166,109,40,1969,0,0,-1,0,-1,-3,0,0,0,0,0,0,1187,0,0,2,0,-3,-21,9,8,-7,0,-15,3,160,159,165,159,80,1,1,3,3,0,0,1,1,,,,,,
