loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7331169,2,13,-4,0,0,0,2,-2,0,0,0,11,1,2,1000,1,9,0,0,1200,182,-356,660,0,0,3,0,1,1,75,-5,2029,214,158,216,191,306,222,312,230,,,,,,,,,,,
1,7333137,2,13,-2,0,0,0,1,-3,0,0,0,11,1,2,1000,1,9,0,0,1200,182,-355,657,1,0,0,-12,6,-5,65,-5,2023,201,159,216,193,307,262,312,230,3,0,0,1,1,,,,,,
2,7335106,2,13,0,0,0,0,1,-1,0,0,0,11,1,2,1000,1,9,0,0,1201,141,-355,657,-2,-1,2,-5,7,-12,78,3,2044,224,148,216,192,306,264,352,229,3,0,0,1,1,,,,,,
3,7337075,3,12,-4,0,0,0,2,-3,0,0,0,11,1,2,1000,1,9,0,0,1200,142,-355,657,6,1,2,-3,14,4,71,2,2017,199,164,214,193,305,264,392,229,3,0,0,1,1,,,,,,
4,7339045,3,12,-3,0,0,0,3,-3,0,0,0,11,1,2,1000,1,9,0,0,1200,142,-355,654,3,-1,-3,-5,16,-4,76,2,2033,214,156,216,191,304,304,391,229,3,0,0,1,1,,,,,,
5,7341015,4,12,0,0,0,0,5,-3,0,0,0,11,1,2,1000,1,9,0,0,1200,141,-355,651,4,0,1,-4,9,-6,58,2,2039,198,162,214,191,307,344,392,229,3,0,0,1,1,,,,,,
6,7342984,3,11,-3,0,0,0,2,-6,0,0,0,11,1,2,1000,1,9,0,0,1200,142,-354,655,3,0,3,-15,13,-10,63,2,2001,203,159,215,191,307,384,392,228,3,0,0,1,1,,,,,,
7,7344953,3,13,-2,0,0,0,2,-2,0,0,0,11,1,2,1000,1,9,0,0,1201,106,-353,654,1,1,2,-13,11,-7,61,23,2024,217,159,211,190,306,384,432,228,3,0,0,1,1,,,,,,
8,7346923,4,14,-1,0,0,0,5,-1,0,0,0,11,1,2,1000,1,9,0,0,1200,107,-353,653,1,-1,2,-12,26,-4,63,10,2007,237,165,212,190,305,383,395,260,3,0,0,1,1,,,,,,
9,7350861,4,13,-4,0,0,0,5,-5,0,0,0,11,1,2,1000,1,9,0,0,1199,106,-353,654,2,0,4,-13,24,-2,62,10,2015,212,173,212,190,308,381,435,261,3,0,0,1,1,,,,,,
