loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9659500,4,1,3,0,0,0,-4,-7,0,0,0,11,1,2,1000,4,2,0,0,1667,258,-826,658,1,1,-2,2,1,0,-25,-27,2042,158,193,169,183,346,318,383,370,,,,,,,,,,,
1,9661468,4,0,1,0,0,0,-7,-7,0,0,0,11,1,2,1000,4,2,0,0,1667,258,-826,660,0,1,-1,9,19,11,-17,-25,2031,154,194,167,189,349,358,383,371,3,0,0,1,1,,,,,,
2,9663435,4,-1,3,0,0,0,-8,-11,0,0,0,11,1,2,1000,4,2,0,0,1667,257,-827,658,-1,2,-5,1,-10,6,-35,-26,2035,164,191,169,180,346,398,384,369,3,0,0,1,1,3,-2,2,-2,1,80
3,9665402,3,0,5,0,0,0,-12,-11,0,0,0,11,1,2,1000,4,2,0,0,1671,256,-826,659,-2,3,-2,5,-2,18,-22,-36,2052,125,159,171,181,352,402,424,369,3,0,0,1,1,3,-2,2,-2,1,80
4,9667369,5,1,0,0,0,0,-6,-7,0,0,0,11,1,2,1000,4,2,0,0,1671,255,-827,665,-4,0,3,21,4,5,8,-51,2092,181,171,173,174,349,442,424,369,3,0,0,1,1,3,-2,2,-2,1,80
5,9669336,4,1,4,0,0,0,-9,-10,0,0,0,11,1,2,1000,4,2,0,0,1670,254,-827,665,-9,2,0,5,-8,-4,-14,-75,2072,122,146,173,175,350,441,464,369,3,0,0,1,1,3,-2,2,-2,1,80
6,9671302,4,1,5,0,0,0,-10,-10,0,0,0,11,1,2,1000,4,2,0,0,1669,255,-826,666,-5,1,1,22,-5,16,5,-66,2100,150,145,176,171,353,442,504,370,3,0,0,1,1,3,-2,2,-2,1,80
7,9673268,5,0,-1,0,0,0,-7,-10,0,0,0,11,1,2,1000,4,2,0,0,1669,254,-826,673,-9,0,1,35,13,11,27,-84,2103,181,140,178,172,350,482,504,370,3,0,0,1,1,3,-2,2,-2,1,80
64,9690986,7,4,2,0,0,0,4,3,0,0,0,11,1,2,1000,4,2,0,0,1669,211,-853,657,-1,-1,-6,0,-1,-7,21,-48,2041,175,158,224,190,336,321,375,365,3,0,0,1,1,3,-2,2,-2,1,80
65,9692954,7,2,7,0,0,0,1,0,0,0,0,11,1,2,1000,4,2,0,0,1668,210,-853,658,-1,-1,-5,5,-10,-7,15,-65,2062,169,150,230,187,340,325,415,364,3,0,0,1,1,3,-2,2,-2,1,80
