loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,10129398,4,17,-1,0,0,0,0,-1,0,0,0,10,1,1,1000,3,11,0,0,1534,123,-465,601,0,0,1,0,-2,-1,75,-23,2021,220,158,232,176,408,279,434,314,,,,,,,,,,,
1,10131366,5,16,0,0,0,0,1,-1,0,0,0,10,1,1,1000,3,11,0,0,1534,123,-464,600,0,2,3,3,-11,19,70,-23,2024,223,157,232,176,407,319,435,313,3,7,0,1,1,31,126911729,126911721,9323,4,0
2,10133333,5,17,-1,0,0,0,-1,1,0,0,0,10,2,1,1000,3,11,0,0,1533,122,-464,599,1,2,1,0,-6,48,83,-4,2022,231,153,230,176,405,318,475,313,3,7,0,1,1,31,126911729,126911721,9323,4,0
3,10135300,5,16,1,0,0,0,0,-4,0,0,0,10,2,1,1000,3,11,0,0,1536,222,-473,600,1,-1,1,3,-8,28,35,-19,1991,230,130,222,181,405,322,476,353,3,7,0,1,1,31,126911729,126911721,9323,4,0
1,29,20,1,0,1,-1,40,-1,2,2,-2,0,2,4,0,0,0,0,0,0,1536,0,4,2,1,3,-10,42,-5,19,-1,31,34,159,159,156,157,80,0,1,4,3,7,0,1,1,31,126911729,126911721,9323,4,0
2,30,18,2,2,1,-1,40,-4,5,2,-2,0,2,4,0,0,0,0,0,0,1536,1,2,-2,2,0,-14,71,-41,9,28,31,39,125,154,156,157,84,40,0,4,3,7,0,1,1,31,126911729,126911721,9323,4,0
3,31,19,1,1,1,-1,40,0,0,2,-2,0,2,4,0,0,0,0,0,0,1536,1,3,0,-1,3,-8,29,-2,-10,-26,29,16,156,163,156,161,85,80,0,5,3,7,0,1,1,31,126911729,126911721,9323,4,0
4,32,19,-1,1,1,-1,40,-1,-2,2,-2,0,2,4,0,0,0,0,0,0,1535,2,3,2,0,1,-13,48,-14,-26,12,17,27,126,161,155,159,87,79,40,5,3,7,0,1,1,31,126911729,126911721,9323,4,0
5,34,18,1,1,1,-1,40,-3,3,2,-2,0,2,4,0,0,0,0,0,0,1536,-57,4,0,0,3,-8,40,-1,29,0,65,22,164,144,152,160,86,82,3,37,3,7,0,1,1,31,126911729,126911721,9323,4,0
6,2003,17,1,2,1,-1,40,-2,-1,2,-2,0,2,4,0,0,0,0,0,0,1536,-57,4,-1,-2,3,-11,50,-50,8,-11,41,12,147,154,153,159,84,122,5,39,3,7,0,1,1,31,126911729,126911721,9323,4,0
7,3973,18,-1,3,1,-1,40,-1,-4,2,-2,0,2,4,0,0,0,0,0,0,1536,-58,6,-1,-1,4,-6,10,-11,25,-47,53,-4,169,152,152,162,83,86,496,23,3,7,0,1,1,31,126911729,126911721,9323,4,0
8,5939,16,2,3,1,-1,40,-5,4,2,-2,0,2,4,0,0,0,0,0,0,1536,-57,5,-2,0,0,-9,38,-2,23,3,47,19,140,149,152,160,83,126,498,22,3,7,0,1,1,31,126911729,126911721,9323,4,0
9,7906,16,2,2,1,-1,40,-7,1,2,-2,0,2,4,0,0,0,0,0,0,1536,-56,4,-1,-1,3,-8,49,-9,40,1,55,10,148,147,152,160,85,166,497,22,3,7,0,1,1,31,126911729,126911721,9323,4,0
7,59,11,3,0,5,-2,40,0,2,0,1,0,5,-2,0,0,0,0,0,0,1536,0,-1,2,3,-1,-30,-8,-27,-33,-3,1,25,176,178,178,174,80,2,0,5,3,7,0,1,1,31,126911729,126911721,9323,4,0
8,59,11,5,0,5,-2,40,-2,6,0,1,0,5,-2,0,0,0,0,0,0,1535,1,-2,2,2,0,-32,-7,-9,-49,1,10,25,184,167,175,174,80,3,40,3,3,7,0,1,1,31,126911729,126911721,9323,4,0
9,61,10,7,-2,5,-2,40,-4,12,0,1,0,5,-2,0,0,0,0,0,0,1535,2,-4,4,1,-1,-30,-9,12,-30,45,5,40,170,167,175,172,83,43,39,3,3,7,0,1,1,31,126911729,126911721,9323,4,0
10,63,12,5,0,5,-2,40,2,4,0,1,0,5,-2,0,0,0,0,0,0,1535,0,-3,3,0,0,-35,-12,-43,-40,-22,7,23,205,171,175,173,80,83,39,4,3,7,0,1,1,31,126911729,126911721,9323,4,0
128,10192383,5,15,2,0,0,0,2,-6,0,0,0,10,1,1,1000,3,11,0,0,1534,223,-465,600,-1,1,-2,0,1,1,66,-22,2024,183,158,219,178,413,281,437,312,3,7,0,1,1,31,126911729,126911721,9323,4,0
129,10194351,4,16,1,0,0,0,-2,2,0,0,0,10,1,1,1000,3,11,0,0,1534,224,-466,602,0,-1,0,8,14,1,104,-22,2039,165,153,219,178,417,321,437,310,3,7,0,1,1,31,126911729,126911721,9323,4,0
130,10196319,4,16,-1,0,0,0,0,2,0,0,0,10,1,1,1000,3,11,0,0,1535,189,-465,601,2,-1,3,3,17,0,96,-1,2029,181,161,217,178,414,321,477,311,3,7,0,1,1,31,126911729,126911721,9323,4,0
