loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,7085416,10,6,-1,0,0,0,0,-5,0,0,0,10,1,2,1000,6,5,0,0,1210,141,-243,649,0,1,1,1,1,0,45,-30,2027,153,148,190,190,253,202,306,264,,,,,,,,,,,
1,7087384,10,6,-1,0,0,0,0,-3,0,0,0,10,1,2,1000,6,5,0,0,1212,132,-243,649,0,0,0,0,5,-9,50,-21,2027,159,147,190,190,252,203,346,264,3,0,0,1,1,,,,,,
2,7089352,10,6,0,0,0,0,1,-1,0,0,0,10,1,2,1000,6,5,0,0,1212,132,-243,648,0,1,-2,-16,-9,-5,52,-25,2040,152,144,190,188,253,243,346,264,3,0,0,1,1,,,,,,
3,7091320,9,5,0,0,0,0,0,-4,0,0,0,10,1,2,1000,6,5,0,0,1212,133,-243,648,0,0,0,-14,-1,8,51,-23,2020,147,144,190,187,252,283,347,264,3,0,0,1,1,,,,,,
4,7093287,11,5,0,0,0,0,4,-5,0,0,0,10,1,2,1000,6,5,0,0,1212,132,-244,648,0,-1,-1,6,5,9,47,-24,2044,169,145,190,190,252,323,347,263,3,0,0,1,1,,,,,,
5,7095254,12,5,0,0,0,0,5,-6,0,0,0,10,1,2,1000,6,5,0,0,1212,132,-244,648,0,1,0,20,13,-13,39,-23,2024,159,145,190,190,251,363,347,262,3,0,0,1,1,,,,,,
6,7097221,12,6,0,0,0,0,5,-2,0,0,0,10,1,2,1000,6,5,0,0,1212,132,-243,648,1,1,0,9,-2,1,49,-25,2034,158,144,190,188,251,403,347,262,3,0,0,1,1,,,,,,
15,14,20,-2,13,-9,-2,0,-1,1,40,1,0,0,0,0,0,2,0,0,0,1211,0,0,0,0,0,0,-2,-1,-30,-8,-9,12,48,61,48,46,0,5,0,80,3,0,0,1,1,,,,,,
16,15,21,-2,13,-9,-2,0,1,-2,40,1,0,0,0,0,0,2,0,0,0,1210,-1,0,-1,0,-1,-2,0,-11,-22,2,-7,12,61,70,48,46,0,4,-37,112,3,0,0,1,1,,,,,,
17,1984,21,-2,13,-9,-2,0,-1,-3,40,1,0,0,0,0,0,2,0,0,0,1210,-1,0,-1,0,0,0,-4,-2,-24,-6,-8,-2,48,67,48,51,-1,44,-37,112,3,0,0,1,1,119,-19,42,19,248,202
18,3953,20,-3,13,-9,-2,0,-2,-3,40,1,0,0,0,0,0,2,0,0,0,1210,-1,1,-1,-1,-2,-2,16,-14,-37,-8,-4,-8,52,68,48,47,0,84,-37,113,3,0,0,1,1,119,-19,42,19,248,202
19,5922,21,-2,14,-9,-2,0,0,2,40,1,0,0,0,0,0,2,0,0,0,1210,-1,0,-1,0,-1,-1,-7,13,-31,24,-7,45,63,65,48,46,0,124,-37,113,3,0,0,1,1,119,-19,42,19,248,202
20,7891,20,-2,13,-9,-2,0,-2,2,40,1,0,0,1,0,0,2,0,0,0,1210,-1,0,-1,0,0,0,-17,-13,-18,9,-5,7,48,65,48,45,0,164,-37,112,3,0,0,1,1,119,-19,42,19,248,202
21,9860,20,-2,13,-9,-2,0,-1,-2,40,1,0,0,1,0,0,2,0,0,0,1210,-1,0,-1,0,-1,-1,0,-10,-21,-3,-6,8,56,67,48,48,1,204,-37,113,3,0,0,1,1,119,-19,42,19,248,202
22,11830,21,-2,12,-9,-2,0,0,-2,40,1,0,0,1,0,0,2,0,0,0,1211,-83,0,-1,0,0,0,-7,9,0,-22,-8,7,63,80,49,46,0,202,3,111,3,0,0,1,1,119,-19,42,19,248,202
23,13802,21,-1,12,-9,-2,0,0,2,40,1,0,0,1,0,0,2,0,0,0,1211,-83,1,0,0,1,1,-8,-8,-8,1,-7,14,57,71,48,47,1,242,1,110,3,0,0,1,1,119,-19,42,19,248,202
24,15776,20,0,12,-9,-2,0,-2,5,40,1,0,0,1,0,0,2,0,0,0,1211,-82,0,-1,1,0,-1,-16,-24,1,6,-7,11,41,73,47,46,2,205,65,-3574088,3,0,0,1,1,119,-19,42,19,248,202
25,19718,21,0,12,-9,-2,0,0,1,40,1,0,0,1,0,0,2,0,0,0,1211,-82,0,-1,-1,0,1,-17,0,-8,-17,-7,5,58,74,47,46,0,245,65,-3574088,3,0,0,1,1,119,-19,42,19,248,202
26,23660,21,-1,11,-9,-2,0,-1,-4,40,1,0,0,1,0,0,2,0,0,0,1211,-82,1,0,-1,0,1,-1,3,-1,-31,-7,-27,48,77,47,49,-1,285,66,-3574087,3,0,0,1,1,119,-19,42,19,248,202
27,27600,20,-1,11,-9,-2,0,-3,-1,40,1,0,0,1,0,0,2,0,0,0,1212,0,1,1,-1,1,2,-9,4,-25,-31,0,-11,52,70,47,47,0,286,106,-3574086,3,0,0,1,1,119,-19,42,19,248,202
28,31540,20,-1,12,-9,-2,0,0,2,40,1,0,0,1,0,0,2,0,0,0,1212,0,1,0,-2,-1,0,-22,-7,-17,-13,-3,12,53,70,47,46,-1,326,106,-3574085,3,0,0,1,1,119,-19,42,19,248,202
29,35480,20,0,11,-9,-2,0,-2,3,40,1,0,0,1,0,0,2,0,0,0,1211,-1,1,0,0,1,0,-14,-9,-16,-24,4,0,51,70,46,46,-2,325,146,-3574085,3,0,0,1,1,119,-19,42,19,248,202
30,39421,19,-1,11,-9,-2,0,-3,-1,40,1,0,0,1,0,0,2,0,0,0,1210,0,1,-1,0,0,1,-19,2,-11,-3,-13,6,34,68,47,46,1,325,186,-3574086,3,0,0,1,1,119,-19,42,19,248,202
31,43362,19,-2,12,-9,-2,0,-3,-4,40,1,0,0,1,0,0,2,0,0,0,1210,0,1,-1,0,-1,0,2,7,-5,-36,-4,-22,36,71,46,46,1,365,186,-3574086,3,0,0,1,1,119,-19,42,19,248,202
32,47303,19,-3,12,-9,-2,0,-2,-5,40,1,0,0,1,0,0,2,0,0,0,1211,-23,1,1,1,0,2,-8,9,-19,-19,-12,-5,33,79,46,46,0,366,149,-3573990,3,0,0,1,1,119,-19,42,19,248,202
33,53212,20,-2,12,-9,-2,0,1,0,40,1,0,0,1,0,0,2,0,0,0,1211,-24,0,1,0,0,0,-11,15,-15,-3,-8,26,47,73,46,44,-1,406,149,-3573990,3,0,0,1,1,119,-19,42,19,248,202
34,59121,20,-1,12,-9,-2,0,2,-1,40,1,0,0,1,0,0,2,0,0,0,1211,-24,-1,1,0,-1,3,-19,11,-14,-10,-10,16,41,75,46,45,-1,446,149,-3573990,3,0,0,1,1,119,-19,42,19,248,202
35,65030,19,-2,11,-9,-2,0,1,-4,40,1,0,0,1,0,0,2,0,0,0,1211,-24,-1,2,1,2,2,0,5,-16,-25,-9,-10,35,76,46,46,0,486,149,-3573990,3,0,0,1,1,119,-19,42,19,248,202
36,70939,21,-2,11,-9,-2,0,4,-2,40,1,0,0,1,0,0,2,0,0,0,1211,-24,0,2,-2,-1,1,12,12,-27,-25,-12,11,55,76,46,44,0,526,151,-3573991,3,0,0,1,1,119,-19,42,19,248,202
37,76845,22,-1,12,-9,-2,0,7,4,40,1,0,0,0,0,0,2,0,0,0,1212,-48,-1,1,-1,-1,1,6,-15,-17,-38,23,0,94,86,43,46,-5,525,191,-3573990,3,0,0,1,1,119,-19,42,19,248,202
38,82751,20,0,11,-9,-2,0,4,6,40,1,0,0,0,0,0,2,0,0,0,1211,-49,-1,0,-1,1,1,10,-23,-38,-19,16,5,60,58,44,45,-2,526,231,-3573990,3,0,0,1,1,119,-19,42,19,248,202
39,88657,19,-2,11,-9,-2,0,5,3,40,1,0,0,0,0,0,2,0,0,0,1211,-48,0,0,0,0,0,15,-18,-30,-50,19,-21,77,75,43,48,0,566,231,-3573987,3,0,0,1,1,119,-19,42,19,248,202
