loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,12446283,-1,16,-2,0,0,0,1,0,0,0,0,1,0,-3,1000,-1,11,0,0,1231,194,-561,672,0,0,-3,0,0,-6,94,2,2038,218,148,210,154,330,230,315,222,,,,,,,,,,,
1,12448252,-1,17,5,0,0,0,-2,2,0,0,0,1,0,-3,1000,-1,11,0,0,1231,194,-562,668,-1,0,-3,0,4,-6,107,33,2064,212,151,209,155,331,270,314,221,3,0,0,1,1,,,,,,
2,12450221,-1,15,0,0,0,0,1,0,0,0,0,1,0,-3,1000,-1,11,0,0,1230,195,-562,669,7,1,-2,7,-12,-8,98,-8,2030,178,149,208,153,330,270,354,222,3,0,0,1,1,,,,,,
3,12452189,-1,15,0,0,0,0,1,3,0,0,0,1,0,-3,1000,-1,11,0,0,1230,194,-562,668,1,0,-7,-5,6,-9,120,3,2063,211,148,210,154,328,310,354,222,3,0,0,1,1,,,,,,
4,12454158,-2,16,5,0,0,0,-2,4,0,0,0,1,0,-3,1000,-1,11,0,0,1231,164,-562,667,-1,0,-6,1,11,-7,117,20,2079,227,132,207,152,327,311,394,221,3,0,0,1,1,,,,,,
5,12456128,-2,14,-1,0,0,0,0,-3,0,0,0,1,0,-3,1000,-1,11,0,0,1231,164,-560,674,-1,2,-1,1,0,-17,69,-21,2004,219,142,208,156,327,351,393,221,3,0,0,1,1,,,,,,
6,12458099,0,14,1,0,0,0,2,0,0,0,0,1,0,-3,1000,-1,11,0,0,1231,163,-560,670,0,1,-10,-32,5,-11,99,0,2065,240,137,208,153,325,391,392,219,3,0,0,1,1,,,,,,
7,12460070,-1,16,4,0,0,0,0,6,0,0,0,1,0,-3,1000,-1,11,0,0,1230,162,-559,669,-2,2,-6,-11,19,-9,81,33,2067,276,126,205,153,321,392,432,220,3,0,0,1,1,,,,,,
8,12462040,0,15,-3,0,0,0,3,0,0,0,0,1,0,-3,1000,-1,11,0,0,1229,161,-559,669,6,1,-8,-16,21,-10,95,4,2034,230,150,207,153,323,391,395,252,3,0,0,1,1,,,,,,
9,12465979,0,14,1,0,0,0,2,-4,0,0,0,1,0,-3,1000,-1,11,0,0,1229,161,-558,663,4,1,-13,-18,17,4,55,18,2032,234,142,207,155,323,431,394,250,3,0,0,1,1,,,,,,
6,3,1,1,40,1,-1,1,3,0,-3,3,0,0,0,0,0,0,1,1,-1,1233,1,4,13,1,4,20,36,17,-14,0,-1,-1,54,94,53,54,0,9,0,4,3,0,0,1,1,,,,,,
7,3,1,2,33,1,-1,1,5,2,-3,3,0,0,0,0,0,0,1,1,-1,1232,0,4,13,8,4,20,39,13,-14,12,8,-40,40,101,52,55,-1,9,40,5,3,0,0,1,1,,,,,,
8,2,1,3,38,1,-1,1,5,3,-3,3,0,0,0,0,0,0,1,1,-1,1225,-1,-5,12,3,3,13,37,14,-22,12,4,-36,42,97,68,49,0,10,39,3,3,0,0,1,1,,,,,,
9,4,0,3,44,1,-1,1,1,1,-3,3,0,0,0,0,0,0,1,1,-1,1225,-1,-6,5,6,2,13,51,13,-33,-1,31,-37,15,100,59,52,1,50,34,2,3,0,0,1,1,,,,,,
10,8,1,2,39,1,-1,1,4,-2,-3,3,0,0,0,0,0,0,1,1,-1,1220,0,-5,5,5,8,13,46,18,-36,-2,7,-64,9,57,63,52,-1,52,35,42,3,0,0,1,1,,,,,,
11,11,0,2,39,1,-1,1,2,1,-3,3,0,0,0,0,0,0,1,1,-1,1221,-76,-5,5,3,5,13,42,4,-29,-13,29,-57,14,80,59,55,-1,50,75,43,3,0,0,1,1,,,,,,
12,13,-1,4,43,1,-1,1,0,6,-3,3,0,0,0,0,0,0,1,1,-1,1221,-76,-6,2,4,5,15,63,19,-27,37,48,-1,5,64,59,48,-1,90,75,43,3,0,0,1,1,,,,,,
128,12509272,-1,17,-3,0,0,0,1,1,0,0,0,1,0,-3,1000,-1,11,0,0,1230,129,-570,672,0,-1,4,-1,0,5,94,11,2039,225,148,212,155,328,225,311,223,3,0,0,1,1,,,,,,
129,12511240,-1,15,-6,0,0,0,2,-5,0,0,0,1,0,-3,1000,-1,11,0,0,1229,131,-571,673,0,-1,5,-6,-15,-4,98,-6,2039,203,168,215,156,331,224,351,223,3,0,0,1,1,,,,,,
130,12513209,-2,16,0,0,0,0,0,0,0,0,0,1,0,-3,1000,-1,11,0,0,1229,131,-570,667,0,-1,1,-6,-6,6,113,30,2068,197,157,212,153,331,264,350,223,3,0,0,1,1,,,,,,
131,12515179,-2,17,-4,0,0,0,2,2,0,0,0,1,0,-3,1000,-1,11,0,0,1229,131,-570,672,0,-2,9,4,-7,-21,118,-2,2061,200,158,213,151,332,304,349,224,3,0,0,1,1,,,,,,
132,12517151,-1,17,-6,0,0,0,4,1,0,0,0,1,0,-3,1000,-1,11,0,0,1229,130,-570,673,-1,0,0,1,-8,0,117,4,2068,227,158,214,155,331,344,346,224,3,0,0,1,1,,,,,,
133,12519124,-3,16,-1,0,0,0,0,-3,0,0,0,1,0,-3,1000,-1,11,0,0,1229,131,-569,667,1,0,1,11,-9,0,98,31,2048,186,160,211,155,332,384,347,223,3,0,0,1,1,,,,,,
134,12521096,-2,16,-5,0,0,0,2,-3,0,0,0,1,0,-3,1000,-1,11,0,0,1229,132,-569,673,0,0,6,-4,0,10,104,-1,2049,206,158,211,155,332,424,347,223,3,0,0,1,1,,,,,,
135,12523069,-1,16,-6,0,0,0,3,0,0,0,0,1,0,-3,1000,-1,11,0,0,1229,132,-568,672,-1,0,-2,-14,-1,22,111,5,2056,212,159,214,154,331,464,346,223,3,0,0,1,1,,,,,,
136,12525042,-1,16,-2,0,0,0,1,0,0,0,0,1,0,-3,1000,-1,11,0,0,1229,132,-568,668,-1,-1,1,8,3,11,113,19,2072,194,158,211,151,331,427,442,6270606,3,0,0,1,1,,,,,,
137,12528983,-1,15,-6,0,0,0,2,-7,0,0,0,1,0,-3,1000,-1,11,0,0,1228,131,-568,669,3,0,2,0,-2,6,106,-19,2049,158,158,214,150,334,428,482,6270607,3,0,0,1,1,,,,,,
138,12532923,-1,14,-5,0,0,0,3,-6,0,0,0,1,0,-3,1000,-1,11,0,0,1227,133,-569,670,-2,-1,0,0,-21,6,100,-12,2056,172,166,213,151,336,427,522,6270607,3,0,0,1,1,,,,,,
139,12536864,-1,17,-2,0,0,0,3,1,0,0,0,1,0,-3,1000,-1,11,0,0,1227,134,-571,668,2,-2,2,15,2,11,159,11,2109,158,156,211,144,337,467,521,6270608,3,0,0,1,1,,,,,,
140,12540806,0,15,-6,0,0,0,6,-5,0,0,0,1,0,-3,1000,-1,11,0,0,1227,134,-571,672,0,-1,4,21,-15,-9,99,-28,2052,176,161,212,149,336,507,520,6270609,3,0,0,1,1,,,,,,
141,12544748,-1,14,-3,0,0,0,5,-9,0,0,0,1,0,-3,1000,-1,11,0,0,1227,133,-570,668,1,0,-1,12,-17,7,96,-8,2049,160,161,212,150,335,547,521,6270608,3,0,0,1,1,,,,,,
142,12548689,-2,14,-1,0,0,0,4,-7,0,0,0,1,0,-3,1000,-1,11,0,0,1226,135,-569,668,-1,2,1,18,-14,6,100,8,2077,195,155,211,148,333,550,561,6270608,3,0,0,1,1,,,,,,
143,12552631,0,13,-6,0,0,0,10,-8,0,0,0,1,0,-3,1000,-1,11,0,0,1226,134,-569,673,0,2,2,8,-12,17,88,-33,2065,201,158,213,150,332,590,560,6270608,3,0,0,1,1,,,,,,
144,12556573,0,14,-4,0,0,0,9,-6,0,0,0,1,0,-3,1000,-1,11,0,0,1226,134,-569,670,0,1,-3,12,-19,3,98,-12,2075,192,156,214,149,330,553,688,12556738,3,0,0,1,1,,,,,,
145,12562483,-1,14,-2,0,0,0,7,-7,0,0,0,1,0,-3,1000,-1,11,0,0,1226,134,-568,670,0,1,2,14,-16,4,100,-3,2075,196,157,211,151,333,593,689,12556738,3,0,0,1,1,,,,,,
146,12568392,-1,12,-6,0,0,0,9,-11,0,0,0,1,0,-3,1000,-1,11,0,0,1226,134,-567,673,-1,2,2,1,-21,-6,64,-33,2032,194,156,213,151,332,633,690,12556738,3,0,0,1,1,,,,,,
