loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,9378330,4,3,-1,0,0,0,-3,-4,0,0,0,10,1,0,1000,3,3,0,0,1240,164,-594,645,0,0,1,1,1,1,21,-41,2032,158,158,161,166,255,224,285,262,,,,,,,,,,,
1,9380298,4,1,-1,0,0,0,-4,-6,0,0,0,10,1,0,1000,3,3,0,0,1240,165,-592,644,-1,1,-1,4,-8,-3,24,-25,2029,170,159,161,166,256,264,285,262,3,0,0,1,1,,,,,,
2,9382267,4,1,-1,0,0,0,-1,-4,0,0,0,10,1,1,1000,3,3,0,0,1240,164,-592,643,-1,-2,0,-7,16,20,31,-41,2062,171,156,163,162,254,304,284,263,3,0,0,1,1,,,,,,
3,9384236,6,0,-2,0,0,0,-1,-6,0,0,0,10,1,1,1000,3,3,0,0,1239,160,-593,642,-1,1,0,0,3,13,29,-28,2045,184,167,161,164,253,303,324,264,3,0,0,1,1,,,,,,
4,9386205,6,0,-2,0,0,0,-2,-6,0,0,0,10,1,1,1000,4,3,0,0,1239,161,-593,643,-1,2,-1,13,-4,2,21,-34,2031,167,164,162,167,255,343,324,265,3,0,0,1,1,4,0,4,1,80,1
5,9388175,6,1,-1,0,0,0,-1,-2,0,0,0,10,1,1,1000,4,3,0,0,1237,160,-687,643,0,0,0,4,-1,-3,41,-7,2045,173,185,163,163,256,339,323,305,3,0,0,1,1,4,0,4,1,80,1
6,9390154,4,1,-5,0,0,-1,39,-2,1,0,-1,10,1,1,1000,4,3,0,0,1237,160,-687,643,0,0,-1,7,-3,0,30,-19,2038,161,182,158,178,256,362,335,304,3,0,0,1,1,4,0,4,1,80,1
7,9392133,3,1,-5,0,0,-1,37,-4,1,0,-1,10,1,1,1000,4,3,0,0,1237,160,-687,644,1,-1,1,0,-1,3,30,-13,2023,161,182,160,172,256,402,336,303,3,0,0,1,1,4,0,4,1,80,1
8,9394111,3,0,-5,0,0,-1,37,-5,1,0,-1,10,1,1,1000,4,3,0,0,1236,161,-687,645,0,1,0,3,13,-13,24,-26,2030,143,175,161,175,260,403,299,335,3,0,0,1,1,4,0,4,1,80,1
9,9398057,3,1,-4,0,0,-1,38,-3,1,0,-1,10,1,1,1000,4,3,0,0,1236,162,-688,644,1,-1,-1,4,8,-4,32,-22,2037,148,177,161,171,260,443,299,336,3,0,0,1,1,4,0,4,1,80,1
10,9402004,3,2,-4,0,0,-1,38,-1,1,0,-1,10,1,1,1000,4,3,0,0,1236,162,-688,645,0,0,0,-10,15,6,44,-24,2055,154,174,162,171,259,483,298,336,3,0,0,1,1,4,0,4,1,80,1
11,9405951,3,2,-5,0,0,-1,37,0,1,0,-1,10,1,1,1000,4,3,0,0,1236,162,-689,646,0,0,0,-6,11,-2,48,-23,2050,151,175,161,171,259,523,299,337,3,0,0,1,1,4,0,4,1,80,1
12,9409897,2,1,-5,0,0,-1,35,-2,1,0,-1,10,1,1,1000,4,3,0,0,1236,162,-689,646,0,1,0,4,4,0,22,-23,2026,146,176,161,174,259,563,299,336,3,0,0,1,1,4,0,4,1,80,1
13,9413843,3,1,-5,0,0,-1,34,-2,1,0,-1,10,1,1,1000,5,3,0,0,1236,162,-688,646,0,0,0,-2,-8,-10,33,-23,2031,140,175,161,172,259,603,299,335,3,0,0,1,1,4,0,4,1,80,1
14,9417790,4,0,-6,0,0,-1,36,-2,1,0,-1,10,1,1,1000,5,3,0,0,1236,162,-688,646,0,-1,2,-3,18,2,35,-23,2044,156,173,161,171,258,643,298,336,3,0,0,1,1,4,0,4,1,80,1
15,9421737,5,0,-6,0,0,-1,37,-4,1,0,-1,10,1,1,1000,5,3,0,0,1236,161,-689,646,0,0,0,0,20,-5,40,-23,2054,160,172,161,170,256,683,298,334,3,0,0,1,1,4,0,4,1,80,1
16,9425685,5,0,-6,0,0,-1,37,-6,1,0,-1,10,1,1,1000,5,3,0,0,1239,220,-698,646,0,0,1,1,19,9,16,-36,2033,158,148,148,171,256,686,298,297,3,0,0,1,1,4,0,4,1,80,1
17,9431601,4,-1,-6,0,0,-1,36,-7,1,0,-1,10,1,1,1000,5,3,0,0,1238,221,-697,646,0,0,-1,0,15,-9,18,-29,2049,152,161,154,170,256,686,338,297,3,0,0,1,1,4,0,4,1,80,1
18,9437518,6,0,-6,0,0,-1,40,-4,1,0,-1,10,1,1,1000,5,3,0,0,1237,222,-698,645,0,-1,0,1,11,26,27,-14,2038,198,176,150,171,252,685,378,296,3,0,0,1,1,4,0,4,1,80,1
19,9443435,6,-1,-6,0,0,-1,40,-6,1,0,-1,10,1,1,1000,5,3,0,0,1237,222,-698,645,0,-1,-1,-2,29,19,16,-21,2043,181,166,153,169,251,725,379,295,3,0,0,1,1,4,0,4,1,80,1
