loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,8423300,8,14,-2,0,0,0,-1,-5,0,0,0,10,1,2,1000,5,11,0,0,1201,164,-409,573,0,1,3,0,-1,0,56,-31,2063,194,148,215,183,302,205,348,254,,,,,,,,,,,
1,8425268,9,16,-2,0,0,0,2,6,0,0,0,10,1,2,1000,5,11,0,0,1201,163,-410,571,0,1,0,17,-20,3,108,-31,2127,212,146,214,180,303,245,348,254,3,7,0,1,1,32,126911724,126911725,9269,2,2189
2,8427236,8,15,1,0,0,0,-1,-3,0,0,0,10,1,2,1000,5,11,0,0,1201,163,-410,568,1,2,3,0,-8,-24,41,-31,2059,175,148,213,181,305,285,348,254,3,7,0,1,1,32,126911724,126911725,9269,2,2189
3,8429205,7,13,-3,0,0,0,0,-7,0,0,0,10,1,2,1000,5,11,0,0,1201,164,-408,572,0,1,2,1,11,-27,45,-27,2045,206,151,213,186,305,325,346,255,3,7,0,1,1,32,126911724,126911725,9269,2,2189
4,8431176,9,16,-1,0,0,0,5,5,0,0,0,10,1,2,1000,5,11,0,0,1201,163,-410,569,-2,-1,0,31,-8,-10,121,-31,2169,219,143,213,177,304,365,345,255,3,7,0,1,1,32,126911724,126911725,9269,2,2189
5,8433147,7,14,-1,0,0,0,-2,-8,0,0,0,10,1,2,1000,5,11,0,0,1201,164,-409,571,1,2,5,4,-2,-11,17,-29,2012,174,149,213,187,306,405,345,254,3,7,0,1,1,32,126911724,126911725,9269,2,2189
6,8435118,7,13,-2,0,0,0,-2,-5,0,0,0,10,1,2,1000,5,11,0,0,1201,165,-407,571,0,0,-2,5,-10,-18,70,-31,2069,193,149,213,186,308,445,347,254,3,7,0,1,1,32,126911724,126911725,9269,2,2189
7,8437085,8,15,0,0,0,0,1,2,0,0,0,10,1,2,1000,5,11,0,0,1201,164,-409,569,-1,0,1,14,-21,-2,87,-30,2120,195,144,213,177,306,485,349,254,3,7,0,1,1,32,126911724,126911725,9269,2,2189
8,8439052,8,13,-3,0,0,0,1,-6,0,0,0,10,1,2,1000,5,11,0,0,1201,164,-408,572,0,0,4,11,10,-5,39,-30,2047,202,146,213,183,306,448,381,-4227141,3,7,0,1,1,32,126911724,126911725,9269,2,2189
9,8442987,8,13,-3,0,0,0,2,-2,0,0,0,10,1,2,1000,5,11,0,0,1200,166,-408,572,-2,-1,1,8,2,-12,64,-12,2083,219,148,213,180,306,448,421,-4227141,3,7,0,1,1,32,126911724,126911725,9269,2,2189
10,8446923,9,13,-1,0,0,0,1,-7,0,0,0,10,1,2,1000,5,11,0,0,1200,165,-408,570,0,1,4,0,-7,-28,27,-21,2056,197,145,213,181,307,488,420,-4227143,3,7,0,1,1,32,126911724,126911725,9269,2,2189
11,8450859,9,12,-3,0,0,0,1,-9,0,0,0,10,1,2,1000,5,11,0,0,1200,166,-407,572,-1,-1,3,-12,-12,-20,40,-16,2040,205,148,213,184,308,528,420,-4227142,3,7,0,1,1,32,126911724,126911725,9269,2,2189
12,8454795,10,13,-2,0,0,0,4,-4,0,0,0,10,1,2,1000,5,11,0,0,1200,166,-408,570,0,-2,-1,-4,4,-10,73,-18,2113,222,144,212,177,307,568,420,-4227143,3,7,0,1,1,32,126911724,126911725,9269,2,2189
13,8458731,10,11,-2,0,0,0,3,-11,0,0,0,10,1,2,1000,5,11,0,0,1200,166,-407,570,-1,0,8,-7,17,-12,6,-17,2031,206,150,212,183,306,608,420,-4227142,3,7,0,1,1,32,126911724,126911725,9269,2,2189
14,8462667,10,11,-5,0,0,0,2,-6,0,0,0,10,1,2,1000,5,11,0,0,1200,165,-407,573,0,-3,0,6,6,-6,78,-17,2097,232,146,212,182,307,648,420,-4227142,3,7,0,1,1,32,126911724,126911725,9269,2,2189
15,8466603,9,10,-2,0,0,0,-1,-10,0,0,0,10,1,2,1000,5,11,0,0,1200,165,-408,569,1,1,0,-2,-15,-8,30,-17,2044,187,147,212,182,310,688,420,-4227142,3,7,0,1,1,32,126911724,126911725,9269,2,2189
16,8470539,8,9,-2,0,0,0,-2,-13,0,0,0,10,1,2,1000,5,11,0,0,1200,166,-407,570,1,0,6,-16,1,-29,18,-11,2036,199,150,211,183,313,651,484,-8470282,3,7,0,1,1,32,126911724,126911725,9269,2,2189
17,8476443,10,11,-5,0,0,0,5,-4,0,0,0,11,1,2,1000,5,11,0,0,1202,157,-408,569,2,-2,2,-13,23,-21,34,38,2040,266,196,208,181,308,646,524,-8470282,3,7,0,1,1,32,126911724,126911725,9269,2,2189
18,8482347,10,11,-3,0,0,0,2,-8,0,0,0,11,1,2,1000,5,11,0,0,1201,155,-409,568,-2,-1,5,-15,1,-11,38,-4,2038,222,164,210,183,308,644,564,-8470282,3,7,0,1,1,32,126911724,126911725,9269,2,2189
19,8488251,9,10,-3,0,0,0,0,-12,0,0,0,11,1,2,1000,5,11,0,0,1200,157,-409,569,0,0,2,-12,-7,-15,45,-21,2047,179,151,214,182,315,648,604,-8470282,3,7,0,1,1,32,126911724,126911725,9269,2,2189
