loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,10454115,11,6,0,0,0,0,-3,-3,0,0,0,10,2,1,1000,7,5,0,0,1663,282,-430,646,0,0,0,0,1,0,22,-61,2041,156,148,189,178,339,278,425,376,,,,,,,,,,,
1,10456084,10,5,0,0,0,0,-4,-5,0,0,0,10,2,1,1000,7,5,0,0,1663,283,-429,646,1,0,-4,-2,6,-7,18,-56,2028,152,148,190,179,341,318,425,377,3,7,0,1,1,31,126911724,126911720,9297,2,1656
2,10458052,11,7,0,0,0,0,-2,0,0,0,0,10,1,1,1000,7,5,0,0,1668,89,-428,646,-1,1,-4,-2,8,1,27,-43,2064,152,196,209,174,341,312,424,417,3,7,0,1,1,31,126911724,126911720,9297,2,1656
3,10460021,10,6,0,0,0,0,-5,-5,0,0,0,10,1,1,1000,7,5,0,0,1668,88,-429,646,1,1,-9,-4,-2,-12,7,-49,2024,147,175,199,179,340,352,423,416,3,7,0,1,1,31,126911724,126911720,9297,2,1656
0,115,-27,3,0,4,2,40,1,-1,-1,1,0,-1,-2,0,0,0,0,0,-1,1664,1,1,1,0,1,2,7,-5,-8,-19,7,-32,75,78,75,78,4,80,0,2,3,7,0,1,1,31,126911724,126911720,9297,2,1656
1,114,-27,5,-1,4,2,40,2,6,-1,1,0,-1,-2,0,0,0,0,0,-1,1664,1,-1,2,0,-1,2,9,11,4,23,4,15,81,73,75,73,5,120,0,3,3,7,0,1,1,31,126911724,126911720,9297,2,1656
2,114,-26,4,-1,4,2,40,4,-1,-1,1,0,-1,-2,0,0,0,0,0,-1,1664,0,0,3,-1,2,1,6,-15,5,-22,5,-21,97,78,75,76,5,160,-1,3,3,7,0,1,1,31,126911724,126911720,9297,2,1656
3,115,-29,4,1,4,2,40,-2,-1,-1,1,0,-1,-2,1,0,0,0,0,-1,1665,12,2,4,-2,1,1,5,14,-8,0,-11,-1,50,37,78,74,7,161,39,3,3,7,0,1,1,31,126911724,126911720,9297,2,1656
4,115,-28,5,-1,4,2,40,1,0,-1,1,0,-1,-2,1,0,0,0,0,-1,1665,11,2,6,0,1,2,5,16,-7,10,-4,24,98,54,76,71,6,124,71,-5242803,3,7,0,1,1,31,126911724,126911720,9297,2,1656
5,2084,-29,5,0,4,2,40,-2,0,-1,1,0,-1,-2,1,0,0,0,0,-1,1664,10,3,5,-2,1,0,4,6,-8,14,-10,11,62,31,78,73,8,122,111,-5242804,3,7,0,1,1,31,126911724,126911720,9297,2,1656
6,4054,-30,4,1,4,2,40,-2,-4,-1,1,0,-1,-2,1,0,0,0,0,-1,1663,11,3,6,-1,1,1,5,12,-19,3,-37,17,52,30,80,71,14,126,151,-5242805,3,7,0,1,1,31,126911724,126911720,9297,2,1656
7,6025,-30,3,0,4,2,40,-3,-5,-1,1,0,-1,-2,1,0,0,0,0,-1,1663,11,3,7,0,0,2,5,15,-18,20,-23,21,67,27,79,69,12,166,150,-5242805,3,7,0,1,1,31,126911724,126911720,9297,2,1656
8,7997,-31,4,1,4,2,40,-3,-4,-1,1,0,-1,-2,1,0,0,0,0,-1,1663,11,3,6,0,0,0,2,14,-20,8,-30,14,46,29,79,70,12,206,149,-5242804,3,7,0,1,1,31,126911724,126911720,9297,2,1656
9,9970,-31,4,1,4,2,40,-3,-5,-1,1,0,-1,-2,1,0,0,0,0,-1,1663,10,3,7,1,0,3,11,-4,-8,13,-26,21,71,28,78,70,9,246,148,-5242804,3,7,0,1,1,31,126911724,126911720,9297,2,1656
10,11944,-32,3,2,4,2,40,-7,-9,-1,1,0,-1,-2,1,0,0,0,0,-1,1663,11,4,6,1,1,-4,-1,8,-34,-7,-28,-24,28,28,78,73,12,286,147,-5242805,3,7,0,1,1,31,126911724,126911720,9297,2,1656
11,13921,-29,3,1,4,2,40,0,-8,-1,1,0,-1,-2,1,0,0,0,0,-1,1663,10,4,7,0,-1,5,11,12,-27,9,-27,41,83,28,78,66,10,326,142,-5242804,3,7,0,1,1,31,126911724,126911720,9297,2,1656
12,15895,-28,0,-3,4,2,46,-1,-7,-2,1,-6,-1,-2,1,0,0,0,0,-1,1663,10,4,7,0,-1,0,5,10,-35,-1,-38,52,70,28,70,59,10,325,143,-5242805,3,7,0,1,1,31,126911724,126911720,9297,2,1656
128,10517107,12,6,0,0,0,0,0,-1,0,0,0,10,2,2,1000,8,5,0,0,1665,117,-430,647,0,0,-2,0,1,-5,22,-68,2071,168,148,214,194,334,278,423,372,3,7,0,1,1,31,126911724,126911720,9297,2,1656
129,10519076,11,5,2,0,0,0,-4,-7,0,0,0,10,2,2,1000,8,5,0,0,1665,118,-429,647,0,0,4,-2,-1,-37,2,-53,2040,156,153,213,197,339,318,422,372,3,7,0,1,1,31,126911724,126911720,9297,2,1656
130,10521046,12,7,0,0,0,0,-3,1,0,0,0,10,2,2,1000,8,5,0,0,1665,117,-430,649,0,-2,0,1,12,-16,49,-71,2097,171,148,214,191,338,358,422,373,3,7,0,1,1,31,126911724,126911720,9297,2,1656
131,10523015,12,7,0,0,0,0,-4,-2,0,0,0,10,2,2,1000,8,5,0,0,1664,116,-430,648,0,-1,3,1,11,-32,29,-65,2068,162,155,211,194,340,357,462,373,3,7,0,1,1,31,126911724,126911720,9297,2,1656
132,10524985,10,5,1,0,0,0,-8,-8,0,0,0,10,2,2,1000,8,5,0,0,1664,117,-429,647,1,-1,-1,-5,12,-39,6,-55,2032,152,155,211,197,343,397,463,373,3,7,0,1,1,31,126911724,126911720,9297,2,1656
133,10526952,11,6,0,0,0,0,-5,-3,0,0,0,10,2,2,1000,8,5,0,0,1664,116,-430,648,0,-2,2,3,8,-40,40,-66,2082,166,153,211,190,342,437,464,374,3,7,0,1,1,31,126911724,126911720,9297,2,1656
134,10528920,11,7,0,0,0,0,-7,-3,0,0,0,10,3,2,1000,8,5,0,0,1664,116,-431,647,1,0,-1,6,23,-26,41,-60,2075,163,152,211,189,340,477,463,374,3,7,0,1,1,31,126911724,126911720,9297,2,1656
135,10530889,10,5,1,0,0,0,-11,-9,0,0,0,10,3,2,1000,8,5,0,0,1664,116,-430,647,0,-1,-1,3,-3,-38,2,-54,2028,153,158,211,193,342,517,462,374,3,7,0,1,1,31,126911724,126911720,9297,2,1656
136,10532858,10,5,1,0,0,0,-11,-4,0,0,0,10,2,2,1000,8,5,0,0,1664,116,-431,648,1,0,3,10,20,-17,48,-61,2080,160,154,211,189,343,481,215,358,3,7,0,1,1,31,126911724,126911720,9297,2,1656
192,10548603,11,7,0,0,0,0,-1,4,0,0,0,10,1,2,1000,8,5,0,0,1665,258,-439,647,1,-1,0,0,-1,1,25,-36,2045,190,148,229,186,334,281,425,379,3,7,0,1,1,31,126911724,126911720,9297,2,1656
193,10550571,11,6,0,0,0,0,-1,0,0,0,0,10,1,2,1000,8,5,0,0,1665,258,-438,647,1,0,-3,-3,-4,5,5,-36,2027,191,148,229,186,333,321,426,381,3,7,0,1,1,31,126911724,126911720,9297,2,1656
194,10552539,11,6,0,0,0,0,-4,-1,0,0,0,10,1,2,1000,8,5,0,0,1665,258,-438,646,1,0,1,16,-16,4,11,-36,2031,191,150,229,189,332,361,425,380,3,7,0,1,1,31,126911724,126911720,9297,2,1656
195,10554508,10,5,0,0,0,0,-7,-4,0,0,0,10,1,2,1000,8,5,0,0,1669,257,-437,647,1,1,1,5,0,10,-9,-49,2033,161,128,229,186,331,362,465,379,3,7,0,1,1,31,126911724,126911720,9297,2,1656
196,10556477,11,5,-1,0,0,0,-5,-2,0,0,0,10,1,2,1000,8,5,0,0,1669,257,-437,648,1,-1,2,-3,-12,16,20,-44,2067,205,137,229,183,328,402,468,378,3,7,0,1,1,31,126911724,126911720,9297,2,1656
