loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,10919471,2,5,1,0,0,0,-3,4,0,0,0,10,1,1,1000,1,3,0,0,1250,123,-535,619,0,-1,-2,1,-2,-3,22,5,2025,186,156,186,148,250,232,266,245,,,,,,,,,,,
1,10921439,0,4,4,0,0,0,-7,0,0,0,0,10,1,1,1000,1,3,0,0,1251,188,-534,619,-2,-1,-1,2,-2,-11,11,6,2056,178,156,189,145,253,237,306,245,3,7,0,1,1,32,126911737,126911734,9312,5,3584
2,10923407,1,3,1,0,0,0,-2,-2,0,0,0,10,1,1,1000,1,3,0,0,1251,188,-533,623,-1,-1,2,-7,-10,7,-7,-7,2033,203,158,189,146,251,277,309,246,3,7,0,1,1,32,126911737,126911734,9312,5,3584
3,10925370,2,4,-1,0,0,0,-2,4,0,0,0,10,1,1,1000,1,3,0,0,1250,189,-534,622,0,-2,0,-3,-11,1,7,29,2030,225,169,188,148,248,275,349,248,3,7,0,1,1,32,126911737,126911734,9312,5,3584
4,10927333,1,5,1,0,0,0,-7,5,0,0,0,10,1,1,1000,1,3,0,0,1250,190,-535,620,1,-1,0,0,5,-5,6,16,2019,182,161,187,147,251,315,349,246,3,7,0,1,1,32,126911737,126911734,9312,5,3584
5,10929297,1,5,0,0,0,0,-4,2,0,0,0,10,1,1,1000,1,3,0,0,1254,189,-534,621,0,-1,1,0,-9,-12,12,3,2034,184,174,188,146,254,315,389,244,3,7,0,1,1,32,126911737,126911734,9312,5,3584
6,10931263,3,6,-1,0,0,0,0,6,0,0,0,10,1,1,1000,1,3,0,0,1257,130,-524,620,-1,0,-1,-1,-1,-14,-8,12,2028,157,191,197,147,255,313,386,284,3,7,0,1,1,32,126911737,126911734,9312,5,3584
7,10933224,3,6,0,0,0,0,-2,5,0,0,0,10,1,1,1000,1,3,0,0,1256,128,-525,620,-1,1,-1,-2,6,-9,9,8,2031,177,178,191,147,253,313,426,288,3,7,0,1,1,32,126911737,126911734,9312,5,3584
8,10935184,2,7,0,0,0,0,-4,4,0,0,0,10,1,1,1000,1,3,0,0,1255,132,-524,619,0,1,0,1,6,2,2,21,2043,153,170,194,146,257,315,389,320,3,7,0,1,1,32,126911737,126911734,9312,5,3584
9,10939112,1,9,-1,0,0,0,-2,9,0,0,0,10,1,1,1000,1,3,0,0,1255,132,-525,620,0,2,-1,-4,3,-5,19,-4,2049,156,175,192,145,254,355,389,322,3,7,0,1,1,32,126911737,126911734,9312,5,3584
