loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
0,15035501,7,3,1,0,0,0,0,0,0,0,0,10,1,2,1000,4,3,0,0,1670,94,-591,615,0,0,-1,1,0,-1,16,-38,2048,157,148,189,172,323,285,369,344,,,,,,,,,,,
1,15037470,7,4,1,0,0,0,0,2,0,0,0,10,1,2,1000,4,3,0,0,1670,94,-591,616,0,-1,0,0,-4,2,24,-38,2056,157,146,189,171,323,325,369,343,3,0,0,1,1,,,,,,
2,15039438,8,4,1,0,0,0,2,2,0,0,0,10,1,2,1000,4,3,0,0,1674,95,-591,616,1,-1,0,0,-4,17,7,-30,2052,166,157,188,171,323,323,409,344,3,0,0,1,1,,,,,,
3,15041406,7,4,2,0,0,0,1,1,0,0,0,10,1,2,1000,4,3,0,0,1671,94,-600,616,0,-2,-1,0,-5,27,1,-44,2044,161,142,181,172,323,325,409,384,3,0,0,1,1,,,,,,
4,15043373,6,4,2,0,0,0,0,3,0,0,0,10,1,2,1000,4,3,0,0,1670,96,-599,616,0,0,0,2,-10,19,2,-30,2053,154,140,183,171,321,324,449,385,3,0,0,1,1,,,,,,
5,15045340,8,4,2,0,0,0,4,6,0,0,0,10,1,2,1000,4,3,0,0,1674,97,-599,615,0,-2,-1,-1,-15,35,-4,-25,2041,183,150,181,172,318,322,489,385,3,0,0,1,1,,,,,,
6,15047306,7,3,1,0,0,0,1,2,0,0,0,10,1,2,1000,4,3,0,0,1674,97,-599,616,1,-1,1,7,-26,26,-23,-27,2025,168,147,182,175,318,362,492,384,3,0,0,1,1,,,,,,
7,15049268,8,3,1,0,0,0,1,4,0,0,0,10,1,2,1000,4,3,0,0,1678,98,-599,616,-1,-1,-1,3,-18,28,3,-22,2032,174,143,180,173,319,364,532,385,3,0,0,1,1,,,,,,
8,15051231,9,3,2,0,0,0,4,4,0,0,0,10,1,2,1000,4,3,0,0,1677,99,-599,616,-1,-1,-1,5,-49,34,-10,-21,2027,188,153,180,176,317,364,495,417,3,0,0,1,1,,,,,,
9,15055163,9,3,1,0,0,0,1,2,0,0,0,10,1,2,1000,4,3,0,0,1677,99,-599,617,-1,0,0,13,-30,27,-10,-21,2009,172,148,179,177,317,404,494,415,3,0,0,1,1,,,,,,
